bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,transcript length
True,0.82849,True,1720.00000,0.91816,-17.51412,10,False,RSEM,30,75,0.88837,0.68127,True,0
True,0.85237,True,8237.00000,0.91723,-22.53859,10,False,RSEM,30,75,0.88819,0.65622,True,1
True,0.90420,True,5971.00000,0.91163,-30.15129,10,False,RSEM,30,75,0.86753,0.68162,True,2
True,0.93029,True,3041.00000,0.90679,-33.80754,10,False,RSEM,30,75,0.89280,0.62946,True,3
True,0.84830,True,1681.00000,0.96057,-9.60270,0,False,RSEM,30,100,0.84771,0.94133,True,0
True,0.81499,True,8151.00000,0.96172,-15.29571,0,False,RSEM,30,100,0.86186,0.93099,True,1
True,0.80675,True,5811.00000,0.96055,-23.84759,0,False,RSEM,30,100,0.87627,0.92447,True,2
True,0.86245,True,3097.00000,0.96408,-34.84716,0,False,RSEM,30,100,0.88376,0.94248,True,3
True,0.85096,True,1664.00000,0.93547,-19.95737,10,False,RSEM,30,100,0.85938,0.71795,True,0
True,0.85980,True,8117.00000,0.92639,-24.81909,10,False,RSEM,30,100,0.87335,0.69680,True,1
True,0.92251,True,5820.00000,0.91388,-33.23516,10,False,RSEM,30,100,0.86134,0.70235,True,2
True,0.95557,True,3151.00000,0.91842,-38.79241,10,False,RSEM,30,100,0.88099,0.64974,True,3
True,0.85739,True,1739.00000,0.90986,-22.50687,0,False,Kallisto,30,50,0.82001,0.87871,True,0
True,0.84135,True,8270.00000,0.92275,-21.10146,0,False,Kallisto,30,50,0.85840,0.86530,True,1
True,0.81744,True,5861.00000,0.93248,-18.80131,0,False,Kallisto,30,50,0.87971,0.84973,True,2
True,0.83090,True,3217.00000,0.96132,-19.04960,0,False,Kallisto,30,50,0.91296,0.85534,True,3
True,0.94806,True,1752.00000,0.84479,-33.84313,10,False,Kallisto,30,50,0.83333,0.64772,True,0
True,0.95282,True,8224.00000,0.86346,-34.44854,10,False,Kallisto,30,50,0.86989,0.60109,True,1
True,0.95455,True,5853.00000,0.86163,-33.35067,10,False,Kallisto,30,50,0.87237,0.61169,True,2
True,0.95430,True,3129.00000,0.89118,-32.15692,10,False,Kallisto,30,50,0.89645,0.54968,True,3
True,0.82851,True,1761.00000,0.92032,-19.40499,0,False,Kallisto,30,75,0.82112,0.89234,True,0
True,0.81868,True,8168.00000,0.93170,-18.58887,0,False,Kallisto,30,75,0.85847,0.87712,True,1
True,0.81677,True,5878.00000,0.93754,-18.45263,0,False,Kallisto,30,75,0.87428,0.85880,True,2
True,0.84424,True,3056.00000,0.95977,-19.04692,0,False,Kallisto,30,75,0.89889,0.86541,True,3
True,0.91860,True,1720.00000,0.87590,-28.00345,10,False,Kallisto,30,75,0.86047,0.64748,True,0
True,0.94294,True,8237.00000,0.87267,-31.21265,10,False,Kallisto,30,75,0.87483,0.60373,True,1
True,0.95411,True,5971.00000,0.88748,-33.70427,10,False,Kallisto,30,75,0.86769,0.60820,True,2
True,0.94706,True,3041.00000,0.88911,-31.04171,10,False,Kallisto,30,75,0.89773,0.54762,True,3
True,0.82451,True,1681.00000,0.92921,-17.70200,0,False,Kallisto,30,100,0.80012,0.90695,True,0
True,0.81953,True,8151.00000,0.93452,-18.92070,0,False,Kallisto,30,100,0.84934,0.88780,True,1
True,0.84392,True,5811.00000,0.94006,-19.03956,0,False,Kallisto,30,100,0.87730,0.86237,True,2
True,0.86858,True,3097.00000,0.95591,-20.44692,0,False,Kallisto,30,100,0.89829,0.87367,True,3
True,0.90625,True,1664.00000,0.89362,-25.65597,10,False,Kallisto,30,100,0.83173,0.66961,True,0
True,0.93988,True,8117.00000,0.88534,-29.40250,10,False,Kallisto,30,100,0.87101,0.62653,True,1
True,0.95533,True,5820.00000,0.88632,-32.15007,10,False,Kallisto,30,100,0.86495,0.61699,True,2
True,0.94859,True,3151.00000,0.90241,-30.79074,10,False,Kallisto,30,100,0.89654,0.55115,True,3
True,0.86659,True,1739.00000,0.92682,12.37413,0,False,Express,30,50,0.80909,0.93539,True,0
True,0.80073,True,8270.00000,0.94950,-13.85396,0,False,Express,30,50,0.83059,0.92645,True,1
True,0.93209,True,5861.00000,0.96136,-30.20744,0,False,Express,30,50,0.87528,0.88296,True,2
True,0.96301,True,3217.00000,0.97174,-35.93520,0,False,Express,30,50,0.91389,0.85955,True,3
True,0.84589,True,1752.00000,0.86986,-5.40101,10,False,Express,30,50,0.84532,0.63837,True,0
True,0.92011,True,8224.00000,0.88178,-29.30131,10,False,Express,30,50,0.84898,0.62832,True,1
True,0.97232,True,5853.00000,0.88304,-45.77700,10,False,Express,30,50,0.86588,0.60904,True,2
True,0.96580,True,3129.00000,0.88376,-47.93226,10,False,Express,30,50,0.91083,0.48681,True,3
True,0.87110,True,1761.00000,0.94341,12.63528,0,False,Express,30,75,0.80522,0.94922,True,0
True,0.78967,True,8168.00000,0.95132,-11.05571,0,False,Express,30,75,0.82260,0.93871,True,1
True,0.90694,True,5878.00000,0.96272,-26.55985,0,False,Express,30,75,0.86407,0.88356,True,2
True,0.96008,True,3056.00000,0.96896,-32.64384,0,False,Express,30,75,0.90478,0.86021,True,3
True,0.84244,True,1720.00000,0.88245,-1.05006,10,False,Express,30,75,0.84767,0.67643,True,0
True,0.90688,True,8237.00000,0.89114,-26.46742,10,False,Express,30,75,0.84812,0.64803,True,1
True,0.97019,True,5971.00000,0.89060,-42.95904,10,False,Express,30,75,0.85463,0.61225,True,2
True,0.96909,True,3041.00000,0.89034,-44.35329,10,False,Express,30,75,0.91845,0.47506,True,3
True,0.88638,True,1681.00000,0.94556,9.73458,0,False,Express,30,100,0.77632,0.96922,True,0
True,0.78849,True,8151.00000,0.95498,-11.22076,0,False,Express,30,100,0.80653,0.94814,True,1
True,0.89554,True,5811.00000,0.95927,-25.20984,0,False,Express,30,100,0.86594,0.88761,True,2
True,0.94640,True,3097.00000,0.96660,-30.69101,0,False,Express,30,100,0.90442,0.85993,True,3
True,0.85637,True,1664.00000,0.89677,-3.47071,10,False,Express,30,100,0.80409,0.71611,True,0
True,0.88789,True,8117.00000,0.89860,-24.68067,10,False,Express,30,100,0.83171,0.67873,True,1
True,0.96375,True,5820.00000,0.89426,-39.81872,10,False,Express,30,100,0.85223,0.62482,True,2
True,0.97080,True,3151.00000,0.89577,-41.56968,10,False,Express,30,100,0.90987,0.47605,True,3
True,0.84876,True,1739.00000,0.92471,19.94804,0,False,Sailfish,30,50,0.90454,0.80300,True,0
True,0.77267,True,8270.00000,0.94747,-11.66139,0,False,Sailfish,30,50,0.89492,0.85196,True,1
True,0.95052,True,5861.00000,0.95325,-34.22176,0,False,Sailfish,30,50,0.87852,0.91346,True,2
True,0.98104,True,3217.00000,0.97179,-40.28570,0,False,Sailfish,30,50,0.88809,0.93440,True,3
True,0.81621,True,1752.00000,0.87018,1.89529,10,False,Sailfish,30,50,0.92580,0.52965,True,0
True,0.91549,True,8224.00000,0.88394,-26.15324,10,False,Sailfish,30,50,0.90139,0.57096,True,1
True,0.97318,True,5853.00000,0.87793,-46.97823,10,False,Sailfish,30,50,0.85973,0.66321,True,2
True,0.97156,True,3129.00000,0.88594,-50.04562,10,False,Sailfish,30,50,0.87856,0.61143,True,3
True,0.85179,True,1761.00000,0.94375,22.57281,0,False,Sailfish,30,75,0.89949,0.83556,True,0
True,0.75514,True,8168.00000,0.95820,-6.37561,0,False,Sailfish,30,75,0.88810,0.87464,True,1
True,0.92872,True,5878.00000,0.96514,-29.63415,0,False,Sailfish,30,75,0.87479,0.91723,True,2
True,0.97153,True,3056.00000,0.97217,-35.98308,0,False,Sailfish,30,75,0.88940,0.93915,True,3
True,0.81628,True,1720.00000,0.88146,6.70498,10,False,Sailfish,30,75,0.92384,0.54857,True,0
True,0.89474,True,8237.00000,0.89940,-23.20377,10,False,Sailfish,30,75,0.90215,0.58048,True,1
True,0.97052,True,5971.00000,0.89780,-44.09158,10,False,Sailfish,30,75,0.85999,0.65349,True,2
True,0.97895,True,3041.00000,0.90375,-47.04122,10,False,Sailfish,30,75,0.88688,0.60338,True,3
True,0.87329,True,1681.00000,0.94730,25.94329,0,False,Sailfish,30,100,0.87983,0.87793,True,0
True,0.74494,True,8151.00000,0.96401,-4.91128,0,False,Sailfish,30,100,0.88038,0.89568,True,1
True,0.90948,True,5811.00000,0.96504,-27.08773,0,False,Sailfish,30,100,0.88057,0.91763,True,2
True,0.96577,True,3097.00000,0.97394,-33.92654,0,False,Sailfish,30,100,0.88763,0.93898,True,3
True,0.81791,True,1664.00000,0.90236,7.56030,10,False,Sailfish,30,100,0.89423,0.58949,True,0
True,0.86350,True,8117.00000,0.90795,-19.04744,10,False,Sailfish,30,100,0.89331,0.60677,True,1
True,0.96735,True,5820.00000,0.90197,-40.65941,10,False,Sailfish,30,100,0.85962,0.66124,True,2
True,0.97017,True,3151.00000,0.91145,-44.32602,10,False,Sailfish,30,100,0.88321,0.60540,True,3
True,0.87272,True,1697.00000,0.93098,0.71533,0,True,Cufflinks,10,50,0.73777,0.94142,False,0
True,0.82252,True,8170.00000,0.93768,-9.99046,0,True,Cufflinks,10,50,0.77246,0.92492,False,1
True,0.83179,True,5832.00000,0.93697,-22.76539,0,True,Cufflinks,10,50,0.80710,0.91355,False,2
True,0.77657,True,3115.00000,0.95259,-18.43264,0,True,Cufflinks,10,50,0.85072,0.91392,False,3
True,0.86619,True,1689.00000,0.91819,0.93269,10,True,Cufflinks,10,50,0.78686,0.82334,False,0
True,0.83818,True,8108.00000,0.92021,-13.49269,10,True,Cufflinks,10,50,0.80131,0.78995,False,1
True,0.87330,True,5809.00000,0.90866,-25.41935,10,True,Cufflinks,10,50,0.82441,0.77222,False,2
True,0.85660,True,3152.00000,0.92544,-21.95110,10,True,Cufflinks,10,50,0.85723,0.76995,False,3
True,0.87565,True,1721.00000,0.92660,1.54534,0,True,Cufflinks,10,75,0.71761,0.94887,False,0
True,0.83188,True,8232.00000,0.92645,-12.19673,0,True,Cufflinks,10,75,0.73129,0.93206,False,1
True,0.81795,True,5938.00000,0.93130,-20.45763,0,True,Cufflinks,10,75,0.77484,0.91976,False,2
True,0.76833,True,3069.00000,0.95178,-15.79040,0,True,Cufflinks,10,75,0.84327,0.92058,False,3
True,0.88187,True,1710.00000,0.91257,-3.82287,10,True,Cufflinks,10,75,0.73860,0.84720,False,0
True,0.84842,True,8220.00000,0.90894,-16.19674,10,True,Cufflinks,10,75,0.76046,0.81573,False,1
True,0.87547,True,5814.00000,0.90804,-27.35982,10,True,Cufflinks,10,75,0.80083,0.79374,False,2
True,0.84688,True,3200.00000,0.92600,-22.67201,10,True,Cufflinks,10,75,0.84437,0.76882,False,3
True,0.89608,True,1684.00000,0.90879,-5.10975,0,True,Cufflinks,10,100,0.68468,0.95123,False,0
True,0.85187,True,8121.00000,0.92004,-15.64437,0,True,Cufflinks,10,100,0.69893,0.93703,False,1
True,0.84283,True,5847.00000,0.92813,-23.31311,0,True,Cufflinks,10,100,0.74277,0.92468,False,2
True,0.77735,True,3126.00000,0.94347,-18.16117,0,True,Cufflinks,10,100,0.80198,0.91870,False,3
True,0.88658,True,1781.00000,0.89633,-6.93037,10,True,Cufflinks,10,100,0.69680,0.86579,False,0
True,0.85933,True,8097.00000,0.90488,-17.98947,10,True,Cufflinks,10,100,0.74410,0.83261,False,1
True,0.87771,True,5912.00000,0.88902,-28.77275,10,True,Cufflinks,10,100,0.76928,0.80869,False,2
True,0.84287,True,3163.00000,0.92262,-22.67024,10,True,Cufflinks,10,100,0.80715,0.77764,False,3
True,0.86741,True,1697.00000,0.94027,-5.89056,0,True,Salmon,10,50,0.73365,0.95565,False,0
True,0.82681,True,8170.00000,0.94202,-20.31575,0,True,Salmon,10,50,0.76340,0.94292,False,1
True,0.91564,True,5832.00000,0.95241,-27.41215,0,True,Salmon,10,50,0.81653,0.90765,False,2
True,0.94767,True,3115.00000,0.96065,-29.34773,0,True,Salmon,10,50,0.85008,0.85732,False,3
True,0.87152,True,1689.00000,0.87714,-15.46612,10,True,Salmon,10,50,0.80935,0.69074,False,0
True,0.91996,True,8108.00000,0.88934,-29.91721,10,True,Salmon,10,50,0.82301,0.68332,False,1
True,0.96368,True,5809.00000,0.88817,-41.91867,10,True,Salmon,10,50,0.83233,0.66807,False,2
True,0.96574,True,3152.00000,0.89619,-42.12073,10,True,Salmon,10,50,0.86326,0.56856,False,3
True,0.86403,True,1721.00000,0.94119,-8.67120,0,True,Salmon,10,75,0.70831,0.96401,False,0
True,0.84463,True,8232.00000,0.93048,-24.70810,0,True,Salmon,10,75,0.72097,0.94930,False,1
True,0.90940,True,5938.00000,0.94347,-28.26315,0,True,Salmon,10,75,0.79067,0.91321,False,2
True,0.94493,True,3069.00000,0.95709,-29.04643,0,True,Salmon,10,75,0.84816,0.86251,False,3
True,0.86959,True,1710.00000,0.88056,-12.89134,10,True,Salmon,10,75,0.77602,0.72270,False,0
True,0.91849,True,8220.00000,0.88464,-28.84752,10,True,Salmon,10,75,0.78686,0.70749,False,1
True,0.96285,True,5814.00000,0.89542,-39.99008,10,True,Salmon,10,75,0.81631,0.68300,False,2
True,0.96875,True,3200.00000,0.90255,-40.35898,10,True,Salmon,10,75,0.85875,0.56985,False,3
True,0.88955,True,1684.00000,0.91617,-14.63050,0,True,Salmon,10,100,0.67399,0.96342,False,0
True,0.85187,True,8121.00000,0.92809,-26.94031,0,True,Salmon,10,100,0.69745,0.95533,False,1
True,0.90816,True,5847.00000,0.93667,-29.10938,0,True,Salmon,10,100,0.75714,0.91943,False,2
True,0.95010,True,3126.00000,0.94957,-29.83901,0,True,Salmon,10,100,0.81830,0.86183,False,3
True,0.87479,True,1781.00000,0.87303,-13.25663,10,True,Salmon,10,100,0.75126,0.74724,False,0
True,0.90700,True,8097.00000,0.88598,-27.49008,10,True,Salmon,10,100,0.78412,0.73163,False,1
True,0.96448,True,5912.00000,0.88817,-39.20917,10,True,Salmon,10,100,0.79212,0.70278,False,2
True,0.96143,True,3163.00000,0.89361,-39.72457,10,True,Salmon,10,100,0.83339,0.58299,False,3
True,0.88509,True,1697.00000,0.94453,-11.07199,0,True,RSEM,10,50,0.74720,0.95416,False,0
True,0.84553,True,8170.00000,0.94899,-21.21193,0,True,RSEM,10,50,0.77821,0.93626,False,1
True,0.86231,True,5832.00000,0.94950,-33.26848,0,True,RSEM,10,50,0.81722,0.91761,False,2
True,0.93804,True,3115.00000,0.95751,-42.49562,0,True,RSEM,10,50,0.83563,0.91772,False,3
True,0.86738,True,1689.00000,0.91692,-17.17298,10,True,RSEM,10,50,0.78449,0.81887,False,0
True,0.87013,True,8108.00000,0.92600,-27.35540,10,True,RSEM,10,50,0.80513,0.78661,False,1
True,0.94405,True,5809.00000,0.90736,-38.73202,10,True,RSEM,10,50,0.82269,0.74246,False,2
True,0.96034,True,3152.00000,0.90951,-43.56638,10,True,RSEM,10,50,0.85184,0.68117,False,3
True,0.89309,True,1721.00000,0.93959,-2.60051,0,True,RSEM,10,75,0.72167,0.96207,False,0
True,0.86067,True,8232.00000,0.93685,-16.53147,0,True,RSEM,10,75,0.73311,0.94336,False,1
True,0.84810,True,5938.00000,0.94170,-27.89783,0,True,RSEM,10,75,0.78377,0.92435,False,2
True,0.88954,True,3069.00000,0.95660,-34.28817,0,True,RSEM,10,75,0.84164,0.90876,False,3
True,0.88480,True,1710.00000,0.91433,-9.62346,10,True,RSEM,10,75,0.73567,0.85142,False,0
True,0.85730,True,8220.00000,0.91709,-21.88540,10,True,RSEM,10,75,0.76156,0.81788,False,1
True,0.91073,True,5814.00000,0.91333,-33.29571,10,True,RSEM,10,75,0.80513,0.76873,False,2
True,0.94469,True,3200.00000,0.91409,-38.50801,10,True,RSEM,10,75,0.84594,0.69094,False,3
True,0.89430,True,1684.00000,0.91186,-10.22692,0,True,RSEM,10,100,0.68230,0.96325,False,0
True,0.87034,True,8121.00000,0.92970,-21.18449,0,True,RSEM,10,100,0.69844,0.95191,False,1
True,0.85582,True,5847.00000,0.93672,-30.62593,0,True,RSEM,10,100,0.74175,0.93655,False,2
True,0.89187,True,3126.00000,0.94581,-38.03683,0,True,RSEM,10,100,0.79623,0.91870,False,3
True,0.90679,True,1781.00000,0.89907,-11.68110,10,True,RSEM,10,100,0.69961,0.87702,False,0
True,0.85686,True,8097.00000,0.91425,-20.25329,10,True,RSEM,10,100,0.74954,0.84567,False,1
True,0.90866,True,5912.00000,0.90179,-33.97986,10,True,RSEM,10,100,0.76878,0.79709,False,2
True,0.93835,True,3163.00000,0.91619,-39.27711,10,True,RSEM,10,100,0.80114,0.71696,False,3
True,0.88038,True,1697.00000,0.94375,1.90518,0,True,Kallisto,10,50,0.75015,0.95354,False,0
True,0.80024,True,8170.00000,0.95157,-8.87194,0,True,Kallisto,10,50,0.78017,0.94007,False,1
True,0.83933,True,5832.00000,0.95364,-21.82300,0,True,Kallisto,10,50,0.81670,0.92859,False,2
True,0.92616,True,3115.00000,0.96207,-27.36436,0,True,Kallisto,10,50,0.84462,0.92810,False,3
True,0.85968,True,1689.00000,0.87914,-13.47534,10,True,Kallisto,10,50,0.81054,0.68811,False,0
True,0.90528,True,8108.00000,0.89119,-26.97577,10,True,Kallisto,10,50,0.82474,0.68209,False,1
True,0.96006,True,5809.00000,0.88632,-40.54982,10,True,Kallisto,10,50,0.82665,0.68138,False,2
True,0.96701,True,3152.00000,0.89792,-41.84833,10,True,Kallisto,10,50,0.85945,0.60826,False,3
True,0.87972,True,1721.00000,0.94415,2.50465,0,True,Kallisto,10,75,0.72865,0.96005,False,0
True,0.81535,True,8232.00000,0.94173,-11.26319,0,True,Kallisto,10,75,0.74235,0.94643,False,1
True,0.83985,True,5938.00000,0.94749,-22.28013,0,True,Kallisto,10,75,0.78932,0.93527,False,2
True,0.91007,True,3069.00000,0.96090,-25.91902,0,True,Kallisto,10,75,0.84457,0.93634,False,3
True,0.86608,True,1710.00000,0.88234,-8.14688,10,True,Kallisto,10,75,0.78363,0.71795,False,0
True,0.90122,True,8220.00000,0.88889,-25.04587,10,True,Kallisto,10,75,0.79550,0.70395,False,1
True,0.95769,True,5814.00000,0.89723,-38.33349,10,True,Kallisto,10,75,0.81269,0.69724,False,2
True,0.96750,True,3200.00000,0.90664,-39.88482,10,True,Kallisto,10,75,0.85625,0.61121,False,3
True,0.90855,True,1684.00000,0.92439,-0.75088,0,True,Kallisto,10,100,0.69834,0.96079,False,0
True,0.83303,True,8121.00000,0.93844,-12.26917,0,True,Kallisto,10,100,0.71568,0.95230,False,1
True,0.83752,True,5847.00000,0.94381,-23.13762,0,True,Kallisto,10,100,0.75423,0.94131,False,2
True,0.90819,True,3126.00000,0.95614,-26.55001,0,True,Kallisto,10,100,0.81350,0.93552,False,3
True,0.88040,True,1781.00000,0.87477,-11.49096,10,True,Kallisto,10,100,0.75688,0.74184,False,0
True,0.88823,True,8097.00000,0.89072,-23.17674,10,True,Kallisto,10,100,0.79363,0.72823,False,1
True,0.95585,True,5912.00000,0.89005,-37.64435,10,True,Kallisto,10,100,0.79144,0.71602,False,2
True,0.96048,True,3163.00000,0.90336,-39.90837,10,True,Kallisto,10,100,0.82611,0.62413,False,3
True,0.90100,True,1697.00000,0.92371,-19.80848,0,True,Express,10,50,0.67649,0.97989,False,0
True,0.86561,True,8170.00000,0.93187,-24.96033,0,True,Express,10,50,0.72607,0.95910,False,1
True,0.85528,True,5832.00000,0.94183,-28.55878,0,True,Express,10,50,0.81036,0.87608,False,2
True,0.83050,True,3115.00000,0.95271,-23.88758,0,True,Express,10,50,0.88154,0.80663,False,3
True,0.86915,True,1689.00000,0.90424,-18.71879,10,True,Express,10,50,0.71640,0.86836,False,0
True,0.86717,True,8108.00000,0.90552,-26.53327,10,True,Express,10,50,0.74963,0.82430,False,1
True,0.93889,True,5809.00000,0.89555,-31.45136,10,True,Express,10,50,0.82321,0.70183,False,2
True,0.94892,True,3152.00000,0.89766,-30.50359,10,True,Express,10,50,0.89118,0.56285,False,3
True,0.91458,True,1721.00000,0.92043,-22.12133,0,True,Express,10,75,0.66299,0.98275,False,0
True,0.88350,True,8232.00000,0.91660,-29.92177,0,True,Express,10,75,0.68938,0.95690,False,1
True,0.88178,True,5938.00000,0.93446,-29.84103,0,True,Express,10,75,0.79741,0.86724,False,2
True,0.82209,True,3069.00000,0.95458,-20.82907,0,True,Express,10,75,0.88433,0.79198,False,3
True,0.89298,True,1710.00000,0.89319,-25.72429,10,True,Express,10,75,0.66550,0.89072,False,0
True,0.88796,True,8220.00000,0.89455,-31.98189,10,True,Express,10,75,0.70681,0.84358,False,1
True,0.91727,True,5814.00000,0.90147,-33.39463,10,True,Express,10,75,0.80857,0.70853,False,2
True,0.92625,True,3200.00000,0.89789,-27.75131,10,True,Express,10,75,0.88469,0.55135,False,3
True,0.91152,True,1684.00000,0.88539,-25.70178,0,True,Express,10,100,0.61520,0.98105,False,0
True,0.87994,True,8121.00000,0.91286,-32.21603,0,True,Express,10,100,0.66580,0.95065,False,1
True,0.86728,True,5847.00000,0.92770,-29.29138,0,True,Express,10,100,0.77373,0.85719,False,2
True,0.82790,True,3126.00000,0.94716,-23.55907,0,True,Express,10,100,0.86308,0.77980,False,3
True,0.90230,True,1781.00000,0.87228,-29.22852,10,True,Express,10,100,0.64290,0.90764,False,0
True,0.89515,True,8097.00000,0.88545,-33.81945,10,True,Express,10,100,0.70532,0.85673,False,1
True,0.91526,True,5912.00000,0.89092,-34.76700,10,True,Express,10,100,0.79110,0.72131,False,2
True,0.90768,True,3163.00000,0.90392,-28.36372,10,True,Express,10,100,0.86690,0.56124,False,3
True,0.86506,True,1697.00000,0.94304,-8.99007,0,True,Sailfish,10,50,0.75250,0.95073,False,0
True,0.82778,True,8170.00000,0.95128,-20.90870,0,True,Sailfish,10,50,0.77931,0.93815,False,1
True,0.94119,True,5832.00000,0.95295,-33.54830,0,True,Sailfish,10,50,0.81653,0.92796,False,2
True,0.97079,True,3115.00000,0.96372,-39.02974,0,True,Sailfish,10,50,0.83628,0.93156,False,3
True,0.89165,True,1689.00000,0.87985,-24.11173,10,True,Sailfish,10,50,0.81468,0.68442,False,0
True,0.94820,True,8108.00000,0.89178,-37.40580,10,True,Sailfish,10,50,0.82486,0.68026,False,1
True,0.96660,True,5809.00000,0.88736,-49.83574,10,True,Sailfish,10,50,0.82544,0.68309,False,2
True,0.97525,True,3152.00000,0.90008,-51.64509,10,True,Sailfish,10,50,0.85787,0.61285,False,3
True,0.87391,True,1721.00000,0.94285,-2.65250,0,True,Sailfish,10,75,0.72981,0.95837,False,0
True,0.81912,True,8232.00000,0.94044,-17.10079,0,True,Sailfish,10,75,0.74344,0.94489,False,1
True,0.90216,True,5938.00000,0.94634,-29.17160,0,True,Sailfish,10,75,0.78814,0.93418,False,2
True,0.94558,True,3069.00000,0.96093,-32.89860,0,True,Sailfish,10,75,0.84392,0.93648,False,3
True,0.87135,True,1710.00000,0.88144,-16.20614,10,True,Sailfish,10,75,0.78363,0.71549,False,0
True,0.93406,True,8220.00000,0.88895,-32.23948,10,True,Sailfish,10,75,0.79489,0.70290,False,1
True,0.97093,True,5814.00000,0.89709,-45.23420,10,True,Sailfish,10,75,0.81269,0.69649,False,2
True,0.97313,True,3200.00000,0.90730,-47.35018,10,True,Sailfish,10,75,0.85375,0.61728,False,3
True,0.88361,True,1684.00000,0.92422,-12.25887,0,True,Sailfish,10,100,0.70012,0.95702,False,0
True,0.84312,True,8121.00000,0.93760,-23.07901,0,True,Sailfish,10,100,0.71531,0.95075,False,1
True,0.93279,True,5847.00000,0.94444,-34.31531,0,True,Sailfish,10,100,0.75389,0.94068,False,2
True,0.96321,True,3126.00000,0.95589,-37.40011,0,True,Sailfish,10,100,0.81126,0.93572,False,3
True,0.88377,True,1781.00000,0.87334,-19.29978,10,True,Sailfish,10,100,0.75856,0.73883,False,0
True,0.93146,True,8097.00000,0.89084,-31.70335,10,True,Sailfish,10,100,0.79400,0.72655,False,1
True,0.97057,True,5912.00000,0.88985,-46.06262,10,True,Sailfish,10,100,0.79009,0.71680,False,2
True,0.97249,True,3163.00000,0.90330,-48.47895,10,True,Sailfish,10,100,0.82611,0.63180,False,3
True,0.88321,True,1721.00000,0.92891,10.79354,0,True,Cufflinks,10,50,0.74898,0.94244,True,0
True,0.82834,True,8278.00000,0.93492,-9.23782,0,True,Cufflinks,10,50,0.77023,0.92777,True,1
True,0.83255,True,5763.00000,0.93007,-22.33473,0,True,Cufflinks,10,50,0.80410,0.91594,True,2
True,0.77094,True,3152.00000,0.95385,-18.72775,0,True,Cufflinks,10,50,0.84264,0.91694,True,3
True,0.84309,True,1708.00000,0.91329,6.00484,10,True,Cufflinks,10,50,0.78396,0.83122,True,0
True,0.83051,True,8213.00000,0.92235,-13.13260,10,True,Cufflinks,10,50,0.80373,0.79911,True,1
True,0.87521,True,5850.00000,0.91583,-24.89862,10,True,Cufflinks,10,50,0.82855,0.78438,True,2
True,0.85620,True,3185.00000,0.94031,-23.49293,10,True,Cufflinks,10,50,0.85997,0.78097,True,3
True,0.89157,True,1743.00000,0.92744,7.97607,0,True,Cufflinks,10,75,0.72117,0.94595,True,0
True,0.83431,True,8220.00000,0.93109,-10.43314,0,True,Cufflinks,10,75,0.73990,0.92983,True,1
True,0.82963,True,5946.00000,0.92901,-22.09748,0,True,Cufflinks,10,75,0.78170,0.91505,True,2
True,0.77924,True,3121.00000,0.94935,-18.78138,0,True,Cufflinks,10,75,0.82986,0.91238,True,3
True,0.86929,True,1729.00000,0.91106,-2.13278,10,True,Cufflinks,10,75,0.75304,0.85742,True,0
True,0.86570,True,8116.00000,0.90774,-18.17260,10,True,Cufflinks,10,75,0.76010,0.82009,True,1
True,0.87481,True,5823.00000,0.90158,-28.30687,10,True,Cufflinks,10,75,0.79375,0.79769,True,2
True,0.83290,True,3094.00000,0.91185,-23.39164,10,True,Cufflinks,10,75,0.83646,0.77493,True,3
True,0.90638,True,1741.00000,0.89924,-4.90402,0,True,Cufflinks,10,100,0.66513,0.94719,True,0
True,0.85519,True,8107.00000,0.92353,-13.63399,0,True,Cufflinks,10,100,0.71469,0.93652,True,1
True,0.84392,True,5901.00000,0.91874,-23.63956,0,True,Cufflinks,10,100,0.75699,0.92426,True,2
True,0.80572,True,3217.00000,0.93758,-19.41242,0,True,Cufflinks,10,100,0.81660,0.91868,True,3
True,0.89233,True,1709.00000,0.89957,-4.91098,10,True,Cufflinks,10,100,0.71211,0.86259,True,0
True,0.86382,True,8173.00000,0.90242,-18.65216,10,True,Cufflinks,10,100,0.73706,0.83294,True,1
True,0.88271,True,5823.00000,0.90178,-28.50619,10,True,Cufflinks,10,100,0.76765,0.81009,True,2
True,0.83836,True,3118.00000,0.92540,-23.03653,10,True,Cufflinks,10,100,0.82328,0.79129,True,3
True,0.85822,True,1721.00000,0.94393,2.36750,0,True,Salmon,10,50,0.73388,0.95785,True,0
True,0.79415,True,8278.00000,0.93850,-17.54505,0,True,Salmon,10,50,0.75405,0.94250,True,1
True,0.90318,True,5763.00000,0.94029,-25.41739,0,True,Salmon,10,50,0.81190,0.90805,True,2
True,0.95495,True,3152.00000,0.95548,-28.41605,0,True,Salmon,10,50,0.84423,0.85375,True,3
True,0.81557,True,1708.00000,0.89222,-9.72240,10,True,Salmon,10,50,0.82026,0.70868,True,0
True,0.91927,True,8213.00000,0.89689,-27.63752,10,True,Salmon,10,50,0.82321,0.68892,True,1
True,0.96154,True,5850.00000,0.90173,-39.82973,10,True,Salmon,10,50,0.83624,0.67646,True,2
True,0.96484,True,3185.00000,0.90558,-40.86265,10,True,Salmon,10,50,0.86939,0.57955,True,3
True,0.83649,True,1743.00000,0.93721,-6.10610,0,True,Salmon,10,75,0.71888,0.96261,True,0
