bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence percentage
True,0.78382,True,13267.00000,0.94676,-11.23649,0,True,Cufflinks,50,50,0.89071,0.88517,True,0
True,0.77004,True,2083.00000,0.96820,-2.95088,0,True,Cufflinks,50,50,0.91407,0.91471,True,1
True,0.76093,True,1464.00000,0.96625,1.23445,0,True,Cufflinks,50,50,0.91462,0.93488,True,2
True,0.74839,True,1089.00000,0.96746,4.28764,0,True,Cufflinks,50,50,0.92654,0.93737,True,3
True,0.78862,True,1107.00000,0.94857,2.01427,0,True,Cufflinks,50,50,0.91689,0.96968,True,4
True,0.82655,True,13168.00000,0.93030,-17.74325,10,True,Cufflinks,50,50,0.89505,0.76559,True,0
True,0.78541,True,2097.00000,0.94374,-8.62671,10,True,Cufflinks,50,50,0.92179,0.69850,True,1
True,0.75449,True,1503.00000,0.94451,-1.90385,10,True,Cufflinks,50,50,0.94212,0.64261,True,2
True,0.75580,True,991.00000,0.93059,-0.31979,10,True,Cufflinks,50,50,0.94753,0.64229,True,3
True,0.77509,True,1116.00000,0.93049,-5.92644,10,True,Cufflinks,50,50,0.93907,0.71482,True,4
True,0.78638,True,13234.00000,0.94496,-13.64202,0,True,Cufflinks,50,75,0.87593,0.88643,True,0
True,0.77430,True,2109.00000,0.96122,-7.07598,0,True,Cufflinks,50,75,0.88715,0.91341,True,1
True,0.73603,True,1432.00000,0.96515,-1.33459,0,True,Cufflinks,50,75,0.91341,0.91825,True,2
True,0.75519,True,1107.00000,0.97606,3.43844,0,True,Cufflinks,50,75,0.90605,0.93250,True,3
True,0.75044,True,1142.00000,0.95341,1.95609,0,True,Cufflinks,50,75,0.90806,0.96552,True,4
True,0.86256,True,12878.00000,0.92064,-22.48018,10,True,Cufflinks,50,75,0.87226,0.76950,True,0
True,0.82873,True,2207.00000,0.93657,-9.38801,10,True,Cufflinks,50,75,0.90983,0.71467,True,1
True,0.82676,True,1420.00000,0.92830,0.92282,10,True,Cufflinks,50,75,0.93239,0.65941,True,2
True,0.80762,True,1102.00000,0.93656,5.91717,10,True,Cufflinks,50,75,0.94283,0.63434,True,3
True,0.81794,True,1126.00000,0.90675,1.66764,10,True,Cufflinks,50,75,0.94139,0.73073,True,4
True,0.80760,True,13191.00000,0.94695,-14.77835,0,True,Cufflinks,50,100,0.85232,0.89070,True,0
True,0.78441,True,2143.00000,0.95610,-4.73480,0,True,Cufflinks,50,100,0.88381,0.91484,True,1
True,0.78682,True,1426.00000,0.96513,-0.51296,0,True,Cufflinks,50,100,0.89902,0.92030,True,2
True,0.78808,True,1057.00000,0.96811,4.17920,0,True,Cufflinks,50,100,0.89309,0.92490,True,3
True,0.78763,True,1116.00000,0.95999,2.81060,0,True,Cufflinks,50,100,0.89785,0.96026,True,4
True,0.83459,True,13149.00000,0.92790,-18.30594,10,True,Cufflinks,50,100,0.86364,0.78170,True,0
True,0.79256,True,2097.00000,0.95114,-10.56657,10,True,Cufflinks,50,100,0.90463,0.72439,True,1
True,0.73103,True,1476.00000,0.93353,-3.78899,10,True,Cufflinks,50,100,0.91870,0.65929,True,2
True,0.75340,True,1103.00000,0.91940,-1.81439,10,True,Cufflinks,50,100,0.93200,0.64256,True,3
True,0.76874,True,1094.00000,0.92476,-4.07528,10,True,Cufflinks,50,100,0.92322,0.71953,True,4
True,0.82852,True,13267.00000,0.96067,-21.57966,0,True,Salmon,50,50,0.88415,0.89698,True,0
True,0.76188,True,2083.00000,0.97608,-14.84663,0,True,Salmon,50,50,0.91215,0.93167,True,1
True,0.76161,True,1464.00000,0.98237,-13.38597,0,True,Salmon,50,50,0.91393,0.94239,True,2
True,0.76217,True,1089.00000,0.98678,-13.72758,0,True,Salmon,50,50,0.92929,0.93993,True,3
True,0.78410,True,1107.00000,0.99008,-15.50981,0,True,Salmon,50,50,0.92322,0.95921,True,4
True,0.94608,True,13168.00000,0.91996,-36.88576,10,True,Salmon,50,50,0.88639,0.66830,True,0
True,0.90987,True,2097.00000,0.91576,-25.27059,10,True,Salmon,50,50,0.92656,0.51926,True,1
True,0.89288,True,1503.00000,0.88507,-19.28972,10,True,Salmon,50,50,0.95143,0.47309,True,2
True,0.88194,True,991.00000,0.87030,-16.17997,10,True,Salmon,50,50,0.95964,0.43872,True,3
True,0.89785,True,1116.00000,0.88830,-22.54213,10,True,Salmon,50,50,0.95251,0.51945,True,4
True,0.83603,True,13234.00000,0.96206,-21.47164,0,True,Salmon,50,75,0.87661,0.89941,True,0
True,0.77477,True,2109.00000,0.97161,-15.69008,0,True,Salmon,50,75,0.88573,0.93275,True,1
True,0.76466,True,1432.00000,0.97981,-13.38890,0,True,Salmon,50,75,0.90782,0.93742,True,2
True,0.76332,True,1107.00000,0.98369,-12.11090,0,True,Salmon,50,75,0.90515,0.94291,True,3
True,0.78371,True,1142.00000,0.98577,-14.49129,0,True,Salmon,50,75,0.91419,0.96566,True,4
True,0.93601,True,12878.00000,0.91595,-35.44321,10,True,Salmon,50,75,0.87335,0.67043,True,0
True,0.90893,True,2207.00000,0.90376,-21.85131,10,True,Salmon,50,75,0.92478,0.53228,True,1
True,0.87817,True,1420.00000,0.90633,-18.70673,10,True,Salmon,50,75,0.94296,0.48906,True,2
True,0.87387,True,1102.00000,0.89101,-13.42680,10,True,Salmon,50,75,0.95463,0.44139,True,3
True,0.88810,True,1126.00000,0.88310,-18.39652,10,True,Salmon,50,75,0.95737,0.52335,True,4
True,0.84505,True,13191.00000,0.95966,-22.31994,0,True,Salmon,50,100,0.85702,0.90694,True,0
True,0.78535,True,2143.00000,0.96903,-15.73500,0,True,Salmon,50,100,0.88381,0.93395,True,1
True,0.79313,True,1426.00000,0.97685,-15.13646,0,True,Salmon,50,100,0.89060,0.93988,True,2
True,0.78146,True,1057.00000,0.98088,-15.48877,0,True,Salmon,50,100,0.89120,0.94020,True,3
True,0.82348,True,1116.00000,0.98127,-16.49290,0,True,Salmon,50,100,0.90502,0.96744,True,4
True,0.93878,True,13149.00000,0.91809,-35.52470,10,True,Salmon,50,100,0.87626,0.67812,True,0
True,0.90463,True,2097.00000,0.91231,-23.99858,10,True,Salmon,50,100,0.93324,0.54422,True,1
True,0.90515,True,1476.00000,0.90298,-20.95970,10,True,Salmon,50,100,0.93970,0.49174,True,2
True,0.86945,True,1103.00000,0.88749,-19.86466,10,True,Salmon,50,100,0.94742,0.45757,True,3
True,0.89580,True,1094.00000,0.90537,-23.40518,10,True,Salmon,50,100,0.95155,0.52242,True,4
True,0.84699,True,13267.00000,0.95972,-25.20668,0,True,RSEM,50,50,0.88709,0.91335,True,0
True,0.82237,True,2083.00000,0.97450,-21.20250,0,True,RSEM,50,50,0.91071,0.94471,True,1
True,0.84016,True,1464.00000,0.97900,-23.28099,0,True,RSEM,50,50,0.91257,0.95930,True,2
True,0.86961,True,1089.00000,0.98235,-27.29006,0,True,RSEM,50,50,0.91368,0.96484,True,3
True,0.85366,True,1107.00000,0.98426,-29.43167,0,True,RSEM,50,50,0.92051,0.98002,True,4
True,0.87895,True,13168.00000,0.93824,-27.76978,10,True,RSEM,50,50,0.89004,0.76321,True,0
True,0.82976,True,2097.00000,0.95142,-18.72857,10,True,RSEM,50,50,0.91750,0.67511,True,1
True,0.84098,True,1503.00000,0.93118,-17.41620,10,True,RSEM,50,50,0.94877,0.59123,True,2
True,0.85974,True,991.00000,0.90968,-18.16396,10,True,RSEM,50,50,0.95560,0.54626,True,3
True,0.86559,True,1116.00000,0.91647,-20.35475,10,True,RSEM,50,50,0.94713,0.59989,True,4
True,0.82212,True,13234.00000,0.95711,-18.62152,0,True,RSEM,50,75,0.87781,0.91771,True,0
True,0.79516,True,2109.00000,0.96853,-14.09243,0,True,RSEM,50,75,0.88336,0.94567,True,1
True,0.82263,True,1432.00000,0.97932,-15.39975,0,True,RSEM,50,75,0.90363,0.95723,True,2
True,0.82746,True,1107.00000,0.98119,-20.38844,0,True,RSEM,50,75,0.89973,0.96104,True,3
True,0.84764,True,1142.00000,0.98152,-21.73628,0,True,RSEM,50,75,0.89667,0.97798,True,4
True,0.87358,True,12878.00000,0.93577,-26.29392,10,True,RSEM,50,75,0.86954,0.77874,True,0
True,0.83688,True,2207.00000,0.94753,-16.98037,10,True,RSEM,50,75,0.91029,0.70510,True,1
True,0.84155,True,1420.00000,0.93699,-16.05720,10,True,RSEM,50,75,0.93521,0.62300,True,2
True,0.85753,True,1102.00000,0.92633,-13.40496,10,True,RSEM,50,75,0.94646,0.56090,True,3
True,0.84991,True,1126.00000,0.91819,-16.49387,10,True,RSEM,50,75,0.95382,0.63015,True,4
True,0.81813,True,13191.00000,0.95731,-18.64927,0,True,RSEM,50,100,0.85407,0.92534,True,0
True,0.78861,True,2143.00000,0.96745,-11.86896,0,True,RSEM,50,100,0.87727,0.94755,True,1
True,0.82679,True,1426.00000,0.97312,-16.44668,0,True,RSEM,50,100,0.87868,0.95799,True,2
True,0.84957,True,1057.00000,0.97373,-21.62902,0,True,RSEM,50,100,0.87985,0.96344,True,3
True,0.84498,True,1116.00000,0.97455,-22.45689,0,True,RSEM,50,100,0.89516,0.97889,True,4
True,0.86105,True,13149.00000,0.93709,-23.62913,10,True,RSEM,50,100,0.86501,0.79666,True,0
True,0.83643,True,2097.00000,0.95219,-16.39489,10,True,RSEM,50,100,0.90033,0.73873,True,1
True,0.83401,True,1476.00000,0.93992,-14.96188,10,True,RSEM,50,100,0.91328,0.64119,True,2
True,0.83953,True,1103.00000,0.91729,-16.41294,10,True,RSEM,50,100,0.93291,0.59079,True,3
True,0.85923,True,1094.00000,0.94239,-17.72968,10,True,RSEM,50,100,0.94241,0.64140,True,4
True,0.79468,True,13267.00000,0.96318,-16.32043,0,True,Kallisto,50,50,0.89116,0.91063,True,0
True,0.72828,True,2083.00000,0.97919,-7.16212,0,True,Kallisto,50,50,0.91983,0.93580,True,1
True,0.75342,True,1464.00000,0.98355,-8.56963,0,True,Kallisto,50,50,0.91803,0.95455,True,2
True,0.75941,True,1089.00000,0.98723,-11.09831,0,True,Kallisto,50,50,0.93480,0.95858,True,3
True,0.77868,True,1107.00000,0.98993,-14.23536,0,True,Kallisto,50,50,0.93225,0.97878,True,4
True,0.94373,True,13168.00000,0.91739,-35.54470,10,True,Kallisto,50,50,0.88419,0.67531,True,0
True,0.89604,True,2097.00000,0.91844,-23.51957,10,True,Kallisto,50,50,0.93181,0.51961,True,1
True,0.88689,True,1503.00000,0.88499,-18.98521,10,True,Kallisto,50,50,0.95409,0.47851,True,2
True,0.88194,True,991.00000,0.87174,-16.90433,10,True,Kallisto,50,50,0.96165,0.44995,True,3
True,0.90502,True,1116.00000,0.88926,-23.53687,10,True,Kallisto,50,50,0.95520,0.52111,True,4
True,0.79749,True,13234.00000,0.96295,-15.64074,0,True,Kallisto,50,75,0.88371,0.91404,True,0
True,0.73684,True,2109.00000,0.97402,-8.02512,0,True,Kallisto,50,75,0.89379,0.94053,True,1
True,0.75349,True,1432.00000,0.98410,-7.58275,0,True,Kallisto,50,75,0.91411,0.95091,True,2
True,0.76423,True,1107.00000,0.98422,-9.79432,0,True,Kallisto,50,75,0.90876,0.96033,True,3
True,0.77583,True,1142.00000,0.98632,-11.79376,0,True,Kallisto,50,75,0.91856,0.98394,True,4
True,0.92786,True,12878.00000,0.91488,-33.75541,10,True,Kallisto,50,75,0.87397,0.67800,True,0
True,0.89624,True,2207.00000,0.90661,-19.21185,10,True,Kallisto,50,75,0.92569,0.53127,True,1
True,0.87042,True,1420.00000,0.90768,-17.39011,10,True,Kallisto,50,75,0.94366,0.49348,True,2
True,0.87659,True,1102.00000,0.89204,-15.05773,10,True,Kallisto,50,75,0.95644,0.44652,True,3
True,0.88988,True,1126.00000,0.88461,-19.82071,10,True,Kallisto,50,75,0.95737,0.52763,True,4
True,0.79971,True,13191.00000,0.96241,-15.94256,0,True,Kallisto,50,100,0.86377,0.92200,True,0
True,0.74895,True,2143.00000,0.97304,-7.43332,0,True,Kallisto,50,100,0.89314,0.94017,True,1
True,0.74825,True,1426.00000,0.98072,-8.05990,0,True,Kallisto,50,100,0.90252,0.95431,True,2
True,0.77673,True,1057.00000,0.97979,-11.27976,0,True,Kallisto,50,100,0.89499,0.96287,True,3
True,0.81452,True,1116.00000,0.98077,-14.58947,0,True,Kallisto,50,100,0.90771,0.98386,True,4
True,0.93285,True,13149.00000,0.91836,-34.01779,10,True,Kallisto,50,100,0.87672,0.68593,True,0
True,0.89938,True,2097.00000,0.91167,-22.59706,10,True,Kallisto,50,100,0.93467,0.54422,True,1
True,0.89228,True,1476.00000,0.90415,-20.34876,10,True,Kallisto,50,100,0.94241,0.49439,True,2
True,0.87761,True,1103.00000,0.88687,-20.07491,10,True,Kallisto,50,100,0.94832,0.46284,True,3
True,0.90585,True,1094.00000,0.90784,-24.23847,10,True,Kallisto,50,100,0.95064,0.52627,True,4
True,0.81375,True,13267.00000,0.95710,-18.35883,0,True,Express,50,50,0.85211,0.90280,True,0
True,0.78205,True,2083.00000,0.97082,-11.67840,0,True,Express,50,50,0.88430,0.95176,True,1
True,0.75888,True,1464.00000,0.97900,-6.92158,0,True,Express,50,50,0.90301,0.95666,True,2
True,0.76492,True,1089.00000,0.98263,-4.78218,0,True,Express,50,50,0.91919,0.95431,True,3
True,0.73803,True,1107.00000,0.98484,-6.08621,0,True,Express,50,50,0.92141,0.96045,True,4
True,0.88776,True,13168.00000,0.93296,-27.99308,10,True,Express,50,50,0.85541,0.76348,True,0
True,0.84168,True,2097.00000,0.94677,-18.99105,10,True,Express,50,50,0.89557,0.69330,True,1
True,0.82369,True,1503.00000,0.93060,-10.09629,10,True,Express,50,50,0.93746,0.58571,True,2
True,0.84057,True,991.00000,0.90077,-4.52458,10,True,Express,50,50,0.95762,0.53110,True,3
True,0.81900,True,1116.00000,0.91398,-8.73923,10,True,Express,50,50,0.94624,0.58526,True,4
True,0.81449,True,13234.00000,0.95620,-18.47502,0,True,Express,50,75,0.84706,0.89156,True,0
True,0.78805,True,2109.00000,0.96518,-12.54696,0,True,Express,50,75,0.85633,0.93832,True,1
True,0.77165,True,1432.00000,0.97782,-8.30244,0,True,Express,50,75,0.88897,0.94258,True,2
True,0.77507,True,1107.00000,0.97730,-5.50780,0,True,Express,50,75,0.89160,0.94249,True,3
True,0.75482,True,1142.00000,0.98214,-6.08110,0,True,Express,50,75,0.89930,0.95458,True,4
True,0.88756,True,12878.00000,0.92897,-28.27612,10,True,Express,50,75,0.83973,0.76397,True,0
True,0.86588,True,2207.00000,0.93550,-19.77974,10,True,Express,50,75,0.88129,0.70410,True,1
True,0.83662,True,1420.00000,0.93010,-11.72439,10,True,Express,50,75,0.91831,0.60932,True,2
True,0.82668,True,1102.00000,0.91703,-4.61161,10,True,Express,50,75,0.94555,0.53779,True,3
True,0.82593,True,1126.00000,0.91178,-7.81396,10,True,Express,50,75,0.95115,0.60279,True,4
True,0.83701,True,13191.00000,0.94749,-19.75534,0,True,Express,50,100,0.82761,0.87845,True,0
True,0.78955,True,2143.00000,0.96117,-13.19546,0,True,Express,50,100,0.85674,0.92300,True,1
True,0.80224,True,1426.00000,0.96964,-12.70275,0,True,Express,50,100,0.86325,0.93356,True,2
True,0.80038,True,1057.00000,0.97000,-11.05382,0,True,Express,50,100,0.87985,0.93836,True,3
True,0.78943,True,1116.00000,0.97655,-12.00721,0,True,Express,50,100,0.88978,0.94688,True,4
True,0.89056,True,13149.00000,0.92570,-27.00995,10,True,Express,50,100,0.83603,0.76387,True,0
True,0.86266,True,2097.00000,0.93429,-19.54182,10,True,Express,50,100,0.87792,0.71662,True,1
True,0.83198,True,1476.00000,0.92849,-11.39183,10,True,Express,50,100,0.91125,0.60912,True,2
True,0.81414,True,1103.00000,0.90819,-7.05348,10,True,Express,50,100,0.92838,0.55598,True,3
True,0.84461,True,1094.00000,0.93467,-12.38991,10,True,Express,50,100,0.94059,0.60440,True,4
True,0.88242,True,13267.00000,0.96301,-29.13358,0,True,Sailfish,50,50,0.88618,0.91235,True,0
True,0.82093,True,2083.00000,0.97863,-21.21513,0,True,Sailfish,50,50,0.91311,0.93787,True,1
True,0.82514,True,1464.00000,0.98296,-22.80587,0,True,Sailfish,50,50,0.91667,0.95497,True,2
True,0.86961,True,1089.00000,0.98681,-25.14384,0,True,Sailfish,50,50,0.92378,0.96171,True,3
True,0.87263,True,1107.00000,0.98946,-27.46853,0,True,Sailfish,50,50,0.92864,0.98002,True,4
True,0.96013,True,13168.00000,0.91772,-43.58158,10,True,Sailfish,50,50,0.88115,0.67810,True,0
True,0.93848,True,2097.00000,0.91799,-32.46402,10,True,Sailfish,50,50,0.92656,0.52518,True,1
True,0.94345,True,1503.00000,0.88514,-28.35040,10,True,Sailfish,50,50,0.95010,0.48540,True,2
True,0.94854,True,991.00000,0.87433,-26.46001,10,True,Sailfish,50,50,0.95863,0.45585,True,3
True,0.93548,True,1116.00000,0.88974,-33.90706,10,True,Sailfish,50,50,0.95161,0.52704,True,4
True,0.86074,True,13234.00000,0.96308,-25.89478,0,True,Sailfish,50,75,0.88250,0.91455,True,0
True,0.79659,True,2109.00000,0.97371,-18.46487,0,True,Sailfish,50,75,0.89237,0.94046,True,1
True,0.80028,True,1432.00000,0.98392,-17.80457,0,True,Sailfish,50,75,0.91131,0.95101,True,2
True,0.78591,True,1107.00000,0.98379,-20.61094,0,True,Sailfish,50,75,0.90605,0.96132,True,3
True,0.84238,True,1142.00000,0.98601,-22.12562,0,True,Sailfish,50,75,0.91243,0.98394,True,4
True,0.95776,True,12878.00000,0.91540,-43.75252,10,True,Sailfish,50,75,0.87133,0.68118,True,0
True,0.93521,True,2207.00000,0.90608,-31.01310,10,True,Sailfish,50,75,0.92433,0.53523,True,1
True,0.93592,True,1420.00000,0.90488,-29.45813,10,True,Sailfish,50,75,0.94225,0.49863,True,2
True,0.93920,True,1102.00000,0.89154,-27.79673,10,True,Sailfish,50,75,0.95281,0.45265,True,3
True,0.93961,True,1126.00000,0.88382,-32.51322,10,True,Sailfish,50,75,0.95382,0.53191,True,4
True,0.86339,True,13191.00000,0.96270,-26.53952,0,True,Sailfish,50,100,0.86225,0.92211,True,0
True,0.80728,True,2143.00000,0.97264,-18.44925,0,True,Sailfish,50,100,0.89314,0.94103,True,1
True,0.81206,True,1426.00000,0.98038,-18.82418,0,True,Sailfish,50,100,0.89762,0.95494,True,2
True,0.83822,True,1057.00000,0.97946,-21.84436,0,True,Sailfish,50,100,0.89404,0.96372,True,3
True,0.86201,True,1116.00000,0.98021,-25.29025,0,True,Sailfish,50,100,0.90591,0.98441,True,4
True,0.96715,True,13149.00000,0.91758,-48.29472,10,True,Sailfish,50,100,0.87383,0.69051,True,0
True,0.95231,True,2097.00000,0.91468,-39.10128,10,True,Sailfish,50,100,0.93324,0.55143,True,1
True,0.94783,True,1476.00000,0.90448,-37.68972,10,True,Sailfish,50,100,0.93970,0.50053,True,2
True,0.96283,True,1103.00000,0.88600,-37.97942,10,True,Sailfish,50,100,0.94560,0.47026,True,3
True,0.95612,True,1094.00000,0.90620,-40.59522,10,True,Sailfish,50,100,0.94241,0.53631,True,4
True,0.78150,True,13254.00000,0.94630,-12.64716,0,True,Cufflinks,30,50,0.86736,0.89061,False,0
True,0.75585,True,2093.00000,0.96456,-4.64062,0,True,Cufflinks,30,50,0.89871,0.92213,False,1
True,0.75625,True,1481.00000,0.96471,-3.52033,0,True,Cufflinks,30,50,0.90074,0.93985,False,2
True,0.73825,True,1085.00000,0.96974,-0.43908,0,True,Cufflinks,30,50,0.90323,0.94352,False,3
True,0.74263,True,1119.00000,0.94612,-2.52690,0,True,Cufflinks,30,50,0.89902,0.97281,False,4
True,0.84459,True,13056.00000,0.92466,-19.77395,10,True,Cufflinks,30,50,0.86780,0.77118,False,0
True,0.79736,True,2122.00000,0.94694,-7.61324,10,True,Cufflinks,30,50,0.91800,0.71383,False,1
True,0.80107,True,1493.00000,0.94618,-4.70875,10,True,Cufflinks,30,50,0.92431,0.64977,False,2
True,0.78011,True,1096.00000,0.91379,-1.82222,10,True,Cufflinks,30,50,0.92701,0.64620,False,3
True,0.77709,True,1126.00000,0.89320,-5.63165,10,True,Cufflinks,30,50,0.92540,0.72617,False,4
True,0.81266,True,13302.00000,0.94414,-14.66372,0,True,Cufflinks,30,75,0.83972,0.89281,False,0
True,0.81576,True,2144.00000,0.95601,-7.46057,0,True,Cufflinks,30,75,0.84608,0.91662,False,1
True,0.81481,True,1404.00000,0.95538,-2.22931,0,True,Cufflinks,30,75,0.87464,0.92899,False,2
True,0.79748,True,1111.00000,0.96116,-0.22866,0,True,Cufflinks,30,75,0.86949,0.94402,False,3
True,0.82841,True,1084.00000,0.94368,-0.43447,0,True,Cufflinks,30,75,0.88653,0.97170,False,4
True,0.85530,True,13075.00000,0.92492,-20.82290,10,True,Cufflinks,30,75,0.84130,0.78368,False,0
True,0.81793,True,2175.00000,0.93959,-11.87514,10,True,Cufflinks,30,75,0.88644,0.72981,False,1
True,0.78365,True,1456.00000,0.93621,-5.91254,10,True,Cufflinks,30,75,0.90247,0.66413,False,2
True,0.76606,True,1043.00000,0.92788,-3.10657,10,True,Cufflinks,30,75,0.91371,0.65054,False,3
True,0.80173,True,1155.00000,0.91460,-7.55546,10,True,Cufflinks,30,75,0.90823,0.73172,False,4
True,0.79874,True,13147.00000,0.94417,-14.30317,0,True,Cufflinks,30,100,0.81965,0.90117,False,0
True,0.79226,True,2171.00000,0.95412,-6.69900,0,True,Cufflinks,30,100,0.84339,0.92263,False,1
True,0.76549,True,1420.00000,0.95444,-1.12773,0,True,Cufflinks,30,100,0.85070,0.92992,False,2
True,0.78232,True,1052.00000,0.96451,0.02005,0,True,Cufflinks,30,100,0.86692,0.94138,False,3
True,0.75431,True,1103.00000,0.95764,-0.92696,0,True,Cufflinks,30,100,0.89755,0.97053,False,4
True,0.84439,True,13161.00000,0.92300,-20.45511,10,True,Cufflinks,30,100,0.82418,0.79884,False,0
True,0.81118,True,2076.00000,0.93681,-10.31269,10,True,Cufflinks,30,100,0.85597,0.75329,False,1
True,0.79241,True,1450.00000,0.92869,-5.26359,10,True,Cufflinks,30,100,0.89034,0.70002,False,2
True,0.81395,True,1032.00000,0.92205,0.03078,10,True,Cufflinks,30,100,0.89535,0.67537,False,3
True,0.80018,True,1136.00000,0.91352,-3.30129,10,True,Cufflinks,30,100,0.89525,0.73616,False,4
True,0.86404,True,13254.00000,0.95707,-23.27344,0,True,Salmon,30,50,0.86291,0.89631,False,0
True,0.81271,True,2093.00000,0.97047,-18.09948,0,True,Salmon,30,50,0.89584,0.93147,False,1
True,0.84673,True,1481.00000,0.97598,-17.93313,0,True,Salmon,30,50,0.89332,0.94239,False,2
True,0.81198,True,1085.00000,0.98358,-16.93314,0,True,Salmon,30,50,0.90323,0.93996,False,3
True,0.84450,True,1119.00000,0.97335,-17.50302,0,True,Salmon,30,50,0.91689,0.95735,False,4
True,0.94616,True,13056.00000,0.90501,-39.52551,10,True,Salmon,30,50,0.86489,0.67459,False,0
True,0.92036,True,2122.00000,0.90650,-25.89677,10,True,Salmon,30,50,0.93261,0.53276,False,1
True,0.90623,True,1493.00000,0.91144,-22.45470,10,True,Salmon,30,50,0.94106,0.47429,False,2
True,0.91150,True,1096.00000,0.86935,-18.27074,10,True,Salmon,30,50,0.94434,0.44514,False,3
True,0.90853,True,1126.00000,0.86735,-24.12736,10,True,Salmon,30,50,0.95382,0.52749,False,4
True,0.87220,True,13302.00000,0.95491,-25.22363,0,True,Salmon,30,75,0.83837,0.90261,False,0
True,0.84095,True,2144.00000,0.96889,-20.36647,0,True,Salmon,30,75,0.85168,0.93652,False,1
True,0.83262,True,1404.00000,0.96925,-20.11835,0,True,Salmon,30,75,0.87322,0.93939,False,2
True,0.83528,True,1111.00000,0.97328,-20.50667,0,True,Salmon,30,75,0.87219,0.94745,False,3
True,0.85793,True,1084.00000,0.97608,-20.09814,0,True,Salmon,30,75,0.89207,0.96676,False,4
True,0.93491,True,13075.00000,0.91553,-36.44161,10,True,Salmon,30,75,0.85293,0.68320,False,0
True,0.90667,True,2175.00000,0.91386,-24.07390,10,True,Salmon,30,75,0.91034,0.55243,False,1
True,0.88599,True,1456.00000,0.90856,-19.49106,10,True,Salmon,30,75,0.92514,0.48162,False,2
True,0.89358,True,1043.00000,0.88847,-17.99869,10,True,Salmon,30,75,0.93480,0.44916,False,3
True,0.89437,True,1155.00000,0.88970,-23.07682,10,True,Salmon,30,75,0.92987,0.53128,False,4
True,0.87206,True,13147.00000,0.95295,-24.42987,0,True,Salmon,30,100,0.82422,0.91038,False,0
True,0.83326,True,2171.00000,0.96370,-19.61112,0,True,Salmon,30,100,0.83971,0.94091,False,1
True,0.83521,True,1420.00000,0.96943,-19.87746,0,True,Salmon,30,100,0.84577,0.94402,False,2
True,0.84030,True,1052.00000,0.97784,-18.69908,0,True,Salmon,30,100,0.87262,0.94435,False,3
True,0.82049,True,1103.00000,0.97250,-18.05435,0,True,Salmon,30,100,0.90390,0.96405,False,4
True,0.93177,True,13161.00000,0.91270,-35.24027,10,True,Salmon,30,100,0.84325,0.70194,False,0
True,0.89692,True,2076.00000,0.90338,-22.42024,10,True,Salmon,30,100,0.89306,0.57190,False,1
True,0.87517,True,1450.00000,0.90327,-19.61746,10,True,Salmon,30,100,0.92069,0.52670,False,2
True,0.86531,True,1032.00000,0.89443,-14.83657,10,True,Salmon,30,100,0.92539,0.48419,False,3
True,0.90053,True,1136.00000,0.90827,-22.14889,10,True,Salmon,30,100,0.91725,0.54275,False,4
True,0.84510,True,13254.00000,0.95624,-24.44748,0,True,RSEM,30,50,0.87000,0.91091,False,0
True,0.83660,True,2093.00000,0.96961,-19.23199,0,True,RSEM,30,50,0.89775,0.93939,False,1
True,0.82917,True,1481.00000,0.97468,-20.91028,0,True,RSEM,30,50,0.89332,0.95171,False,2
True,0.86083,True,1085.00000,0.97842,-27.04360,0,True,RSEM,30,50,0.89770,0.95078,False,3
True,0.84718,True,1119.00000,0.97119,-25.55668,0,True,RSEM,30,50,0.90706,0.96370,False,4
True,0.92203,True,13056.00000,0.92752,-36.85414,10,True,RSEM,30,50,0.85999,0.76765,False,0
True,0.89255,True,2122.00000,0.94317,-27.94589,10,True,RSEM,30,50,0.91753,0.68875,False,1
True,0.88279,True,1493.00000,0.94383,-26.03949,10,True,RSEM,30,50,0.93302,0.59061,False,2
True,0.91971,True,1096.00000,0.90627,-26.27622,10,True,RSEM,30,50,0.93248,0.54503,False,3
True,0.90497,True,1126.00000,0.90391,-26.84680,10,True,RSEM,30,50,0.94494,0.60680,False,4
True,0.86649,True,13302.00000,0.95548,-28.75114,0,True,RSEM,30,75,0.83935,0.91542,False,0
True,0.84655,True,2144.00000,0.96546,-22.93106,0,True,RSEM,30,75,0.84981,0.93638,False,1
True,0.85969,True,1404.00000,0.97084,-25.89676,0,True,RSEM,30,75,0.86966,0.94265,False,2
True,0.89379,True,1111.00000,0.97234,-31.24512,0,True,RSEM,30,75,0.85959,0.94331,False,3
True,0.89114,True,1084.00000,0.96957,-29.58345,0,True,RSEM,30,75,0.88653,0.95659,False,4
True,0.88306,True,13075.00000,0.93331,-29.13614,10,True,RSEM,30,75,0.84268,0.78754,False,0
True,0.85057,True,2175.00000,0.94354,-19.94053,10,True,RSEM,30,75,0.88506,0.71927,False,1
True,0.83791,True,1456.00000,0.93854,-16.93608,10,True,RSEM,30,75,0.90385,0.61713,False,2
True,0.87152,True,1043.00000,0.91531,-20.62159,10,True,RSEM,30,75,0.91275,0.57121,False,3
True,0.88398,True,1155.00000,0.91662,-21.81332,10,True,RSEM,30,75,0.91775,0.62242,False,4
