bias,error-frac,errors,expressed-tpms,gene transcript number,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.92186,True,4313.00000,2,0.90922,-30.28103,10,True,Salmon,50,75,0.89613,0.60847,True
True,0.92332,True,2491.00000,3,0.90203,-30.51966,10,True,Salmon,50,75,0.88077,0.60332,True
True,0.92822,True,3009.00000,4,0.86928,-29.26964,10,True,Salmon,50,75,0.86873,0.58468,True
True,0.83978,True,3439.00000,0,0.97010,-20.82215,0,True,Salmon,50,100,0.89038,0.94307,True
True,0.81897,True,5419.00000,1,0.96777,-20.70962,0,True,Salmon,50,100,0.87525,0.92122,True
True,0.83383,True,4363.00000,2,0.96290,-20.84543,0,True,Salmon,50,100,0.86683,0.90894,True
True,0.82404,True,2546.00000,3,0.96364,-20.35904,0,True,Salmon,50,100,0.85389,0.90701,True
True,0.83512,True,3166.00000,4,0.95494,-20.71196,0,True,Salmon,50,100,0.84018,0.90602,True
True,0.92777,True,3378.00000,0,0.93196,-33.01250,10,True,Salmon,50,100,0.92126,0.67012,True
True,0.92434,True,5485.00000,1,0.92007,-31.86692,10,True,Salmon,50,100,0.89790,0.63148,True
True,0.92682,True,4400.00000,2,0.90475,-30.96957,10,True,Salmon,50,100,0.89023,0.61399,True
True,0.92129,True,2541.00000,3,0.90807,-30.68704,10,True,Salmon,50,100,0.89768,0.60788,True
True,0.92873,True,3115.00000,4,0.89072,-31.38499,10,True,Salmon,50,100,0.87223,0.60556,True
True,0.83788,True,3522.00000,0,0.97329,-25.84567,0,True,RSEM,50,50,0.91624,0.94945,True
True,0.85008,True,5363.00000,1,0.96827,-25.46632,0,True,RSEM,50,50,0.89987,0.93118,True
True,0.84793,True,4373.00000,2,0.96199,-25.85966,0,True,RSEM,50,50,0.89161,0.91994,True
True,0.84748,True,2603.00000,3,0.96489,-23.77172,0,True,RSEM,50,50,0.88513,0.92087,True
True,0.84090,True,3149.00000,4,0.95779,-23.21667,0,True,RSEM,50,50,0.87647,0.91139,True
True,0.87667,True,3527.00000,0,0.94599,-25.36492,10,True,RSEM,50,50,0.91579,0.75568,True
True,0.86247,True,5446.00000,1,0.94336,-25.18534,10,True,RSEM,50,50,0.90856,0.72958,True
True,0.87314,True,4375.00000,2,0.93210,-24.64618,10,True,RSEM,50,50,0.90537,0.70860,True
True,0.87047,True,2509.00000,3,0.92551,-24.06092,10,True,RSEM,50,50,0.90514,0.70477,True
True,0.86249,True,3018.00000,4,0.92222,-24.91150,10,True,RSEM,50,50,0.88270,0.68096,True
True,0.80254,True,3464.00000,0,0.97375,-18.42494,0,True,RSEM,50,75,0.90935,0.94990,True
True,0.81988,True,5513.00000,1,0.96205,-18.33478,0,True,RSEM,50,75,0.89425,0.93030,True
True,0.82406,True,4297.00000,2,0.96274,-19.00143,0,True,RSEM,50,75,0.87224,0.92761,True
True,0.82144,True,2621.00000,3,0.96309,-16.86246,0,True,RSEM,50,75,0.87371,0.92168,True
True,0.83893,True,3129.00000,4,0.95283,-17.76712,0,True,RSEM,50,75,0.85523,0.91705,True
True,0.86384,True,3393.00000,0,0.94505,-23.90371,10,True,RSEM,50,75,0.91217,0.77316,True
True,0.86123,True,5527.00000,1,0.94143,-23.85778,10,True,RSEM,50,75,0.89669,0.74294,True
True,0.86390,True,4313.00000,2,0.93639,-22.85844,10,True,RSEM,50,75,0.89080,0.73005,True
True,0.86592,True,2491.00000,3,0.93135,-23.12629,10,True,RSEM,50,75,0.87635,0.72765,True
True,0.87072,True,3009.00000,4,0.91258,-22.35424,10,True,RSEM,50,75,0.85610,0.70732,True
True,0.81768,True,3439.00000,0,0.96731,-18.73902,0,True,RSEM,50,100,0.88659,0.95301,True
True,0.81196,True,5419.00000,1,0.96482,-18.69474,0,True,RSEM,50,100,0.86972,0.93748,True
True,0.82260,True,4363.00000,2,0.95965,-18.15589,0,True,RSEM,50,100,0.86340,0.92979,True
True,0.82325,True,2546.00000,3,0.96121,-17.20591,0,True,RSEM,50,100,0.84878,0.92847,True
True,0.82280,True,3166.00000,4,0.95266,-17.49692,0,True,RSEM,50,100,0.83323,0.92739,True
True,0.85080,True,3378.00000,0,0.94939,-20.33808,10,True,RSEM,50,100,0.91652,0.78189,True
True,0.85834,True,5485.00000,1,0.94522,-22.19683,10,True,RSEM,50,100,0.88405,0.76406,True
True,0.85818,True,4400.00000,2,0.93453,-20.92700,10,True,RSEM,50,100,0.87318,0.75190,True
True,0.84337,True,2541.00000,3,0.93187,-19.94146,10,True,RSEM,50,100,0.88587,0.74541,True
True,0.85778,True,3115.00000,4,0.92285,-21.53971,10,True,RSEM,50,100,0.84494,0.73637,True
True,0.77257,True,3522.00000,0,0.97639,-15.48971,0,True,Kallisto,50,50,0.92646,0.94883,True
True,0.78557,True,5363.00000,1,0.97464,-14.77740,0,True,Kallisto,50,50,0.90640,0.92760,True
True,0.77453,True,4373.00000,2,0.96671,-14.36911,0,True,Kallisto,50,50,0.89847,0.91745,True
True,0.79293,True,2603.00000,3,0.96787,-14.11719,0,True,Kallisto,50,50,0.88705,0.91411,True
True,0.78342,True,3149.00000,4,0.95783,-13.51769,0,True,Kallisto,50,50,0.87996,0.90497,True
True,0.92770,True,3527.00000,0,0.93154,-32.78954,10,True,Kallisto,50,50,0.91721,0.67457,True
True,0.92876,True,5446.00000,1,0.91910,-31.48067,10,True,Kallisto,50,50,0.90617,0.63320,True
True,0.92731,True,4375.00000,2,0.90560,-31.06459,10,True,Kallisto,50,50,0.90240,0.60917,True
True,0.93065,True,2509.00000,3,0.89165,-30.83919,10,True,Kallisto,50,50,0.90395,0.59671,True
True,0.92810,True,3018.00000,4,0.87907,-31.02295,10,True,Kallisto,50,50,0.88270,0.57559,True
True,0.78551,True,3464.00000,0,0.97853,-14.90109,0,True,Kallisto,50,75,0.91946,0.95114,True
True,0.78324,True,5513.00000,1,0.96649,-13.73318,0,True,Kallisto,50,75,0.89842,0.92806,True
True,0.79288,True,4297.00000,2,0.96806,-13.55278,0,True,Kallisto,50,75,0.88108,0.92427,True
True,0.77375,True,2621.00000,3,0.96761,-13.21955,0,True,Kallisto,50,75,0.88134,0.91604,True
True,0.78140,True,3129.00000,4,0.96181,-13.42660,0,True,Kallisto,50,75,0.86609,0.90883,True
True,0.91954,True,3393.00000,0,0.92675,-30.52588,10,True,Kallisto,50,75,0.91306,0.67269,True
True,0.90754,True,5527.00000,1,0.91942,-29.49787,10,True,Kallisto,50,75,0.90121,0.63216,True
True,0.91537,True,4313.00000,2,0.91112,-28.64910,10,True,Kallisto,50,75,0.89891,0.61596,True
True,0.91329,True,2491.00000,3,0.90066,-29.03149,10,True,Kallisto,50,75,0.88278,0.60945,True
True,0.92124,True,3009.00000,4,0.86870,-27.90626,10,True,Kallisto,50,75,0.86906,0.58832,True
True,0.79093,True,3439.00000,0,0.97071,-15.05356,0,True,Kallisto,50,100,0.89910,0.95355,True
True,0.78059,True,5419.00000,1,0.97002,-14.00768,0,True,Kallisto,50,100,0.88430,0.93670,True
True,0.78914,True,4363.00000,2,0.96631,-14.00510,0,True,Kallisto,50,100,0.87096,0.92498,True
True,0.79654,True,2546.00000,3,0.96703,-13.93118,0,True,Kallisto,50,100,0.86017,0.92374,True
True,0.79912,True,3166.00000,4,0.95855,-14.32827,0,True,Kallisto,50,100,0.84649,0.91945,True
True,0.92422,True,3378.00000,0,0.93347,-31.60357,10,True,Kallisto,50,100,0.92362,0.67445,True
True,0.91759,True,5485.00000,1,0.92084,-30.67418,10,True,Kallisto,50,100,0.89881,0.64000,True
True,0.92114,True,4400.00000,2,0.90472,-29.97724,10,True,Kallisto,50,100,0.89091,0.62029,True
True,0.92129,True,2541.00000,3,0.90809,-29.58243,10,True,Kallisto,50,100,0.90122,0.61527,True
True,0.92424,True,3115.00000,4,0.89127,-30.21979,10,True,Kallisto,50,100,0.86838,0.60839,True
True,0.77229,True,3522.00000,0,0.97314,-15.98512,0,True,Express,50,50,0.89835,0.93458,True
True,0.79787,True,5363.00000,1,0.96741,-14.49569,0,True,Express,50,50,0.87041,0.92268,True
True,0.80745,True,4373.00000,2,0.96029,-14.99498,0,True,Express,50,50,0.86462,0.91624,True
True,0.80791,True,2603.00000,3,0.96123,-15.06207,0,True,Express,50,50,0.85325,0.91447,True
True,0.81073,True,3149.00000,4,0.94984,-16.11143,0,True,Express,50,50,0.84344,0.90169,True
True,0.86362,True,3527.00000,0,0.94123,-22.50547,10,True,Express,50,50,0.89283,0.74405,True
True,0.86320,True,5446.00000,1,0.93965,-22.24430,10,True,Express,50,50,0.88560,0.72848,True
True,0.87451,True,4375.00000,2,0.92601,-23.09544,10,True,Express,50,50,0.86857,0.71176,True
True,0.87525,True,2509.00000,3,0.91855,-23.21192,10,True,Express,50,50,0.87684,0.70802,True
True,0.88502,True,3018.00000,4,0.91008,-24.87497,10,True,Express,50,50,0.85620,0.68919,True
True,0.79186,True,3464.00000,0,0.97519,-15.77644,0,True,Express,50,75,0.88943,0.93013,True
True,0.79703,True,5513.00000,1,0.96240,-14.98886,0,True,Express,50,75,0.86958,0.91096,True
True,0.80242,True,4297.00000,2,0.95767,-15.53504,0,True,Express,50,75,0.83942,0.90699,True
True,0.81457,True,2621.00000,3,0.95591,-17.02127,0,True,Express,50,75,0.84510,0.89597,True
True,0.81368,True,3129.00000,4,0.95359,-16.14842,0,True,Express,50,75,0.83285,0.88583,True
True,0.87062,True,3393.00000,0,0.93556,-23.37086,10,True,Express,50,75,0.89007,0.74929,True
True,0.86485,True,5527.00000,1,0.93461,-22.67809,10,True,Express,50,75,0.87172,0.72733,True
True,0.87225,True,4313.00000,2,0.92747,-22.33149,10,True,Express,50,75,0.86228,0.72128,True
True,0.88719,True,2491.00000,3,0.92320,-25.01740,10,True,Express,50,75,0.84183,0.71375,True
True,0.88534,True,3009.00000,4,0.90037,-24.57882,10,True,Express,50,75,0.83815,0.69759,True
True,0.82146,True,3439.00000,0,0.96503,-17.21307,0,True,Express,50,100,0.87264,0.92284,True
True,0.81620,True,5419.00000,1,0.96101,-17.09476,0,True,Express,50,100,0.85089,0.90159,True
True,0.82581,True,4363.00000,2,0.94878,-17.12613,0,True,Express,50,100,0.83589,0.88817,True
True,0.82522,True,2546.00000,3,0.94707,-18.04259,0,True,Express,50,100,0.81854,0.88709,True
True,0.83765,True,3166.00000,4,0.93971,-18.56975,0,True,Express,50,100,0.80985,0.86955,True
True,0.87182,True,3378.00000,0,0.94116,-23.02430,10,True,Express,50,100,0.89935,0.74853,True
True,0.87147,True,5485.00000,1,0.93298,-22.34900,10,True,Express,50,100,0.85998,0.73186,True
True,0.87364,True,4400.00000,2,0.91812,-21.71119,10,True,Express,50,100,0.85341,0.72027,True
True,0.88469,True,2541.00000,3,0.91682,-23.79057,10,True,Express,50,100,0.85518,0.71698,True
True,0.88347,True,3115.00000,4,0.90966,-25.67277,10,True,Express,50,100,0.81830,0.70346,True
True,0.88558,True,3522.00000,0,0.97604,-28.64590,0,True,Sailfish,50,50,0.91624,0.95039,True
True,0.87190,True,5363.00000,1,0.97417,-27.86851,0,True,Sailfish,50,50,0.90136,0.92956,True
True,0.87423,True,4373.00000,2,0.96672,-27.30178,0,True,Sailfish,50,50,0.89572,0.91898,True
True,0.86400,True,2603.00000,3,0.96687,-26.89948,0,True,Sailfish,50,50,0.88206,0.91619,True
True,0.84821,True,3149.00000,4,0.95801,-26.05531,0,True,Sailfish,50,50,0.87679,0.90639,True
True,0.95435,True,3527.00000,0,0.93237,-41.48079,10,True,Sailfish,50,50,0.91097,0.68067,True
True,0.95520,True,5446.00000,1,0.91972,-40.14124,10,True,Sailfish,50,50,0.90213,0.63743,True
True,0.95749,True,4375.00000,2,0.90642,-39.33746,10,True,Sailfish,50,50,0.89920,0.61302,True
True,0.95337,True,2509.00000,3,0.89055,-39.25291,10,True,Sailfish,50,50,0.90315,0.59883,True
True,0.94897,True,3018.00000,4,0.87957,-39.41555,10,True,Sailfish,50,50,0.88138,0.57734,True
True,0.85595,True,3464.00000,0,0.97853,-25.15397,0,True,Sailfish,50,75,0.91484,0.95176,True
True,0.84509,True,5513.00000,1,0.96690,-24.26460,0,True,Sailfish,50,75,0.89588,0.92873,True
True,0.83872,True,4297.00000,2,0.96745,-23.45947,0,True,Sailfish,50,75,0.88085,0.92473,True
True,0.83403,True,2621.00000,3,0.96885,-23.07177,0,True,Sailfish,50,75,0.88211,0.91580,True
True,0.84212,True,3129.00000,4,0.96070,-23.56312,0,True,Sailfish,50,75,0.86481,0.90903,True
True,0.94960,True,3393.00000,0,0.92707,-40.85866,10,True,Sailfish,50,75,0.91011,0.67707,True
True,0.95169,True,5527.00000,1,0.92058,-40.27196,10,True,Sailfish,50,75,0.89922,0.63688,True
True,0.94806,True,4313.00000,2,0.91082,-39.32516,10,True,Sailfish,50,75,0.89566,0.61987,True
True,0.95303,True,2491.00000,3,0.90029,-39.40451,10,True,Sailfish,50,75,0.88238,0.61134,True
True,0.95547,True,3009.00000,4,0.86826,-38.49333,10,True,Sailfish,50,75,0.86540,0.59042,True
True,0.87031,True,3439.00000,0,0.97155,-25.59818,0,True,Sailfish,50,100,0.89590,0.95510,True
True,0.84997,True,5419.00000,1,0.97009,-24.87701,0,True,Sailfish,50,100,0.88227,0.93718,True
True,0.85240,True,4363.00000,2,0.96616,-24.57788,0,True,Sailfish,50,100,0.87004,0.92474,True
True,0.83150,True,2546.00000,3,0.96709,-24.72688,0,True,Sailfish,50,100,0.86017,0.92327,True
True,0.84965,True,3166.00000,4,0.95816,-24.14252,0,True,Sailfish,50,100,0.84523,0.91950,True
True,0.96359,True,3378.00000,0,0.93288,-46.31470,10,True,Sailfish,50,100,0.91829,0.68468,True
True,0.96317,True,5485.00000,1,0.92054,-45.88502,10,True,Sailfish,50,100,0.89444,0.64578,True
True,0.96205,True,4400.00000,2,0.90568,-45.29779,10,True,Sailfish,50,100,0.88886,0.62500,True
True,0.96183,True,2541.00000,3,0.90756,-44.62549,10,True,Sailfish,50,100,0.89728,0.61734,True
True,0.96501,True,3115.00000,4,0.88976,-45.02034,10,True,Sailfish,50,100,0.86966,0.61196,True
True,0.73540,True,3356.00000,0,0.94563,-11.05951,0,True,Cufflinks,30,50,0.90048,0.94390,False
True,0.75682,True,5502.00000,1,0.95627,-8.32545,0,True,Cufflinks,30,50,0.88859,0.91144,False
True,0.78542,True,4376.00000,2,0.94939,-9.29914,0,True,Cufflinks,30,50,0.88094,0.89474,False
True,0.79890,True,2551.00000,3,0.95220,-11.03334,0,True,Cufflinks,30,50,0.85574,0.89238,False
True,0.79612,True,3247.00000,4,0.94812,-10.42963,0,True,Cufflinks,30,50,0.84632,0.87981,False
True,0.82545,True,3466.00000,0,0.92514,-16.93618,10,True,Cufflinks,30,50,0.90825,0.81418,False
True,0.81743,True,5472.00000,1,0.93443,-14.18735,10,True,Cufflinks,30,50,0.89602,0.76171,False
True,0.82177,True,4281.00000,2,0.92977,-14.54024,10,True,Cufflinks,30,50,0.88134,0.73322,False
True,0.83373,True,2550.00000,3,0.92739,-14.88205,10,True,Cufflinks,30,50,0.87098,0.71369,False
True,0.85371,True,3124.00000,4,0.90386,-16.67011,10,True,Cufflinks,30,50,0.85499,0.68615,False
True,0.80314,True,3373.00000,0,0.94066,-12.51067,0,True,Cufflinks,30,75,0.87370,0.94466,False
True,0.80332,True,5537.00000,1,0.95323,-10.46355,0,True,Cufflinks,30,75,0.84920,0.91048,False
True,0.81433,True,4395.00000,2,0.94832,-9.94657,0,True,Cufflinks,30,75,0.85074,0.89751,False
True,0.81536,True,2643.00000,3,0.94723,-12.15599,0,True,Cufflinks,30,75,0.83466,0.88251,False
True,0.83823,True,3097.00000,4,0.94217,-13.72509,0,True,Cufflinks,30,75,0.82176,0.88547,False
True,0.81689,True,3435.00000,0,0.93383,-17.31881,10,True,Cufflinks,30,75,0.88821,0.81838,False
True,0.82400,True,5483.00000,1,0.93473,-16.07596,10,True,Cufflinks,30,75,0.86796,0.77184,False
True,0.84657,True,4269.00000,2,0.92149,-17.62752,10,True,Cufflinks,30,75,0.84212,0.74461,False
True,0.84533,True,2528.00000,3,0.92057,-16.27564,10,True,Cufflinks,30,75,0.85918,0.72617,False
True,0.86328,True,3189.00000,4,0.91398,-18.24774,10,True,Cufflinks,30,75,0.83631,0.71087,False
True,0.75989,True,3411.00000,0,0.94423,-9.92611,0,True,Cufflinks,30,100,0.86397,0.94470,False
True,0.77770,True,5461.00000,1,0.95448,-10.08841,0,True,Cufflinks,30,100,0.84545,0.91692,False
True,0.79967,True,4268.00000,2,0.95035,-11.30848,0,True,Cufflinks,30,100,0.82287,0.90411,False
True,0.80297,True,2558.00000,3,0.94960,-10.99973,0,True,Cufflinks,30,100,0.82174,0.90239,False
True,0.83161,True,3195.00000,4,0.93485,-14.50600,0,True,Cufflinks,30,100,0.79468,0.88703,False
True,0.80024,True,3354.00000,0,0.92349,-15.75746,10,True,Cufflinks,30,100,0.87179,0.83649,False
True,0.82791,True,5468.00000,1,0.93369,-15.60343,10,True,Cufflinks,30,100,0.84985,0.78615,False
True,0.83741,True,4330.00000,2,0.92809,-15.50798,10,True,Cufflinks,30,100,0.83118,0.76285,False
True,0.84926,True,2627.00000,3,0.91573,-16.40442,10,True,Cufflinks,30,100,0.83593,0.74119,False
True,0.85403,True,3076.00000,4,0.90683,-18.43089,10,True,Cufflinks,30,100,0.80949,0.73448,False
True,0.85578,True,3356.00000,0,0.97459,-21.68056,0,True,Salmon,30,50,0.90524,0.94067,False
True,0.85133,True,5502.00000,1,0.96423,-21.80121,0,True,Salmon,30,50,0.88259,0.91228,False
True,0.85398,True,4376.00000,2,0.96089,-21.72896,0,True,Salmon,30,50,0.87706,0.90075,False
True,0.85888,True,2551.00000,3,0.95689,-22.62096,0,True,Salmon,30,50,0.85300,0.89865,False
True,0.84663,True,3247.00000,4,0.95315,-21.57942,0,True,Salmon,30,50,0.84170,0.89339,False
True,0.94662,True,3466.00000,0,0.91448,-36.25560,10,True,Salmon,30,50,0.91344,0.66647,False
True,0.93348,True,5472.00000,1,0.90667,-35.73032,10,True,Salmon,30,50,0.89181,0.63164,False
True,0.93670,True,4281.00000,2,0.90092,-35.32007,10,True,Salmon,30,50,0.88134,0.61821,False
True,0.92941,True,2550.00000,3,0.89194,-33.86322,10,True,Salmon,30,50,0.88510,0.59833,False
True,0.93214,True,3124.00000,4,0.86947,-34.61530,10,True,Salmon,30,50,0.86716,0.57896,False
True,0.87430,True,3373.00000,0,0.96915,-23.71410,0,True,Salmon,30,75,0.87785,0.94373,False
True,0.86690,True,5537.00000,1,0.96028,-24.00196,0,True,Salmon,30,75,0.84703,0.91590,False
True,0.85506,True,4395.00000,2,0.95907,-23.72845,0,True,Salmon,30,75,0.85256,0.90613,False
True,0.85017,True,2643.00000,3,0.95892,-23.38147,0,True,Salmon,30,75,0.83655,0.90267,False
True,0.86471,True,3097.00000,4,0.95034,-24.39100,0,True,Salmon,30,75,0.81724,0.90761,False
True,0.92256,True,3435.00000,0,0.92783,-33.01091,10,True,Salmon,30,75,0.90218,0.67039,False
True,0.92376,True,5483.00000,1,0.91931,-33.39243,10,True,Salmon,30,75,0.87981,0.63932,False
True,0.92410,True,4269.00000,2,0.90198,-32.72706,10,True,Salmon,30,75,0.86086,0.61947,False
True,0.91733,True,2528.00000,3,0.90923,-29.72565,10,True,Salmon,30,75,0.87698,0.60588,False
True,0.92600,True,3189.00000,4,0.88549,-32.12249,10,True,Salmon,30,75,0.85074,0.60854,False
True,0.85547,True,3411.00000,0,0.96418,-22.52123,0,True,Salmon,30,100,0.86778,0.94345,False
True,0.86138,True,5461.00000,1,0.96250,-23.06073,0,True,Salmon,30,100,0.84930,0.92157,False
True,0.86246,True,4268.00000,2,0.95834,-23.47702,0,True,Salmon,30,100,0.82451,0.91598,False
True,0.86122,True,2558.00000,3,0.95374,-22.73207,0,True,Salmon,30,100,0.82369,0.91481,False
True,0.85853,True,3195.00000,4,0.94586,-23.89371,0,True,Salmon,30,100,0.79844,0.91021,False
True,0.92278,True,3354.00000,0,0.92739,-32.15851,10,True,Salmon,30,100,0.89088,0.69553,False
True,0.92063,True,5468.00000,1,0.91716,-32.04430,10,True,Salmon,30,100,0.87052,0.65977,False
True,0.91432,True,4330.00000,2,0.90774,-30.79273,10,True,Salmon,30,100,0.85751,0.64462,False
True,0.91016,True,2627.00000,3,0.89635,-29.69941,10,True,Salmon,30,100,0.86030,0.62328,False
True,0.92035,True,3076.00000,4,0.88247,-31.61735,10,True,Salmon,30,100,0.83322,0.62422,False
True,0.83731,True,3356.00000,0,0.96958,-24.85255,0,True,RSEM,30,50,0.90763,0.94620,False
True,0.84460,True,5502.00000,1,0.96445,-24.08113,0,True,RSEM,30,50,0.88731,0.92597,False
True,0.84004,True,4376.00000,2,0.95967,-23.52393,0,True,RSEM,30,50,0.88186,0.91630,False
True,0.84751,True,2551.00000,3,0.95818,-23.33449,0,True,RSEM,30,50,0.86358,0.91390,False
True,0.85217,True,3247.00000,4,0.95239,-22.61827,0,True,RSEM,30,50,0.84139,0.90648,False
True,0.91489,True,3466.00000,0,0.93746,-32.88775,10,True,RSEM,30,50,0.90796,0.74963,False
True,0.91520,True,5472.00000,1,0.92902,-34.39457,10,True,RSEM,30,50,0.88852,0.73459,False
True,0.91964,True,4281.00000,2,0.92901,-34.81975,10,True,RSEM,30,50,0.87293,0.72092,False
True,0.90275,True,2550.00000,3,0.92670,-33.56817,10,True,RSEM,30,50,0.87412,0.70707,False
True,0.91517,True,3124.00000,4,0.90931,-33.90956,10,True,RSEM,30,50,0.85755,0.69066,False
True,0.87222,True,3373.00000,0,0.96589,-28.75114,0,True,RSEM,30,75,0.87222,0.93868,False
True,0.87267,True,5537.00000,1,0.96196,-29.33997,0,True,RSEM,30,75,0.84775,0.92624,False
True,0.86348,True,4395.00000,2,0.96119,-27.19889,0,True,RSEM,30,75,0.85415,0.91956,False
True,0.85168,True,2643.00000,3,0.95511,-27.41123,0,True,RSEM,30,75,0.83239,0.91444,False
True,0.86761,True,3097.00000,4,0.94987,-27.17222,0,True,RSEM,30,75,0.81821,0.91718,False
True,0.86667,True,3435.00000,0,0.94511,-24.34576,10,True,RSEM,30,75,0.89403,0.76222,False
True,0.88109,True,5483.00000,1,0.93833,-27.06544,10,True,RSEM,30,75,0.86796,0.75364,False
True,0.87889,True,4269.00000,2,0.92751,-27.56234,10,True,RSEM,30,75,0.84376,0.74043,False
True,0.86748,True,2528.00000,3,0.92859,-23.62238,10,True,RSEM,30,75,0.85957,0.73090,False
True,0.87582,True,3189.00000,4,0.91809,-25.88037,10,True,RSEM,30,75,0.83600,0.72775,False
True,0.83348,True,3411.00000,0,0.96431,-21.45063,0,True,RSEM,30,100,0.86631,0.94571,False
True,0.84710,True,5461.00000,1,0.95913,-21.46960,0,True,RSEM,30,100,0.84142,0.93385,False
True,0.85098,True,4268.00000,2,0.95579,-22.59696,0,True,RSEM,30,100,0.81701,0.93080,False
True,0.85457,True,2558.00000,3,0.95335,-21.23231,0,True,RSEM,30,100,0.81704,0.92960,False
True,0.86166,True,3195.00000,4,0.94404,-21.41791,0,True,RSEM,30,100,0.79155,0.92366,False
True,0.86881,True,3354.00000,0,0.94023,-25.25894,10,True,RSEM,30,100,0.87209,0.79463,False
True,0.87217,True,5468.00000,1,0.94039,-25.96525,10,True,RSEM,30,100,0.84839,0.78209,False
True,0.87460,True,4330.00000,2,0.93168,-26.48490,10,True,RSEM,30,100,0.82841,0.76953,False
True,0.87210,True,2627.00000,3,0.91856,-22.58197,10,True,RSEM,30,100,0.83593,0.75771,False
True,0.87289,True,3076.00000,4,0.91745,-24.73179,10,True,RSEM,30,100,0.80624,0.76059,False
True,0.79052,True,3356.00000,0,0.97719,-15.29837,0,True,Kallisto,30,50,0.91389,0.95217,False
True,0.80316,True,5502.00000,1,0.96965,-14.36290,0,True,Kallisto,30,50,0.89349,0.93024,False
True,0.79959,True,4376.00000,2,0.96348,-14.46115,0,True,Kallisto,30,50,0.88346,0.91776,False
True,0.82203,True,2551.00000,3,0.96018,-14.82195,0,True,Kallisto,30,50,0.86084,0.91739,False
True,0.81275,True,3247.00000,4,0.95279,-14.26253,0,True,Kallisto,30,50,0.84108,0.90884,False
True,0.93364,True,3466.00000,0,0.91751,-33.93330,10,True,Kallisto,30,50,0.91518,0.67172,False
True,0.92306,True,5472.00000,1,0.90628,-34.41082,10,True,Kallisto,30,50,0.89346,0.64100,False
True,0.93086,True,4281.00000,2,0.90186,-34.35030,10,True,Kallisto,30,50,0.88157,0.62598,False
True,0.91647,True,2550.00000,3,0.89109,-32.11730,10,True,Kallisto,30,50,0.88392,0.60454,False
True,0.92670,True,3124.00000,4,0.86528,-33.47737,10,True,Kallisto,30,50,0.86172,0.58312,False
True,0.84257,True,3373.00000,0,0.97138,-19.18396,0,True,Kallisto,30,75,0.88615,0.95399,False
True,0.83348,True,5537.00000,1,0.96619,-18.93685,0,True,Kallisto,30,75,0.85606,0.93174,False
True,0.83049,True,4395.00000,2,0.96500,-18.10041,0,True,Kallisto,30,75,0.85893,0.92501,False
True,0.81687,True,2643.00000,3,0.96172,-18.39087,0,True,Kallisto,30,75,0.83882,0.91860,False
True,0.83468,True,3097.00000,4,0.95115,-18.86690,0,True,Kallisto,30,75,0.81724,0.91880,False
True,0.91557,True,3435.00000,0,0.93021,-30.94972,10,True,Kallisto,30,75,0.90364,0.67656,False
True,0.91483,True,5483.00000,1,0.91966,-31.58495,10,True,Kallisto,30,75,0.87999,0.64880,False
True,0.91450,True,4269.00000,2,0.90132,-30.79825,10,True,Kallisto,30,75,0.86273,0.62837,False
True,0.90941,True,2528.00000,3,0.90903,-28.74508,10,True,Kallisto,30,75,0.87579,0.61202,False
True,0.92066,True,3189.00000,4,0.88488,-30.67890,10,True,Kallisto,30,75,0.84384,0.61291,False
True,0.81530,True,3411.00000,0,0.96818,-16.32479,0,True,Kallisto,30,100,0.87687,0.95471,False
True,0.82604,True,5461.00000,1,0.96613,-16.22364,0,True,Kallisto,30,100,0.85662,0.93783,False
True,0.82873,True,4268.00000,2,0.96132,-16.53731,0,True,Kallisto,30,100,0.83388,0.93417,False
True,0.83151,True,2558.00000,3,0.96056,-15.67974,0,True,Kallisto,30,100,0.83034,0.93144,False
True,0.84100,True,3195.00000,4,0.94784,-17.54505,0,True,Kallisto,30,100,0.80563,0.92327,False
True,0.91205,True,3354.00000,0,0.92944,-29.74574,10,True,Kallisto,30,100,0.89237,0.70075,False
True,0.91130,True,5468.00000,1,0.91952,-30.09544,10,True,Kallisto,30,100,0.87217,0.66756,False
True,0.89792,True,4330.00000,2,0.90874,-28.82282,10,True,Kallisto,30,100,0.85820,0.65304,False
True,0.90407,True,2627.00000,3,0.89689,-27.85371,10,True,Kallisto,30,100,0.86182,0.62887,False
True,0.90865,True,3076.00000,4,0.88359,-30.16421,10,True,Kallisto,30,100,0.83225,0.62876,False
True,0.80393,True,3356.00000,0,0.96860,-16.74175,0,True,Express,30,50,0.88528,0.92206,False
True,0.82406,True,5502.00000,1,0.96202,-17.15936,0,True,Express,30,50,0.85042,0.91206,False
True,0.82815,True,4376.00000,2,0.95770,-17.20606,0,True,Express,30,50,0.85215,0.90378,False
True,0.83261,True,2551.00000,3,0.95385,-18.21810,0,True,Express,30,50,0.83183,0.90935,False
True,0.82877,True,3247.00000,4,0.95015,-18.68756,0,True,Express,30,50,0.81275,0.88793,False
True,0.90537,True,3466.00000,0,0.93142,-25.45824,10,True,Express,30,50,0.89065,0.73293,False
True,0.89474,True,5472.00000,1,0.92159,-25.24865,10,True,Express,30,50,0.86184,0.72632,False
True,0.88694,True,4281.00000,2,0.91999,-25.74755,10,True,Express,30,50,0.84980,0.72145,False
