bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,transcript length
True,0.96633,True,3237.00000,0.83517,-30.00119,10,False,RSEM,30,75,0.83472,0.69617,True,3
True,0.47446,True,1703.00000,0.95191,-1.93723,0,False,RSEM,30,100,0.87551,0.94790,True,0
True,0.70127,True,8131.00000,0.93680,-11.71298,0,False,RSEM,30,100,0.87296,0.94522,True,1
True,0.96295,True,5803.00000,0.92070,-24.87678,0,False,RSEM,30,100,0.83991,0.95096,True,2
True,0.98286,True,3033.00000,0.90285,-28.95351,0,False,RSEM,30,100,0.84240,0.95946,True,3
True,0.92348,True,1725.00000,0.92214,-21.32853,10,False,RSEM,30,100,0.85333,0.80623,True,0
True,0.95382,True,8207.00000,0.89503,-29.52347,10,False,RSEM,30,100,0.85244,0.77313,True,1
True,0.97882,True,6043.00000,0.87525,-39.71267,10,False,RSEM,30,100,0.82707,0.76886,True,2
True,0.97834,True,3139.00000,0.87039,-41.35107,10,False,RSEM,30,100,0.84199,0.71246,True,3
True,0.95047,True,1716.00000,0.94401,31.18411,0,False,Kallisto,30,50,0.93823,0.91890,True,0
True,0.58343,True,8073.00000,0.94536,-1.33993,0,False,Kallisto,30,50,0.90177,0.93355,True,1
True,0.95960,True,5916.00000,0.92929,-24.52205,0,False,Kallisto,30,50,0.87120,0.94081,True,2
True,0.99014,True,3144.00000,0.90501,-30.57220,0,False,Kallisto,30,50,0.85941,0.94967,True,3
True,0.77236,True,1744.00000,0.92775,13.20057,10,False,Kallisto,30,50,0.89622,0.76155,True,0
True,0.78429,True,8298.00000,0.89641,-15.99286,10,False,Kallisto,30,50,0.87370,0.73921,True,1
True,0.97083,True,5863.00000,0.88951,-36.58652,10,False,Kallisto,30,50,0.84786,0.74204,True,2
True,0.96828,True,3153.00000,0.83231,-39.62874,10,False,Kallisto,30,50,0.84237,0.68262,True,3
True,0.95803,True,1763.00000,0.96509,31.49453,0,False,Kallisto,30,75,0.91492,0.92607,True,0
True,0.58250,True,8170.00000,0.95151,-0.95097,0,False,Kallisto,30,75,0.89327,0.94073,True,1
True,0.95301,True,5959.00000,0.93976,-23.98110,0,False,Kallisto,30,75,0.86978,0.94416,True,2
True,0.98654,True,3120.00000,0.90747,-30.34343,0,False,Kallisto,30,75,0.85513,0.95256,True,3
True,0.75462,True,1785.00000,0.94326,13.64815,10,False,Kallisto,30,75,0.90028,0.76609,True,0
True,0.77628,True,8180.00000,0.90876,-14.81879,10,False,Kallisto,30,75,0.88386,0.73967,True,1
True,0.96682,True,6028.00000,0.88596,-36.07554,10,False,Kallisto,30,75,0.84655,0.73371,True,2
True,0.96787,True,3237.00000,0.84942,-39.13353,10,False,Kallisto,30,75,0.84523,0.67974,True,3
True,0.95831,True,1703.00000,0.96859,28.18304,0,False,Kallisto,30,100,0.89078,0.93726,True,0
True,0.55627,True,8131.00000,0.95578,-2.29568,0,False,Kallisto,30,100,0.88784,0.94401,True,1
True,0.96226,True,5803.00000,0.93995,-25.38567,0,False,Kallisto,30,100,0.85938,0.94629,True,2
True,0.98978,True,3033.00000,0.91441,-30.95683,0,False,Kallisto,30,100,0.85559,0.95616,True,3
True,0.73681,True,1725.00000,0.91858,10.67878,10,False,Kallisto,30,100,0.86435,0.76380,True,0
True,0.80017,True,8207.00000,0.90534,-16.19228,10,False,Kallisto,30,100,0.86365,0.73048,True,1
True,0.97468,True,6043.00000,0.87781,-35.91392,10,False,Kallisto,30,100,0.84528,0.72765,True,2
True,0.97420,True,3139.00000,0.86671,-39.91224,10,False,Kallisto,30,100,0.85250,0.67522,True,3
True,0.80711,True,1716.00000,0.86950,8.75828,0,False,Express,30,50,0.82226,0.92998,True,0
True,0.79983,True,8073.00000,0.90009,-19.14738,0,False,Express,30,50,0.82782,0.93557,True,1
True,0.96974,True,5916.00000,0.92078,-43.14187,0,False,Express,30,50,0.85057,0.90966,True,2
True,0.97742,True,3144.00000,0.93657,-47.02596,0,False,Express,30,50,0.88995,0.89012,True,3
True,0.79931,True,1744.00000,0.82863,-7.10496,10,False,Express,30,50,0.81537,0.74903,True,0
True,0.94300,True,8298.00000,0.82928,-33.11642,10,False,Express,30,50,0.81417,0.73504,True,1
True,0.97885,True,5863.00000,0.85757,-53.44178,10,False,Express,30,50,0.83558,0.69139,True,2
True,0.97526,True,3153.00000,0.84721,-53.59328,10,False,Express,30,50,0.87377,0.55267,True,3
True,0.87067,True,1763.00000,0.90487,13.64348,0,False,Express,30,75,0.81395,0.94788,True,0
True,0.76879,True,8170.00000,0.91493,-16.71243,0,False,Express,30,75,0.82509,0.94649,True,1
True,0.95922,True,5959.00000,0.93783,-37.92045,0,False,Express,30,75,0.85753,0.91048,True,2
True,0.97404,True,3120.00000,0.93731,-43.51545,0,False,Express,30,75,0.89135,0.89098,True,3
True,0.75910,True,1785.00000,0.87723,-4.81112,10,False,Express,30,75,0.80280,0.77883,True,0
True,0.92800,True,8180.00000,0.85950,-29.21727,10,False,Express,30,75,0.81381,0.75041,True,1
True,0.97760,True,6028.00000,0.85883,-49.59924,10,False,Express,30,75,0.83361,0.68141,True,2
True,0.97868,True,3237.00000,0.85142,-49.17329,10,False,Express,30,75,0.89435,0.53636,True,3
True,0.89196,True,1703.00000,0.92947,14.60344,0,False,Express,30,100,0.79624,0.96942,True,0
True,0.72734,True,8131.00000,0.93100,-12.61377,0,False,Express,30,100,0.81675,0.95801,True,1
True,0.95537,True,5803.00000,0.94147,-34.00781,0,False,Express,30,100,0.84542,0.91274,True,2
True,0.97230,True,3033.00000,0.94204,-41.24301,0,False,Express,30,100,0.88164,0.89076,True,3
True,0.80870,True,1725.00000,0.88502,-2.68477,10,False,Express,30,100,0.77217,0.80835,True,0
True,0.90143,True,8207.00000,0.86430,-26.63453,10,False,Express,30,100,0.79664,0.75643,True,1
True,0.96955,True,6043.00000,0.86109,-43.81765,10,False,Express,30,100,0.83419,0.68322,True,2
True,0.96464,True,3139.00000,0.85667,-45.61190,10,False,Express,30,100,0.89519,0.51847,True,3
True,0.73135,True,1716.00000,0.87353,14.34754,0,False,Sailfish,30,50,0.93415,0.82319,True,0
True,0.76849,True,8073.00000,0.87797,-16.06310,0,False,Sailfish,30,50,0.88282,0.88223,True,1
True,0.98529,True,5916.00000,0.86839,-46.17486,0,False,Sailfish,30,50,0.82708,0.93703,True,2
True,0.99205,True,3144.00000,0.87964,-47.38614,0,False,Sailfish,30,50,0.83142,0.95255,True,3
True,0.72133,True,1744.00000,0.84695,0.73295,10,False,Sailfish,30,50,0.90883,0.64109,True,0
True,0.94625,True,8298.00000,0.82255,-28.91057,10,False,Sailfish,30,50,0.86732,0.68128,True,1
True,0.98618,True,5863.00000,0.82201,-55.13613,10,False,Sailfish,30,50,0.80573,0.74602,True,2
True,0.98351,True,3153.00000,0.79568,-54.10992,10,False,Sailfish,30,50,0.80685,0.69331,True,3
True,0.82530,True,1763.00000,0.92804,19.20352,0,False,Sailfish,30,75,0.91095,0.85231,True,0
True,0.70294,True,8170.00000,0.90388,-11.71605,0,False,Sailfish,30,75,0.88201,0.89568,True,1
True,0.98624,True,5959.00000,0.90328,-38.83695,0,False,Sailfish,30,75,0.83856,0.94158,True,2
True,0.99327,True,3120.00000,0.89226,-42.57496,0,False,Sailfish,30,75,0.83494,0.95549,True,3
True,0.66667,True,1785.00000,0.89822,1.46605,10,False,Sailfish,30,75,0.90700,0.66484,True,0
True,0.93814,True,8180.00000,0.85780,-24.78899,10,False,Sailfish,30,75,0.87824,0.68630,True,1
True,0.98076,True,6028.00000,0.83365,-50.74160,10,False,Sailfish,30,75,0.81835,0.73554,True,2
True,0.97992,True,3237.00000,0.82066,-50.03854,10,False,Sailfish,30,75,0.82206,0.68406,True,3
True,0.90311,True,1703.00000,0.94481,22.44928,0,False,Sailfish,30,100,0.89548,0.88771,True,0
True,0.64457,True,8131.00000,0.92560,-7.69097,0,False,Sailfish,30,100,0.88046,0.90991,True,1
True,0.97915,True,5803.00000,0.90844,-34.16399,0,False,Sailfish,30,100,0.83371,0.94317,True,2
True,0.99110,True,3033.00000,0.90614,-38.51343,0,False,Sailfish,30,100,0.84108,0.95781,True,3
True,0.69159,True,1725.00000,0.89094,2.17194,10,False,Sailfish,30,100,0.87884,0.68422,True,0
True,0.91922,True,8207.00000,0.86588,-23.97517,10,False,Sailfish,30,100,0.86548,0.68476,True,1
True,0.98047,True,6043.00000,0.84361,-46.29019,10,False,Sailfish,30,100,0.82724,0.72584,True,2
True,0.98025,True,3139.00000,0.85219,-48.76823,10,False,Sailfish,30,100,0.83848,0.67093,True,3
True,0.98153,True,1733.00000,0.97120,47.70649,0,True,Cufflinks,10,50,0.77092,0.97348,False,0
True,0.73081,True,8128.00000,0.96145,1.40398,0,True,Cufflinks,10,50,0.80376,0.96450,False,1
True,0.94996,True,5895.00000,0.92024,-27.61320,0,True,Cufflinks,10,50,0.81018,0.95751,False,2
True,0.98200,True,3167.00000,0.89575,-33.61434,0,True,Cufflinks,10,50,0.80960,0.95817,False,3
True,0.98547,True,1721.00000,0.96345,48.51203,10,True,Cufflinks,10,50,0.80360,0.93593,False,0
True,0.73563,True,8125.00000,0.94923,0.44300,10,True,Cufflinks,10,50,0.80714,0.89676,False,1
True,0.93631,True,5778.00000,0.90875,-29.71242,10,True,Cufflinks,10,50,0.81724,0.85753,False,2
True,0.97173,True,3184.00000,0.88642,-36.44017,10,True,Cufflinks,10,50,0.80276,0.84902,False,3
True,0.98824,True,1701.00000,0.95616,49.56967,0,True,Cufflinks,10,75,0.74780,0.97681,False,0
True,0.76886,True,8298.00000,0.95913,3.15965,0,True,Cufflinks,10,75,0.76717,0.96506,False,1
True,0.90286,True,5796.00000,0.92383,-27.98637,0,True,Cufflinks,10,75,0.78433,0.95869,False,2
True,0.97566,True,3122.00000,0.89944,-36.92923,0,True,Cufflinks,10,75,0.80077,0.95860,False,3
True,0.97895,True,1805.00000,0.96209,43.70674,10,True,Cufflinks,10,75,0.77230,0.94742,False,0
True,0.74493,True,8233.00000,0.94547,-1.97115,10,True,Cufflinks,10,75,0.77700,0.90910,False,1
True,0.94425,True,5848.00000,0.90819,-31.80148,10,True,Cufflinks,10,75,0.78659,0.87142,False,2
True,0.97812,True,3108.00000,0.88928,-38.40685,10,True,Cufflinks,10,75,0.80084,0.85591,False,3
True,0.98167,True,1746.00000,0.94788,46.16101,0,True,Cufflinks,10,100,0.72050,0.97839,False,0
True,0.78184,True,8141.00000,0.95250,0.18330,0,True,Cufflinks,10,100,0.73087,0.97074,False,1
True,0.90640,True,5705.00000,0.91462,-29.32176,0,True,Cufflinks,10,100,0.75004,0.96151,False,2
True,0.97487,True,3104.00000,0.87576,-37.45112,0,True,Cufflinks,10,100,0.78383,0.95995,False,3
True,0.98039,True,1734.00000,0.94978,43.89307,10,True,Cufflinks,10,100,0.73760,0.95313,False,0
True,0.77337,True,8238.00000,0.94644,-2.07870,10,True,Cufflinks,10,100,0.74411,0.91548,False,1
True,0.92208,True,5775.00000,0.89977,-31.52640,10,True,Cufflinks,10,100,0.75186,0.87834,False,2
True,0.97000,True,3033.00000,0.85617,-39.57432,10,True,Cufflinks,10,100,0.78173,0.85852,False,3
True,0.96365,True,1733.00000,0.97754,27.82136,0,True,Salmon,10,50,0.76976,0.98097,False,0
True,0.69439,True,8128.00000,0.95262,-13.07406,0,True,Salmon,10,50,0.77793,0.97186,False,1
True,0.97964,True,5895.00000,0.93162,-35.30876,0,True,Salmon,10,50,0.81035,0.95642,False,2
True,0.99084,True,3167.00000,0.90328,-40.36570,0,True,Salmon,10,50,0.80297,0.90559,False,3
True,0.74085,True,1721.00000,0.91777,6.58660,10,True,Salmon,10,50,0.82917,0.77418,False,0
True,0.93846,True,8125.00000,0.89705,-29.66731,10,True,Salmon,10,50,0.81391,0.76919,False,1
True,0.97646,True,5778.00000,0.87679,-50.36462,10,True,Salmon,10,50,0.81118,0.75071,False,2
True,0.98053,True,3184.00000,0.83316,-53.57905,10,True,Salmon,10,50,0.80873,0.64834,False,3
True,0.96590,True,1701.00000,0.97460,26.54620,0,True,Salmon,10,75,0.75132,0.98261,False,0
True,0.71812,True,8298.00000,0.94405,-14.56621,0,True,Salmon,10,75,0.74138,0.97369,False,1
True,0.97481,True,5796.00000,0.93477,-35.13704,0,True,Salmon,10,75,0.78261,0.95419,False,2
True,0.98815,True,3122.00000,0.90063,-40.49578,0,True,Salmon,10,75,0.79981,0.89945,False,3
True,0.73740,True,1805.00000,0.92505,6.73740,10,True,Salmon,10,75,0.79945,0.79528,False,0
True,0.92129,True,8233.00000,0.90891,-26.72460,10,True,Salmon,10,75,0.79327,0.78845,False,1
True,0.97709,True,5848.00000,0.88704,-48.22841,10,True,Salmon,10,75,0.78899,0.76405,False,2
True,0.97876,True,3108.00000,0.85516,-51.80972,10,True,Salmon,10,75,0.80212,0.65359,False,3
True,0.97423,True,1746.00000,0.97114,29.47126,0,True,Salmon,10,100,0.72738,0.98148,False,0
True,0.72939,True,8141.00000,0.94035,-12.49795,0,True,Salmon,10,100,0.71035,0.97599,False,1
True,0.97213,True,5705.00000,0.92673,-33.62310,0,True,Salmon,10,100,0.74794,0.95562,False,2
True,0.98389,True,3104.00000,0.88026,-38.86334,0,True,Salmon,10,100,0.79059,0.90324,False,3
True,0.74683,True,1734.00000,0.91118,4.00577,10,True,Salmon,10,100,0.76932,0.81101,False,0
True,0.92389,True,8238.00000,0.90425,-29.22165,10,True,Salmon,10,100,0.76244,0.79817,False,1
True,0.97991,True,5775.00000,0.87948,-49.07642,10,True,Salmon,10,100,0.76069,0.77021,False,2
True,0.98351,True,3033.00000,0.82108,-52.18282,10,True,Salmon,10,100,0.79822,0.66126,False,3
True,0.95730,True,1733.00000,0.98458,25.90548,0,True,RSEM,10,50,0.77957,0.97956,False,0
True,0.66240,True,8128.00000,0.97327,-13.10081,0,True,RSEM,10,50,0.81090,0.96899,False,1
True,0.98253,True,5895.00000,0.93895,-37.11832,0,True,RSEM,10,50,0.81781,0.95733,False,2
True,0.99305,True,3167.00000,0.90323,-42.71048,0,True,RSEM,10,50,0.80202,0.95768,False,3
True,0.85299,True,1721.00000,0.97076,18.98698,10,True,RSEM,10,50,0.80709,0.93356,False,0
True,0.75951,True,8125.00000,0.95823,-18.67577,10,True,RSEM,10,50,0.81009,0.89210,False,1
True,0.97837,True,5778.00000,0.91692,-41.28600,10,True,RSEM,10,50,0.81724,0.82720,False,2
True,0.98178,True,3184.00000,0.87664,-45.71510,10,True,RSEM,10,50,0.80999,0.76387,False,3
True,0.95767,True,1701.00000,0.97855,23.83892,0,True,RSEM,10,75,0.75779,0.98225,False,0
True,0.68330,True,8298.00000,0.96978,-14.07757,0,True,RSEM,10,75,0.77284,0.97123,False,1
True,0.97619,True,5796.00000,0.93866,-37.10634,0,True,RSEM,10,75,0.78968,0.95783,False,2
True,0.99135,True,3122.00000,0.90507,-43.60477,0,True,RSEM,10,75,0.79180,0.95012,False,3
True,0.90582,True,1805.00000,0.97765,20.80326,10,True,RSEM,10,75,0.78227,0.94521,False,0
True,0.73023,True,8233.00000,0.95849,-16.78336,10,True,RSEM,10,75,0.78538,0.90657,False,1
True,0.97452,True,5848.00000,0.91527,-39.85850,10,True,RSEM,10,75,0.78830,0.84840,False,2
True,0.98069,True,3108.00000,0.88461,-44.64802,10,True,RSEM,10,75,0.80405,0.78433,False,3
True,0.96048,True,1746.00000,0.97480,24.25080,0,True,RSEM,10,100,0.73310,0.98113,False,0
True,0.69807,True,8141.00000,0.96578,-14.21645,0,True,RSEM,10,100,0.73861,0.97423,False,1
True,0.97651,True,5705.00000,0.93002,-36.64820,0,True,RSEM,10,100,0.75408,0.96275,False,2
True,0.98744,True,3104.00000,0.88744,-42.86018,0,True,RSEM,10,100,0.78640,0.95645,False,3
True,0.94521,True,1734.00000,0.96738,21.91691,10,True,RSEM,10,100,0.73991,0.95357,False,0
True,0.73173,True,8238.00000,0.95441,-16.49794,10,True,RSEM,10,100,0.74921,0.91338,False,1
True,0.97818,True,5775.00000,0.91537,-38.81513,10,True,RSEM,10,100,0.75983,0.86164,False,2
True,0.97923,True,3033.00000,0.85160,-43.66101,10,True,RSEM,10,100,0.78239,0.80517,False,3
True,0.97288,True,1733.00000,0.98140,32.10685,0,True,Kallisto,10,50,0.77553,0.97762,False,0
True,0.66609,True,8128.00000,0.96874,-7.64813,0,True,Kallisto,10,50,0.80106,0.96790,False,1
True,0.97506,True,5895.00000,0.93248,-33.16826,0,True,Kallisto,10,50,0.80780,0.95811,False,2
True,0.99084,True,3167.00000,0.90259,-38.88952,0,True,Kallisto,10,50,0.80234,0.95934,False,3
True,0.74143,True,1721.00000,0.91674,6.36747,10,True,Kallisto,10,50,0.82917,0.77022,False,0
True,0.93735,True,8125.00000,0.89916,-29.20426,10,True,Kallisto,10,50,0.81588,0.76329,False,1
True,0.97837,True,5778.00000,0.87384,-50.52534,10,True,Kallisto,10,50,0.80339,0.75435,False,2
True,0.97927,True,3184.00000,0.83151,-53.76709,10,True,Kallisto,10,50,0.80402,0.68189,False,3
True,0.98060,True,1701.00000,0.97663,31.77468,0,True,Kallisto,10,75,0.75309,0.98155,False,0
True,0.68318,True,8298.00000,0.96702,-7.67859,0,True,Kallisto,10,75,0.76729,0.97035,False,1
True,0.96912,True,5796.00000,0.93932,-32.45151,0,True,Kallisto,10,75,0.78623,0.95970,False,2
True,0.98879,True,3122.00000,0.90755,-38.86190,0,True,Kallisto,10,75,0.79885,0.95967,False,3
True,0.74792,True,1805.00000,0.92612,8.61094,10,True,Kallisto,10,75,0.80443,0.79165,False,0
True,0.91388,True,8233.00000,0.91504,-25.22224,10,True,Kallisto,10,75,0.80007,0.78193,False,1
True,0.97692,True,5848.00000,0.88582,-47.72857,10,True,Kallisto,10,75,0.78813,0.76826,False,2
True,0.98134,True,3108.00000,0.85571,-51.70931,10,True,Kallisto,10,75,0.79858,0.69189,False,3
True,0.97251,True,1746.00000,0.97459,34.46750,0,True,Kallisto,10,100,0.73139,0.98042,False,0
True,0.72669,True,8141.00000,0.96443,-5.91117,0,True,Kallisto,10,100,0.73701,0.97300,False,1
True,0.96407,True,5705.00000,0.93117,-30.75788,0,True,Kallisto,10,100,0.75232,0.96288,False,2
True,0.98357,True,3104.00000,0.88534,-37.18399,0,True,Kallisto,10,100,0.78866,0.95981,False,3
True,0.74683,True,1734.00000,0.91423,5.31602,10,True,Kallisto,10,100,0.77451,0.80925,False,0
True,0.91733,True,8238.00000,0.91207,-27.20304,10,True,Kallisto,10,100,0.77276,0.79143,False,1
True,0.97922,True,5775.00000,0.88026,-48.47218,10,True,Kallisto,10,100,0.75965,0.77481,False,2
True,0.97989,True,3033.00000,0.82369,-52.05043,10,True,Kallisto,10,100,0.79294,0.70122,False,3
True,0.96076,True,1733.00000,0.96984,35.62935,0,True,Express,10,50,0.74207,0.99568,False,0
True,0.74496,True,8128.00000,0.95613,-9.55102,0,True,Express,10,50,0.77005,0.98260,False,1
True,0.95454,True,5895.00000,0.94987,-30.85782,0,True,Express,10,50,0.83444,0.91466,False,2
True,0.97442,True,3167.00000,0.94072,-36.63835,0,True,Express,10,50,0.88570,0.87284,False,3
True,0.95874,True,1721.00000,0.94628,29.32052,10,True,Express,10,50,0.75421,0.95714,False,0
True,0.77526,True,8125.00000,0.93141,-13.07855,10,True,Express,10,50,0.75065,0.91194,False,1
True,0.95050,True,5778.00000,0.91595,-34.35071,10,True,Express,10,50,0.82780,0.78079,False,2
True,0.96922,True,3184.00000,0.90859,-40.07756,10,True,Express,10,50,0.88160,0.65935,False,3
True,0.97178,True,1701.00000,0.95826,34.58132,0,True,Express,10,75,0.71781,0.99587,False,0
True,0.76428,True,8298.00000,0.95246,-9.88794,0,True,Express,10,75,0.74042,0.98031,False,1
True,0.94772,True,5796.00000,0.94842,-30.41905,0,True,Express,10,75,0.81919,0.90782,False,2
True,0.97598,True,3122.00000,0.94359,-36.03565,0,True,Express,10,75,0.87988,0.85674,False,3
True,0.95734,True,1805.00000,0.95509,30.97018,10,True,Express,10,75,0.72909,0.96303,False,0
True,0.77614,True,8233.00000,0.93127,-13.15966,10,True,Express,10,75,0.73072,0.91867,False,1
True,0.95930,True,5848.00000,0.91913,-33.64820,10,True,Express,10,75,0.82062,0.78923,False,2
True,0.96815,True,3108.00000,0.91670,-38.77985,10,True,Express,10,75,0.89157,0.65773,False,3
True,0.97022,True,1746.00000,0.95572,34.52896,0,True,Express,10,100,0.69301,0.99453,False,0
True,0.77791,True,8141.00000,0.94770,-9.31303,0,True,Express,10,100,0.71171,0.97797,False,1
True,0.94005,True,5705.00000,0.94190,-29.83373,0,True,Express,10,100,0.80000,0.90643,False,2
True,0.97133,True,3104.00000,0.94744,-37.23876,0,True,Express,10,100,0.87274,0.86101,False,3
True,0.95732,True,1734.00000,0.94410,25.78566,10,True,Express,10,100,0.69435,0.96846,False,0
True,0.79170,True,8238.00000,0.93065,-16.64676,10,True,Express,10,100,0.71437,0.92306,False,1
True,0.95498,True,5775.00000,0.91602,-35.10903,10,True,Express,10,100,0.79515,0.79085,False,2
True,0.96868,True,3033.00000,0.90093,-40.55061,10,True,Express,10,100,0.87735,0.67204,False,3
True,0.93941,True,1733.00000,0.98124,22.77110,0,True,Sailfish,10,50,0.77438,0.97665,False,0
True,0.68639,True,8128.00000,0.96807,-14.42908,0,True,Sailfish,10,50,0.80032,0.96742,False,1
True,0.98219,True,5895.00000,0.93254,-38.62865,0,True,Sailfish,10,50,0.80712,0.95803,False,2
True,0.99368,True,3167.00000,0.90343,-44.04978,0,True,Sailfish,10,50,0.80013,0.95934,False,3
True,0.79721,True,1721.00000,0.91686,-4.57965,10,True,Sailfish,10,50,0.82684,0.77031,False,0
True,0.96197,True,8125.00000,0.89940,-36.21312,10,True,Sailfish,10,50,0.81772,0.76360,False,1
True,0.98252,True,5778.00000,0.87584,-55.57812,10,True,Sailfish,10,50,0.80045,0.75606,False,2
True,0.98210,True,3184.00000,0.83235,-58.53664,10,True,Sailfish,10,50,0.80276,0.68713,False,3
True,0.92299,True,1701.00000,0.97659,19.85150,0,True,Sailfish,10,75,0.75309,0.98146,False,0
True,0.70957,True,8298.00000,0.96702,-16.27090,0,True,Sailfish,10,75,0.76753,0.97011,False,1
True,0.97930,True,5796.00000,0.93804,-39.02126,0,True,Sailfish,10,75,0.78658,0.95942,False,2
True,0.99263,True,3122.00000,0.90815,-45.15638,0,True,Sailfish,10,75,0.79340,0.95982,False,3
True,0.78726,True,1805.00000,0.92374,-4.34446,10,True,Sailfish,10,75,0.80499,0.79262,False,0
True,0.95797,True,8233.00000,0.91552,-34.30588,10,True,Sailfish,10,75,0.80141,0.78144,False,1
True,0.98085,True,5848.00000,0.88736,-54.24784,10,True,Sailfish,10,75,0.78865,0.76933,False,2
True,0.98391,True,3108.00000,0.85909,-58.00317,10,True,Sailfish,10,75,0.79665,0.70042,False,3
True,0.95017,True,1746.00000,0.97415,22.77527,0,True,Sailfish,10,100,0.73081,0.98024,False,0
True,0.71072,True,8141.00000,0.96407,-14.42343,0,True,Sailfish,10,100,0.73689,0.97268,False,1
True,0.97581,True,5705.00000,0.93018,-37.35761,0,True,Sailfish,10,100,0.75320,0.96226,False,2
True,0.98711,True,3104.00000,0.88605,-43.42372,0,True,Sailfish,10,100,0.78673,0.95903,False,3
True,0.79412,True,1734.00000,0.91439,-5.15083,10,True,Sailfish,10,100,0.77451,0.80828,False,0
True,0.94792,True,8238.00000,0.91290,-34.35460,10,True,Sailfish,10,100,0.77385,0.79238,False,1
True,0.98355,True,5775.00000,0.88112,-53.94569,10,True,Sailfish,10,100,0.76000,0.77610,False,2
True,0.98516,True,3033.00000,0.82375,-57.27653,10,True,Sailfish,10,100,0.79228,0.70938,False,3
True,0.99140,True,1744.00000,0.96072,54.60800,0,True,Cufflinks,10,50,0.80619,0.97451,True,0
True,0.76541,True,8193.00000,0.96506,4.91253,0,True,Cufflinks,10,50,0.80471,0.96350,True,1
True,0.89076,True,5932.00000,0.92299,-27.28932,0,True,Cufflinks,10,50,0.81709,0.95573,True,2
True,0.97817,True,3161.00000,0.90306,-37.14679,0,True,Cufflinks,10,50,0.81651,0.96033,True,3
True,0.97802,True,1729.00000,0.95222,44.79130,10,True,Cufflinks,10,50,0.78890,0.93650,True,0
True,0.74607,True,8148.00000,0.94649,-0.82613,10,True,Cufflinks,10,50,0.80768,0.89997,True,1
True,0.92243,True,5711.00000,0.91457,-32.08626,10,True,Cufflinks,10,50,0.81404,0.86511,True,2
True,0.97762,True,3128.00000,0.87980,-41.33568,10,True,Cufflinks,10,50,0.81809,0.85787,True,3
True,0.99175,True,1818.00000,0.95342,51.99453,0,True,Cufflinks,10,75,0.76293,0.97745,True,0
True,0.75777,True,8075.00000,0.95919,3.48934,0,True,Cufflinks,10,75,0.76656,0.96728,True,1
True,0.90296,True,5812.00000,0.92267,-26.75106,0,True,Cufflinks,10,75,0.78441,0.96013,True,2
True,0.97532,True,3120.00000,0.90446,-34.64801,0,True,Cufflinks,10,75,0.80385,0.96080,True,3
True,0.97762,True,1698.00000,0.96341,44.51031,10,True,Cufflinks,10,75,0.78740,0.94792,True,0
True,0.75553,True,8054.00000,0.95004,-0.51984,10,True,Cufflinks,10,75,0.77651,0.91058,True,1
True,0.91147,True,5953.00000,0.90327,-31.77905,10,True,Cufflinks,10,75,0.77910,0.87514,True,2
True,0.97249,True,3163.00000,0.87882,-41.96073,10,True,Cufflinks,10,75,0.79766,0.85572,True,3
True,0.98496,True,1729.00000,0.96637,47.01331,0,True,Cufflinks,10,100,0.72412,0.98001,True,0
True,0.76016,True,8243.00000,0.95593,0.00652,0,True,Cufflinks,10,100,0.73699,0.96911,True,1
True,0.91511,True,5937.00000,0.91981,-28.98560,0,True,Cufflinks,10,100,0.75189,0.96177,True,2
True,0.97660,True,3077.00000,0.88976,-36.03871,0,True,Cufflinks,10,100,0.79038,0.96142,True,3
True,0.97713,True,1705.00000,0.95794,40.20632,10,True,Cufflinks,10,100,0.72727,0.95413,True,0
True,0.75449,True,8077.00000,0.94623,-4.90278,10,True,Cufflinks,10,100,0.74000,0.91734,True,1
True,0.95017,True,5840.00000,0.90030,-31.71029,10,True,Cufflinks,10,100,0.76849,0.87949,True,2
True,0.97646,True,3016.00000,0.87444,-37.60306,10,True,Cufflinks,10,100,0.79277,0.85927,True,3
True,0.96846,True,1744.00000,0.98141,31.92982,0,True,Salmon,10,50,0.81078,0.97972,True,0
True,0.69132,True,8193.00000,0.95351,-11.52993,0,True,Salmon,10,50,0.78006,0.97241,True,1
True,0.97589,True,5932.00000,0.93167,-34.09002,0,True,Salmon,10,50,0.81642,0.95354,True,2
True,0.99304,True,3161.00000,0.91001,-39.50013,0,True,Salmon,10,50,0.81620,0.90845,True,3
True,0.74320,True,1729.00000,0.91180,2.26671,10,True,Salmon,10,50,0.81781,0.77798,True,0
True,0.94588,True,8148.00000,0.90944,-31.11388,10,True,Salmon,10,50,0.81468,0.77616,True,1
True,0.98372,True,5711.00000,0.88632,-51.25786,10,True,Salmon,10,50,0.80756,0.75597,True,2
True,0.98242,True,3128.00000,0.84065,-54.50054,10,True,Salmon,10,50,0.81586,0.65272,True,3
True,0.96700,True,1818.00000,0.97354,29.37538,0,True,Salmon,10,75,0.76293,0.98385,True,0
True,0.71728,True,8075.00000,0.94971,-13.07777,0,True,Salmon,10,75,0.73957,0.97447,True,1
True,0.97178,True,5812.00000,0.93313,-34.55963,0,True,Salmon,10,75,0.78562,0.95516,True,2
True,0.98782,True,3120.00000,0.90742,-39.32974,0,True,Salmon,10,75,0.80032,0.90512,True,3
True,0.74264,True,1698.00000,0.93670,8.12202,10,True,Salmon,10,75,0.81390,0.79571,True,0
