bias,error-frac,errors,expressed-tpms,gene transcript number,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.83961,True,3479.00000,0,0.93779,-20.11452,0,True,Cufflinks,50,50,0.91779,0.97938,True
True,0.82942,True,5540.00000,1,0.95165,-13.04158,0,True,Cufflinks,50,50,0.92455,0.96873,True
True,0.84404,True,4142.00000,2,0.94700,-11.22040,0,True,Cufflinks,50,50,0.90633,0.96210,True
True,0.83567,True,2568.00000,3,0.94540,-7.39102,0,True,Cufflinks,50,50,0.91511,0.95578,True
True,0.84522,True,3127.00000,4,0.94406,-9.27405,0,True,Cufflinks,50,50,0.89351,0.94901,True
True,0.85191,True,3383.00000,0,0.93417,-20.08429,10,True,Cufflinks,50,50,0.92344,0.90303,True
True,0.83805,True,5446.00000,1,0.94295,-14.39254,10,True,Cufflinks,50,50,0.91737,0.87846,True
True,0.83898,True,4279.00000,2,0.93183,-12.60040,10,True,Cufflinks,50,50,0.90909,0.85868,True
True,0.83229,True,2546.00000,3,0.92936,-10.87104,10,True,Cufflinks,50,50,0.89552,0.83631,True
True,0.84240,True,3236.00000,4,0.92387,-11.04566,10,True,Cufflinks,50,50,0.87886,0.83269,True
True,0.83099,True,3420.00000,0,0.93514,-17.10113,0,True,Cufflinks,50,75,0.91082,0.98005,True
True,0.83194,True,5486.00000,1,0.94559,-11.69923,0,True,Cufflinks,50,75,0.90795,0.96853,True
True,0.82445,True,4295.00000,2,0.94497,-7.95051,0,True,Cufflinks,50,75,0.89732,0.96352,True
True,0.84756,True,2578.00000,3,0.94672,-4.38395,0,True,Cufflinks,50,75,0.89410,0.95913,True
True,0.85612,True,3086.00000,4,0.93856,-6.82306,0,True,Cufflinks,50,75,0.87492,0.95102,True
True,0.84944,True,3560.00000,0,0.93099,-19.16655,10,True,Cufflinks,50,75,0.91067,0.90605,True
True,0.83044,True,5532.00000,1,0.94208,-12.56405,10,True,Cufflinks,50,75,0.90184,0.88642,True
True,0.83657,True,4430.00000,2,0.93789,-10.38687,10,True,Cufflinks,50,75,0.89616,0.87086,True
True,0.84466,True,2678.00000,3,0.93410,-7.13578,10,True,Cufflinks,50,75,0.88872,0.85576,True
True,0.84757,True,3090.00000,4,0.90972,-8.52475,10,True,Cufflinks,50,75,0.86828,0.84600,True
True,0.82914,True,3459.00000,0,0.93883,-16.88210,0,True,Cufflinks,50,100,0.90604,0.97859,True
True,0.82923,True,5481.00000,1,0.95201,-11.71866,0,True,Cufflinks,50,100,0.88761,0.96932,True
True,0.83275,True,4281.00000,2,0.94926,-9.97566,0,True,Cufflinks,50,100,0.87877,0.96319,True
True,0.84213,True,2578.00000,3,0.94560,-8.30317,0,True,Cufflinks,50,100,0.86734,0.95813,True
True,0.85486,True,3190.00000,4,0.94656,-9.06108,0,True,Cufflinks,50,100,0.85423,0.95165,True
True,0.83571,True,3433.00000,0,0.92374,-17.17698,10,True,Cufflinks,50,100,0.90038,0.90623,True
True,0.84785,True,5383.00000,1,0.94305,-13.81067,10,True,Cufflinks,50,100,0.88111,0.88690,True
True,0.83802,True,4334.00000,2,0.93163,-9.77003,10,True,Cufflinks,50,100,0.87356,0.87020,True
True,0.85047,True,2655.00000,3,0.92989,-8.24743,10,True,Cufflinks,50,100,0.86704,0.86494,True
True,0.85714,True,3164.00000,4,0.91267,-9.99230,10,True,Cufflinks,50,100,0.84292,0.85191,True
True,0.88934,True,3479.00000,0,0.96110,-31.74290,0,True,Salmon,50,50,0.91377,0.97275,True
True,0.82978,True,5540.00000,1,0.96061,-28.19773,0,True,Salmon,50,50,0.91318,0.96303,True
True,0.81893,True,4142.00000,2,0.95351,-26.90849,0,True,Salmon,50,50,0.89884,0.95871,True
True,0.79829,True,2568.00000,3,0.95333,-23.25443,0,True,Salmon,50,50,0.90615,0.95490,True
True,0.80397,True,3127.00000,4,0.94939,-24.56741,0,True,Salmon,50,50,0.88551,0.95097,True
True,0.94561,True,3383.00000,0,0.92093,-42.99454,10,True,Salmon,50,50,0.91339,0.73679,True
True,0.93610,True,5446.00000,1,0.90073,-39.15877,10,True,Salmon,50,50,0.90268,0.72403,True
True,0.93340,True,4279.00000,2,0.89578,-37.54102,10,True,Salmon,50,50,0.89624,0.71306,True
True,0.93284,True,2546.00000,3,0.88152,-35.52516,10,True,Salmon,50,50,0.88452,0.69526,True
True,0.93109,True,3236.00000,4,0.86790,-36.95454,10,True,Salmon,50,50,0.86774,0.69923,True
True,0.87222,True,3420.00000,0,0.96638,-27.97011,0,True,Salmon,50,75,0.91520,0.97571,True
True,0.83522,True,5486.00000,1,0.95228,-25.85390,0,True,Salmon,50,75,0.89628,0.96110,True
True,0.82631,True,4295.00000,2,0.95158,-22.50491,0,True,Salmon,50,75,0.89034,0.95809,True
True,0.81497,True,2578.00000,3,0.94837,-20.50081,0,True,Salmon,50,75,0.88479,0.95540,True
True,0.80719,True,3086.00000,4,0.94334,-21.95452,0,True,Salmon,50,75,0.86585,0.94824,True
True,0.93371,True,3560.00000,0,0.92441,-39.83724,10,True,Salmon,50,75,0.90730,0.74207,True
True,0.91612,True,5532.00000,1,0.91490,-34.77958,10,True,Salmon,50,75,0.89714,0.72648,True
True,0.91219,True,4430.00000,2,0.90999,-33.30820,10,True,Salmon,50,75,0.88691,0.71380,True
True,0.90179,True,2678.00000,3,0.89272,-31.34943,10,True,Salmon,50,75,0.88237,0.70269,True
True,0.90906,True,3090.00000,4,0.87755,-33.57466,10,True,Salmon,50,75,0.86990,0.70626,True
True,0.88465,True,3459.00000,0,0.96153,-31.92246,0,True,Salmon,50,100,0.90142,0.97207,True
True,0.83926,True,5481.00000,1,0.95109,-29.28608,0,True,Salmon,50,100,0.87594,0.96006,True
True,0.82644,True,4281.00000,2,0.95514,-27.81917,0,True,Salmon,50,100,0.87012,0.95357,True
True,0.81303,True,2578.00000,3,0.94641,-25.42381,0,True,Salmon,50,100,0.86036,0.94989,True
True,0.79718,True,3190.00000,4,0.95127,-25.50328,0,True,Salmon,50,100,0.84671,0.94719,True
True,0.94232,True,3433.00000,0,0.92388,-41.75163,10,True,Salmon,50,100,0.90154,0.74845,True
True,0.92736,True,5383.00000,1,0.90600,-36.85731,10,True,Salmon,50,100,0.88185,0.72591,True
True,0.91232,True,4334.00000,2,0.89552,-35.41407,10,True,Salmon,50,100,0.87333,0.70902,True
True,0.92053,True,2655.00000,3,0.88749,-32.53876,10,True,Salmon,50,100,0.86968,0.71107,True
True,0.92541,True,3164.00000,4,0.86889,-33.48158,10,True,Salmon,50,100,0.85177,0.70525,True
True,0.90428,True,3479.00000,0,0.96772,-36.00097,0,True,RSEM,50,50,0.92153,0.98075,True
True,0.84007,True,5540.00000,1,0.96951,-30.02768,0,True,RSEM,50,50,0.92220,0.97531,True
True,0.81241,True,4142.00000,2,0.96449,-28.00109,0,True,RSEM,50,50,0.90753,0.97159,True
True,0.80607,True,2568.00000,3,0.96058,-25.00113,0,True,RSEM,50,50,0.91277,0.96875,True
True,0.80684,True,3127.00000,4,0.95494,-26.15496,0,True,RSEM,50,50,0.89319,0.96149,True
True,0.90984,True,3383.00000,0,0.95743,-36.75814,10,True,RSEM,50,50,0.91930,0.85735,True
True,0.88101,True,5446.00000,1,0.95110,-32.41787,10,True,RSEM,50,50,0.91058,0.85476,True
True,0.86843,True,4279.00000,2,0.94116,-30.50591,10,True,RSEM,50,50,0.90559,0.84648,True
True,0.86410,True,2546.00000,3,0.93871,-28.62748,10,True,RSEM,50,50,0.89474,0.83176,True
True,0.86465,True,3236.00000,4,0.93051,-28.91536,10,True,RSEM,50,50,0.87855,0.83633,True
True,0.88801,True,3420.00000,0,0.97255,-34.30235,0,True,RSEM,50,75,0.91871,0.98262,True
True,0.82957,True,5486.00000,1,0.96010,-29.43847,0,True,RSEM,50,75,0.90740,0.97467,True
True,0.81490,True,4295.00000,2,0.95919,-26.15500,0,True,RSEM,50,75,0.89825,0.97222,True
True,0.78976,True,2578.00000,3,0.95525,-24.03285,0,True,RSEM,50,75,0.89022,0.96873,True
True,0.79002,True,3086.00000,4,0.94925,-24.77155,0,True,RSEM,50,75,0.87589,0.96167,True
True,0.88427,True,3560.00000,0,0.95707,-32.25939,10,True,RSEM,50,75,0.91376,0.86773,True
True,0.84346,True,5532.00000,1,0.95223,-26.66810,10,True,RSEM,50,75,0.90329,0.86592,True
True,0.82212,True,4430.00000,2,0.94682,-24.83616,10,True,RSEM,50,75,0.89368,0.85838,True
True,0.80134,True,2678.00000,3,0.93728,-21.68220,10,True,RSEM,50,75,0.88984,0.85010,True
True,0.80388,True,3090.00000,4,0.92059,-23.33484,10,True,RSEM,50,75,0.86958,0.84566,True
True,0.90257,True,3459.00000,0,0.96737,-38.52806,0,True,RSEM,50,100,0.90633,0.98117,True
True,0.86079,True,5481.00000,1,0.96038,-33.33449,0,True,RSEM,50,100,0.88524,0.97532,True
True,0.84069,True,4281.00000,2,0.96550,-31.87618,0,True,RSEM,50,100,0.87783,0.97102,True
True,0.83010,True,2578.00000,3,0.95487,-30.62444,0,True,RSEM,50,100,0.87044,0.96796,True
True,0.81724,True,3190.00000,4,0.95588,-30.37034,0,True,RSEM,50,100,0.85517,0.96280,True
True,0.95165,True,3433.00000,0,0.95386,-43.91387,10,True,RSEM,50,100,0.90038,0.88374,True
True,0.93758,True,5383.00000,1,0.95216,-39.43048,10,True,RSEM,50,100,0.88036,0.87535,True
True,0.92132,True,4334.00000,2,0.94337,-37.00093,10,True,RSEM,50,100,0.87056,0.86508,True
True,0.92354,True,2655.00000,3,0.93582,-35.37586,10,True,RSEM,50,100,0.86139,0.86452,True
True,0.92668,True,3164.00000,4,0.92363,-36.18190,10,True,RSEM,50,100,0.84102,0.85647,True
True,0.86404,True,3479.00000,0,0.96615,-27.67409,0,True,Kallisto,50,50,0.92699,0.97724,True
True,0.81227,True,5540.00000,1,0.96745,-21.16507,0,True,Kallisto,50,50,0.92581,0.97098,True
True,0.80951,True,4142.00000,2,0.96095,-19.48412,0,True,Kallisto,50,50,0.90512,0.96555,True
True,0.79050,True,2568.00000,3,0.95669,-16.36887,0,True,Kallisto,50,50,0.90810,0.96117,True
True,0.81036,True,3127.00000,4,0.94568,-18.79978,0,True,Kallisto,50,50,0.88551,0.95117,True
True,0.94709,True,3383.00000,0,0.92192,-43.82851,10,True,Kallisto,50,50,0.91487,0.74020,True
True,0.93739,True,5446.00000,1,0.90073,-39.50429,10,True,Kallisto,50,50,0.90213,0.72697,True
True,0.93900,True,4279.00000,2,0.89172,-38.92646,10,True,Kallisto,50,50,0.89180,0.71466,True
True,0.93951,True,2546.00000,3,0.87724,-36.40295,10,True,Kallisto,50,50,0.87942,0.69520,True
True,0.93881,True,3236.00000,4,0.85971,-38.95441,10,True,Kallisto,50,50,0.86063,0.69874,True
True,0.85994,True,3420.00000,0,0.97253,-25.49220,0,True,Kallisto,50,75,0.92310,0.98045,True
True,0.82410,True,5486.00000,1,0.95966,-20.41800,0,True,Kallisto,50,75,0.91050,0.97024,True
True,0.81979,True,4295.00000,2,0.95719,-17.25057,0,True,Kallisto,50,75,0.89756,0.96725,True
True,0.81963,True,2578.00000,3,0.95529,-14.56941,0,True,Kallisto,50,75,0.89178,0.96328,True
True,0.81821,True,3086.00000,4,0.94571,-16.68730,0,True,Kallisto,50,75,0.86747,0.95410,True
True,0.92669,True,3560.00000,0,0.92441,-38.66404,10,True,Kallisto,50,75,0.90983,0.74542,True
True,0.91396,True,5532.00000,1,0.91529,-33.70265,10,True,Kallisto,50,75,0.89660,0.72934,True
True,0.91196,True,4430.00000,2,0.90881,-32.68137,10,True,Kallisto,50,75,0.88488,0.71566,True
True,0.90179,True,2678.00000,3,0.88836,-30.24912,10,True,Kallisto,50,75,0.87640,0.70424,True
True,0.91068,True,3090.00000,4,0.87178,-32.68413,10,True,Kallisto,50,75,0.86440,0.70646,True
True,0.87019,True,3459.00000,0,0.96744,-29.79680,0,True,Kallisto,50,100,0.91443,0.97851,True
True,0.82120,True,5481.00000,1,0.96038,-24.20485,0,True,Kallisto,50,100,0.88779,0.97008,True
True,0.80659,True,4281.00000,2,0.96420,-22.77972,0,True,Kallisto,50,100,0.88087,0.96464,True
True,0.79674,True,2578.00000,3,0.95220,-20.90713,0,True,Kallisto,50,100,0.87005,0.95896,True
True,0.79718,True,3190.00000,4,0.95393,-21.77013,0,True,Kallisto,50,100,0.85392,0.95396,True
True,0.93854,True,3433.00000,0,0.92402,-40.65186,10,True,Kallisto,50,100,0.90417,0.74947,True
True,0.92513,True,5383.00000,1,0.90673,-35.04900,10,True,Kallisto,50,100,0.88352,0.72972,True
True,0.90840,True,4334.00000,2,0.89657,-33.93839,10,True,Kallisto,50,100,0.87379,0.71158,True
True,0.91563,True,2655.00000,3,0.88829,-30.43340,10,True,Kallisto,50,100,0.87232,0.71351,True
True,0.91972,True,3164.00000,4,0.86788,-32.61366,10,True,Kallisto,50,100,0.84735,0.70730,True
True,0.85887,True,3479.00000,0,0.97304,-25.07631,0,True,Express,50,50,0.92182,0.97626,True
True,0.82274,True,5540.00000,1,0.97027,-21.23384,0,True,Express,50,50,0.90632,0.96907,True
True,0.83221,True,4142.00000,2,0.96636,-22.02823,0,True,Express,50,50,0.88122,0.96594,True
True,0.81542,True,2568.00000,3,0.96300,-19.25013,0,True,Express,50,50,0.88435,0.95939,True
True,0.83786,True,3127.00000,4,0.95170,-20.70167,0,True,Express,50,50,0.85929,0.94882,True
True,0.86787,True,3383.00000,0,0.95890,-25.32487,10,True,Express,50,50,0.91989,0.83823,True
True,0.84796,True,5446.00000,1,0.94782,-23.00699,10,True,Express,50,50,0.89111,0.84221,True
True,0.84482,True,4279.00000,2,0.94589,-23.50953,10,True,Express,50,50,0.87988,0.83570,True
True,0.83936,True,2546.00000,3,0.93572,-22.02969,10,True,Express,50,50,0.86685,0.82460,True
True,0.84580,True,3236.00000,4,0.92790,-23.37512,10,True,Express,50,50,0.84580,0.82487,True
True,0.84357,True,3420.00000,0,0.97784,-21.20639,0,True,Express,50,75,0.91725,0.97584,True
True,0.83285,True,5486.00000,1,0.96343,-17.71651,0,True,Express,50,75,0.89245,0.96516,True
True,0.83981,True,4295.00000,2,0.95848,-17.60219,0,True,Express,50,75,0.87963,0.96391,True
True,0.83553,True,2578.00000,3,0.96285,-15.28856,0,True,Express,50,75,0.87238,0.95925,True
True,0.85710,True,3086.00000,4,0.94896,-19.25540,0,True,Express,50,75,0.84802,0.94580,True
True,0.86461,True,3560.00000,0,0.95701,-25.22239,10,True,Express,50,75,0.90815,0.84507,True
True,0.84617,True,5532.00000,1,0.95104,-22.81836,10,True,Express,50,75,0.87997,0.84503,True
True,0.84108,True,4430.00000,2,0.94576,-22.59486,10,True,Express,50,75,0.86208,0.84152,True
True,0.84914,True,2678.00000,3,0.93349,-20.97884,10,True,Express,50,75,0.85474,0.83681,True
True,0.84951,True,3090.00000,4,0.91994,-25.10841,10,True,Express,50,75,0.83107,0.83140,True
True,0.84909,True,3459.00000,0,0.97453,-22.39614,0,True,Express,50,100,0.90922,0.97260,True
True,0.83799,True,5481.00000,1,0.96421,-18.68514,0,True,Express,50,100,0.87794,0.96708,True
True,0.82925,True,4281.00000,2,0.96166,-18.03477,0,True,Express,50,100,0.87106,0.96312,True
True,0.84562,True,2578.00000,3,0.95704,-18.24247,0,True,Express,50,100,0.84678,0.95819,True
True,0.86897,True,3190.00000,4,0.95100,-21.42835,0,True,Express,50,100,0.83229,0.94807,True
True,0.85785,True,3433.00000,0,0.95788,-24.94310,10,True,Express,50,100,0.90125,0.84546,True
True,0.84730,True,5383.00000,1,0.94968,-22.13169,10,True,Express,50,100,0.86847,0.84721,True
True,0.84841,True,4334.00000,2,0.94119,-21.71341,10,True,Express,50,100,0.85279,0.83857,True
True,0.85311,True,2655.00000,3,0.93257,-21.49625,10,True,Express,50,100,0.83842,0.84459,True
True,0.85240,True,3164.00000,4,0.92205,-23.26637,10,True,Express,50,100,0.81985,0.83436,True
True,0.90141,True,3479.00000,0,0.96713,-36.33409,0,True,Sailfish,50,50,0.91894,0.97835,True
True,0.83610,True,5540.00000,1,0.96839,-30.16680,0,True,Sailfish,50,50,0.92112,0.97222,True
True,0.81458,True,4142.00000,2,0.96108,-29.06700,0,True,Sailfish,50,50,0.90174,0.96644,True
True,0.80296,True,2568.00000,3,0.95786,-26.15525,0,True,Sailfish,50,50,0.90421,0.96218,True
True,0.81836,True,3127.00000,4,0.94637,-28.02493,0,True,Sailfish,50,50,0.87880,0.95175,True
True,0.96512,True,3383.00000,0,0.92334,-51.74376,10,True,Sailfish,50,50,0.90777,0.74657,True
True,0.96217,True,5446.00000,1,0.90273,-48.24843,10,True,Sailfish,50,50,0.89625,0.73190,True
True,0.96308,True,4279.00000,2,0.89394,-47.30479,10,True,Sailfish,50,50,0.88782,0.71948,True
True,0.96072,True,2546.00000,3,0.87633,-45.03084,10,True,Sailfish,50,50,0.87667,0.69957,True
True,0.96323,True,3236.00000,4,0.86203,-47.40508,10,True,Sailfish,50,50,0.85569,0.70223,True
True,0.88538,True,3420.00000,0,0.97286,-34.71901,0,True,Sailfish,50,75,0.91579,0.98018,True
True,0.83194,True,5486.00000,1,0.95994,-30.26646,0,True,Sailfish,50,75,0.90631,0.97060,True
True,0.82119,True,4295.00000,2,0.95804,-27.32530,0,True,Sailfish,50,75,0.89360,0.96743,True
True,0.79131,True,2578.00000,3,0.95571,-24.92681,0,True,Sailfish,50,75,0.88829,0.96417,True
True,0.79747,True,3086.00000,4,0.94622,-27.08181,0,True,Sailfish,50,75,0.86649,0.95493,True
True,0.95169,True,3560.00000,0,0.92649,-45.28707,10,True,Sailfish,50,75,0.90674,0.74890,True
True,0.93944,True,5532.00000,1,0.91683,-40.47250,10,True,Sailfish,50,75,0.89534,0.73322,True
True,0.94041,True,4430.00000,2,0.91057,-39.56385,10,True,Sailfish,50,75,0.88172,0.71904,True
True,0.94735,True,2678.00000,3,0.89049,-37.60078,10,True,Sailfish,50,75,0.87528,0.70782,True
True,0.94110,True,3090.00000,4,0.87374,-39.24237,10,True,Sailfish,50,75,0.86149,0.70875,True
True,0.89766,True,3459.00000,0,0.96761,-38.46424,0,True,Sailfish,50,100,0.90951,0.97846,True
True,0.85860,True,5481.00000,1,0.96117,-33.79722,0,True,Sailfish,50,100,0.88415,0.97038,True
True,0.84980,True,4281.00000,2,0.96442,-31.86002,0,True,Sailfish,50,100,0.87690,0.96496,True
True,0.83243,True,2578.00000,3,0.95230,-30.67432,0,True,Sailfish,50,100,0.86618,0.95925,True
True,0.82288,True,3190.00000,4,0.95425,-31.19008,0,True,Sailfish,50,100,0.85141,0.95470,True
True,0.97000,True,3433.00000,0,0.92559,-52.52554,10,True,Sailfish,50,100,0.89747,0.75998,True
True,0.96285,True,5383.00000,1,0.90789,-47.65187,10,True,Sailfish,50,100,0.87999,0.73565,True
True,0.95639,True,4334.00000,2,0.89796,-46.81857,10,True,Sailfish,50,100,0.86917,0.71769,True
True,0.94840,True,2655.00000,3,0.89060,-43.81406,10,True,Sailfish,50,100,0.86855,0.71720,True
True,0.96587,True,3164.00000,4,0.86909,-45.72492,10,True,Sailfish,50,100,0.84513,0.71103,True
True,0.84646,True,3478.00000,0,0.93960,-19.64857,0,True,Cufflinks,30,50,0.90512,0.97733,False
True,0.83530,True,5422.00000,1,0.95461,-14.76450,0,True,Cufflinks,30,50,0.90575,0.96747,False
True,0.83337,True,4177.00000,2,0.94409,-9.98454,0,True,Cufflinks,30,50,0.89562,0.96343,False
True,0.84676,True,2558.00000,3,0.94845,-8.52218,0,True,Cufflinks,30,50,0.89093,0.95368,False
True,0.85148,True,3178.00000,4,0.94015,-10.42767,0,True,Cufflinks,30,50,0.87288,0.94580,False
True,0.84295,True,3432.00000,0,0.93223,-18.89471,10,True,Cufflinks,30,50,0.90064,0.89825,False
True,0.84627,True,5451.00000,1,0.93265,-15.06239,10,True,Cufflinks,30,50,0.89103,0.87797,False
True,0.84156,True,4216.00000,2,0.93211,-11.25439,10,True,Cufflinks,30,50,0.88401,0.86168,False
True,0.85300,True,2585.00000,3,0.92219,-10.70861,10,True,Cufflinks,30,50,0.86770,0.85193,False
True,0.85331,True,3204.00000,4,0.90785,-8.41319,10,True,Cufflinks,30,50,0.86080,0.83870,False
True,0.85006,True,3468.00000,0,0.94107,-20.44964,0,True,Cufflinks,30,75,0.88005,0.97579,False
True,0.83450,True,5420.00000,1,0.94863,-14.67597,0,True,Cufflinks,30,75,0.86827,0.96853,False
True,0.83916,True,4321.00000,2,0.94822,-13.15767,0,True,Cufflinks,30,75,0.85003,0.96083,False
True,0.84273,True,2626.00000,3,0.94712,-11.25827,0,True,Cufflinks,30,75,0.84501,0.95652,False
True,0.85976,True,3109.00000,4,0.93473,-11.18824,0,True,Cufflinks,30,75,0.83049,0.95214,False
True,0.86240,True,3503.00000,0,0.92731,-21.26976,10,True,Cufflinks,30,75,0.89352,0.90393,False
True,0.85093,True,5447.00000,1,0.93785,-17.32611,10,True,Cufflinks,30,75,0.87039,0.88123,False
True,0.84094,True,4206.00000,2,0.92979,-13.71652,10,True,Cufflinks,30,75,0.85568,0.87178,False
True,0.85557,True,2541.00000,3,0.93632,-12.53824,10,True,Cufflinks,30,75,0.83983,0.86691,False
True,0.87115,True,3151.00000,4,0.90535,-14.65977,10,True,Cufflinks,30,75,0.82767,0.84383,False
True,0.84510,True,3441.00000,0,0.93397,-19.48325,0,True,Cufflinks,30,100,0.87184,0.97666,False
True,0.85016,True,5506.00000,1,0.93886,-15.98302,0,True,Cufflinks,30,100,0.85452,0.96812,False
True,0.84643,True,4200.00000,2,0.94005,-12.66595,0,True,Cufflinks,30,100,0.85000,0.96531,False
True,0.84239,True,2595.00000,3,0.94725,-12.80004,0,True,Cufflinks,30,100,0.83507,0.95963,False
True,0.85882,True,3145.00000,4,0.93429,-11.54337,0,True,Cufflinks,30,100,0.81908,0.95519,False
True,0.83751,True,3551.00000,0,0.92901,-20.50240,10,True,Cufflinks,30,100,0.87046,0.91184,False
True,0.84191,True,5459.00000,1,0.94400,-16.83196,10,True,Cufflinks,30,100,0.85547,0.89574,False
True,0.84788,True,4286.00000,2,0.92883,-14.99641,10,True,Cufflinks,30,100,0.83481,0.88273,False
True,0.85313,True,2526.00000,3,0.93240,-13.75858,10,True,Cufflinks,30,100,0.83769,0.86827,False
True,0.85687,True,3144.00000,4,0.90989,-15.33484,10,True,Cufflinks,30,100,0.81870,0.85793,False
True,0.88988,True,3478.00000,0,0.96339,-32.02916,0,True,Salmon,30,50,0.90253,0.97062,False
True,0.83456,True,5422.00000,1,0.95901,-29.48792,0,True,Salmon,30,50,0.89026,0.96301,False
True,0.82739,True,4177.00000,2,0.94552,-26.90474,0,True,Salmon,30,50,0.87647,0.95908,False
True,0.81744,True,2558.00000,3,0.94724,-23.97399,0,True,Salmon,30,50,0.87412,0.95309,False
True,0.81372,True,3178.00000,4,0.94149,-26.01168,0,True,Salmon,30,50,0.86438,0.94933,False
True,0.94376,True,3432.00000,0,0.91597,-43.30910,10,True,Salmon,30,50,0.89161,0.74597,False
True,0.93396,True,5451.00000,1,0.90712,-40.18228,10,True,Salmon,30,50,0.88057,0.72637,False
True,0.93643,True,4216.00000,2,0.89259,-37.00646,10,True,Salmon,30,50,0.87239,0.71767,False
True,0.92959,True,2585.00000,3,0.88150,-38.00630,10,True,Salmon,30,50,0.85919,0.71991,False
True,0.93071,True,3204.00000,4,0.86406,-36.02219,10,True,Salmon,30,50,0.85456,0.71061,False
True,0.88408,True,3468.00000,0,0.96017,-30.69437,0,True,Salmon,30,75,0.87976,0.97148,False
True,0.83727,True,5420.00000,1,0.95367,-28.78563,0,True,Salmon,30,75,0.85738,0.96094,False
True,0.83337,True,4321.00000,2,0.95481,-28.05700,0,True,Salmon,30,75,0.84263,0.95493,False
True,0.81188,True,2626.00000,3,0.95249,-26.02692,0,True,Salmon,30,75,0.83854,0.95017,False
True,0.81344,True,3109.00000,4,0.94274,-25.42981,0,True,Salmon,30,75,0.82695,0.94945,False
True,0.93720,True,3503.00000,0,0.92037,-41.89442,10,True,Salmon,30,75,0.89209,0.74179,False
True,0.91885,True,5447.00000,1,0.90017,-37.87829,10,True,Salmon,30,75,0.86653,0.72884,False
True,0.91679,True,4206.00000,2,0.89186,-36.46204,10,True,Salmon,30,75,0.85283,0.72300,False
True,0.90870,True,2541.00000,3,0.89067,-34.62810,10,True,Salmon,30,75,0.84337,0.71804,False
True,0.91717,True,3151.00000,4,0.85090,-34.67061,10,True,Salmon,30,75,0.83719,0.71195,False
True,0.87852,True,3441.00000,0,0.96064,-29.63290,0,True,Salmon,30,100,0.87533,0.96898,False
True,0.84944,True,5506.00000,1,0.94642,-28.21911,0,True,Salmon,30,100,0.84708,0.95759,False
True,0.83857,True,4200.00000,2,0.94114,-26.47377,0,True,Salmon,30,100,0.83310,0.95466,False
True,0.83545,True,2595.00000,3,0.95260,-26.11950,0,True,Salmon,30,100,0.82852,0.94990,False
True,0.81176,True,3145.00000,4,0.94152,-23.80837,0,True,Salmon,30,100,0.81335,0.94907,False
True,0.93692,True,3551.00000,0,0.92349,-42.11005,10,True,Salmon,30,100,0.87215,0.76888,False
True,0.92343,True,5459.00000,1,0.91646,-38.60504,10,True,Salmon,30,100,0.85858,0.74929,False
True,0.92604,True,4286.00000,2,0.90101,-36.97701,10,True,Salmon,30,100,0.84624,0.73882,False
True,0.91845,True,2526.00000,3,0.89150,-35.10780,10,True,Salmon,30,100,0.84759,0.72585,False
True,0.92589,True,3144.00000,4,0.87627,-37.05245,10,True,Salmon,30,100,0.83206,0.72414,False
True,0.89103,True,3478.00000,0,0.97021,-34.52843,0,True,RSEM,30,50,0.90771,0.97533,False
True,0.82755,True,5422.00000,1,0.96551,-29.30527,0,True,RSEM,30,50,0.90373,0.97102,False
True,0.81159,True,4177.00000,2,0.95739,-24.93330,0,True,RSEM,30,50,0.89634,0.96933,False
True,0.79672,True,2558.00000,3,0.95778,-23.48321,0,True,RSEM,30,50,0.89132,0.96243,False
True,0.80491,True,3178.00000,4,0.95234,-25.00148,0,True,RSEM,30,50,0.87665,0.95629,False
True,0.93677,True,3432.00000,0,0.95257,-39.55978,10,True,RSEM,30,50,0.89831,0.85074,False
True,0.91323,True,5451.00000,1,0.94557,-36.08794,10,True,RSEM,30,50,0.88553,0.85095,False
True,0.90678,True,4216.00000,2,0.94188,-32.87986,10,True,RSEM,30,50,0.87927,0.84604,False
True,0.91141,True,2585.00000,3,0.92799,-32.80546,10,True,RSEM,30,50,0.86499,0.84571,False
True,0.88296,True,3204.00000,4,0.92256,-30.64540,10,True,RSEM,30,50,0.86330,0.83806,False
True,0.89619,True,3468.00000,0,0.96476,-34.46671,0,True,RSEM,30,75,0.88725,0.97454,False
True,0.83506,True,5420.00000,1,0.96212,-30.21656,0,True,RSEM,30,75,0.86753,0.96971,False
True,0.82620,True,4321.00000,2,0.96126,-27.85825,0,True,RSEM,30,75,0.85443,0.96601,False
True,0.79931,True,2626.00000,3,0.95964,-25.75564,0,True,RSEM,30,75,0.85110,0.96133,False
True,0.80058,True,3109.00000,4,0.95164,-25.21854,0,True,RSEM,30,75,0.83596,0.95869,False
True,0.89752,True,3503.00000,0,0.94572,-37.06864,10,True,RSEM,30,75,0.89266,0.85970,False
True,0.86176,True,5447.00000,1,0.94423,-33.22699,10,True,RSEM,30,75,0.86488,0.85708,False
True,0.85521,True,4206.00000,2,0.93604,-30.56289,10,True,RSEM,30,75,0.85354,0.85706,False
True,0.83628,True,2541.00000,3,0.93995,-28.41406,10,True,RSEM,30,75,0.83707,0.85757,False
True,0.84291,True,3151.00000,4,0.91354,-30.19355,10,True,RSEM,30,75,0.83275,0.84485,False
