bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence percentage
True,0.94481,True,2120.00000,0.92046,-36.07158,10,True,Sailfish,50,100,0.91887,0.65478,False,1
True,0.92496,True,1426.00000,0.89289,-33.66095,10,True,Sailfish,50,100,0.94530,0.60613,False,2
True,0.93527,True,1035.00000,0.90284,-33.13893,10,True,Sailfish,50,100,0.94686,0.55304,False,3
True,0.94881,True,1094.00000,0.88845,-39.65496,10,True,Sailfish,50,100,0.93784,0.61994,False,4
True,0.84518,True,13093.00000,0.93905,-18.44705,0,True,Cufflinks,50,50,0.89636,0.95498,True,0
True,0.81852,True,2138.00000,0.97101,0.59091,0,True,Cufflinks,50,50,0.94153,0.97596,True,1
True,0.80486,True,1399.00000,0.95750,2.09015,0,True,Cufflinks,50,50,0.96212,0.98709,True,2
True,0.81492,True,1086.00000,0.97201,0.80166,0,True,Cufflinks,50,50,0.95580,0.98947,True,3
True,0.85439,True,1140.00000,0.95336,-9.85346,0,True,Cufflinks,50,50,0.94737,0.99516,True,4
True,0.85600,True,13021.00000,0.92710,-20.93370,10,True,Cufflinks,50,50,0.88603,0.88025,True,0
True,0.79610,True,2153.00000,0.95643,-0.47619,10,True,Cufflinks,50,50,0.94287,0.87009,True,1
True,0.77868,True,1482.00000,0.95849,1.50731,10,True,Cufflinks,50,50,0.95951,0.81773,True,2
True,0.81324,True,1103.00000,0.95483,3.50687,10,True,Cufflinks,50,50,0.96736,0.78334,True,3
True,0.85765,True,1131.00000,0.93851,-7.91165,10,True,Cufflinks,50,50,0.95314,0.81723,True,4
True,0.84005,True,13054.00000,0.93331,-15.72591,0,True,Cufflinks,50,75,0.88096,0.95621,True,0
True,0.82086,True,2138.00000,0.97245,1.82512,0,True,Cufflinks,50,75,0.93452,0.97718,True,1
True,0.81329,True,1505.00000,0.96960,5.06136,0,True,Cufflinks,50,75,0.94153,0.98737,True,2
True,0.84537,True,1080.00000,0.97703,3.02792,0,True,Cufflinks,50,75,0.95278,0.99289,True,3
True,0.84191,True,1088.00000,0.93932,-8.27196,0,True,Cufflinks,50,75,0.92923,0.99491,True,4
True,0.85045,True,13340.00000,0.92605,-18.41313,10,True,Cufflinks,50,75,0.87481,0.88962,True,0
True,0.81218,True,2151.00000,0.96501,2.29627,10,True,Cufflinks,50,75,0.92748,0.88293,True,1
True,0.79042,True,1503.00000,0.96170,3.57046,10,True,Cufflinks,50,75,0.94278,0.83208,True,2
True,0.82663,True,1119.00000,0.94550,3.43399,10,True,Cufflinks,50,75,0.95800,0.79871,True,3
True,0.84962,True,1177.00000,0.91788,-7.42408,10,True,Cufflinks,50,75,0.94308,0.82538,True,4
True,0.84107,True,13213.00000,0.93740,-16.99341,0,True,Cufflinks,50,100,0.86135,0.95663,True,0
True,0.82104,True,2129.00000,0.97397,4.12249,0,True,Cufflinks,50,100,0.91310,0.97491,True,1
True,0.81899,True,1464.00000,0.97891,3.40394,0,True,Cufflinks,50,100,0.92760,0.98668,True,2
True,0.83868,True,1091.00000,0.97688,1.78234,0,True,Cufflinks,50,100,0.92576,0.99117,True,3
True,0.82509,True,1092.00000,0.95672,-4.78325,0,True,Cufflinks,50,100,0.94231,0.99422,True,4
True,0.85403,True,13263.00000,0.92247,-18.48838,10,True,Cufflinks,50,100,0.85358,0.89091,True,0
True,0.81469,True,2110.00000,0.95491,1.53527,10,True,Cufflinks,50,100,0.90853,0.88927,True,1
True,0.82713,True,1423.00000,0.96420,5.81920,10,True,Cufflinks,50,100,0.92481,0.83960,True,2
True,0.82291,True,1039.00000,0.95347,3.79195,10,True,Cufflinks,50,100,0.94033,0.80042,True,3
True,0.84392,True,1134.00000,0.92543,-3.16733,10,True,Cufflinks,50,100,0.93298,0.82697,True,4
True,0.85412,True,13093.00000,0.94751,-32.11868,0,True,Salmon,50,50,0.88696,0.95295,True,0
True,0.77736,True,2138.00000,0.97535,-17.03407,0,True,Salmon,50,50,0.92844,0.97468,True,1
True,0.76340,True,1399.00000,0.97742,-13.24922,0,True,Salmon,50,50,0.95640,0.98079,True,2
True,0.76243,True,1086.00000,0.98574,-11.23384,0,True,Salmon,50,50,0.95488,0.97496,True,3
True,0.79474,True,1140.00000,0.98786,-20.45562,0,True,Salmon,50,50,0.95088,0.98574,True,4
True,0.94801,True,13021.00000,0.90066,-45.89155,10,True,Salmon,50,50,0.86514,0.77179,True,0
True,0.91314,True,2153.00000,0.91279,-27.14527,10,True,Salmon,50,50,0.95030,0.63642,True,1
True,0.91026,True,1482.00000,0.89820,-21.70311,10,True,Salmon,50,50,0.96154,0.57234,True,2
True,0.90299,True,1103.00000,0.87324,-19.27088,10,True,Salmon,50,50,0.97099,0.51733,True,3
True,0.90539,True,1131.00000,0.89507,-23.21920,10,True,Salmon,50,50,0.96729,0.58330,True,4
True,0.84871,True,13054.00000,0.94179,-28.55000,0,True,Salmon,50,75,0.87268,0.95191,True,0
True,0.80075,True,2138.00000,0.97286,-13.57220,0,True,Salmon,50,75,0.92049,0.97539,True,1
True,0.77940,True,1505.00000,0.98647,-8.33826,0,True,Salmon,50,75,0.94020,0.98142,True,2
True,0.77685,True,1080.00000,0.98484,-8.20474,0,True,Salmon,50,75,0.94722,0.97782,True,3
True,0.82996,True,1088.00000,0.98671,-18.73814,0,True,Salmon,50,75,0.94301,0.98406,True,4
True,0.93193,True,13340.00000,0.90803,-41.81432,10,True,Salmon,50,75,0.86424,0.77288,True,0
True,0.88842,True,2151.00000,0.92870,-21.83955,10,True,Salmon,50,75,0.93352,0.64313,True,1
True,0.87891,True,1503.00000,0.91553,-17.83919,10,True,Salmon,50,75,0.95343,0.58306,True,2
True,0.85970,True,1119.00000,0.89007,-16.27593,10,True,Salmon,50,75,0.96068,0.53324,True,3
True,0.87596,True,1177.00000,0.90450,-21.79590,10,True,Salmon,50,75,0.95837,0.59691,True,4
True,0.85931,True,13213.00000,0.94408,-32.56655,0,True,Salmon,50,100,0.85287,0.94869,True,0
True,0.76468,True,2129.00000,0.97189,-16.70276,0,True,Salmon,50,100,0.89479,0.97269,True,1
True,0.78074,True,1464.00000,0.98116,-15.17752,0,True,Salmon,50,100,0.92077,0.97706,True,2
True,0.75894,True,1091.00000,0.98164,-13.28314,0,True,Salmon,50,100,0.92301,0.97722,True,3
True,0.80952,True,1092.00000,0.97909,-21.07305,0,True,Salmon,50,100,0.94689,0.98377,True,4
True,0.93674,True,13263.00000,0.90008,-42.73784,10,True,Salmon,50,100,0.84898,0.76890,True,0
True,0.90000,True,2110.00000,0.91325,-25.14892,10,True,Salmon,50,100,0.92464,0.65510,True,1
True,0.89881,True,1423.00000,0.90425,-21.45733,10,True,Salmon,50,100,0.94378,0.59878,True,2
True,0.88450,True,1039.00000,0.89674,-17.73671,10,True,Salmon,50,100,0.95188,0.55095,True,3
True,0.91005,True,1134.00000,0.88705,-22.25396,10,True,Salmon,50,100,0.95944,0.60277,True,4
True,0.86092,True,13093.00000,0.95656,-34.54644,0,True,RSEM,50,50,0.89850,0.96491,True,0
True,0.77081,True,2138.00000,0.98477,-20.45687,0,True,RSEM,50,50,0.93732,0.98154,True,1
True,0.76483,True,1399.00000,0.98102,-18.18305,0,True,RSEM,50,50,0.95854,0.99213,True,2
True,0.77993,True,1086.00000,0.98497,-18.66486,0,True,RSEM,50,50,0.94199,0.99345,True,3
True,0.80789,True,1140.00000,0.98942,-26.55030,0,True,RSEM,50,50,0.94649,0.99516,True,4
True,0.90193,True,13021.00000,0.94071,-38.15485,10,True,RSEM,50,50,0.88050,0.87518,True,0
True,0.82675,True,2153.00000,0.97179,-21.53974,10,True,RSEM,50,50,0.93915,0.85534,True,1
True,0.81849,True,1482.00000,0.96560,-18.05765,10,True,RSEM,50,50,0.96289,0.77526,True,2
True,0.81324,True,1103.00000,0.94342,-14.61677,10,True,RSEM,50,50,0.96736,0.70646,True,3
True,0.84527,True,1131.00000,0.94989,-20.80129,10,True,RSEM,50,50,0.95844,0.72833,True,4
True,0.84786,True,13054.00000,0.94929,-33.05883,0,True,RSEM,50,75,0.88249,0.96496,True,0
True,0.77643,True,2138.00000,0.98461,-18.60535,0,True,RSEM,50,75,0.93078,0.98448,True,1
True,0.75349,True,1505.00000,0.98806,-15.24041,0,True,RSEM,50,75,0.94153,0.99119,True,2
True,0.75833,True,1080.00000,0.98628,-16.25922,0,True,RSEM,50,75,0.94722,0.99559,True,3
True,0.80974,True,1088.00000,0.98690,-26.97498,0,True,RSEM,50,75,0.94301,0.99382,True,4
True,0.85900,True,13340.00000,0.93760,-32.92173,10,True,RSEM,50,75,0.87414,0.88384,True,0
True,0.75453,True,2151.00000,0.97791,-15.17738,10,True,RSEM,50,75,0.92701,0.86954,True,1
True,0.76114,True,1503.00000,0.97037,-11.63810,10,True,RSEM,50,75,0.94677,0.79450,True,2
True,0.78910,True,1119.00000,0.94966,-10.00176,10,True,RSEM,50,75,0.95979,0.73195,True,3
True,0.83008,True,1177.00000,0.95191,-17.50162,10,True,RSEM,50,75,0.95752,0.75066,True,4
True,0.87505,True,13213.00000,0.95245,-37.69787,0,True,RSEM,50,100,0.86218,0.96505,True,0
True,0.78441,True,2129.00000,0.98503,-21.30204,0,True,RSEM,50,100,0.91264,0.98177,True,1
True,0.79303,True,1464.00000,0.98603,-22.36237,0,True,RSEM,50,100,0.92281,0.99175,True,2
True,0.81210,True,1091.00000,0.98224,-21.73469,0,True,RSEM,50,100,0.92026,0.99445,True,3
True,0.83059,True,1092.00000,0.98011,-28.76736,0,True,RSEM,50,100,0.94048,0.99367,True,4
True,0.94285,True,13263.00000,0.93521,-43.67430,10,True,RSEM,50,100,0.84920,0.89044,True,0
True,0.91611,True,2110.00000,0.97260,-29.58612,10,True,RSEM,50,100,0.91280,0.88299,True,1
True,0.89670,True,1423.00000,0.97266,-26.02050,10,True,RSEM,50,100,0.92902,0.81718,True,2
True,0.89413,True,1039.00000,0.95685,-25.71538,10,True,RSEM,50,100,0.93744,0.75901,True,3
True,0.92416,True,1134.00000,0.95711,-30.17410,10,True,RSEM,50,100,0.94004,0.77939,True,4
True,0.83770,True,13093.00000,0.95164,-27.07625,0,True,Kallisto,50,50,0.89475,0.95754,True,0
True,0.77175,True,2138.00000,0.98327,-9.74837,0,True,Kallisto,50,50,0.93920,0.97811,True,1
True,0.74482,True,1399.00000,0.98134,-7.10666,0,True,Kallisto,50,50,0.96355,0.98845,True,2
True,0.77993,True,1086.00000,0.98618,-6.94114,0,True,Kallisto,50,50,0.95856,0.99104,True,3
True,0.80351,True,1140.00000,0.98938,-16.75026,0,True,Kallisto,50,50,0.95789,0.99391,True,4
True,0.95292,True,13021.00000,0.89715,-47.16721,10,True,Kallisto,50,50,0.86092,0.77360,True,0
True,0.91965,True,2153.00000,0.91234,-26.75531,10,True,Kallisto,50,50,0.94984,0.63520,True,1
True,0.90891,True,1482.00000,0.89874,-21.94812,10,True,Kallisto,50,50,0.96424,0.57520,True,2
True,0.90118,True,1103.00000,0.87285,-20.46082,10,True,Kallisto,50,50,0.97008,0.52161,True,3
True,0.90893,True,1131.00000,0.89450,-24.27523,10,True,Kallisto,50,50,0.96729,0.58606,True,4
True,0.84074,True,13054.00000,0.94800,-24.65606,0,True,Kallisto,50,75,0.88050,0.95922,True,0
True,0.78906,True,2138.00000,0.98400,-7.37444,0,True,Kallisto,50,75,0.93686,0.97990,True,1
True,0.78007,True,1505.00000,0.98797,-3.43976,0,True,Kallisto,50,75,0.94751,0.98960,True,2
True,0.80000,True,1080.00000,0.98609,-4.30032,0,True,Kallisto,50,75,0.95278,0.99360,True,3
True,0.84651,True,1088.00000,0.98695,-16.84580,0,True,Kallisto,50,75,0.94761,0.99285,True,4
True,0.93058,True,13340.00000,0.90556,-41.23711,10,True,Kallisto,50,75,0.86019,0.77559,True,0
True,0.88470,True,2151.00000,0.92963,-20.62195,10,True,Kallisto,50,75,0.93770,0.64235,True,1
True,0.87159,True,1503.00000,0.91702,-16.52353,10,True,Kallisto,50,75,0.95542,0.58444,True,2
True,0.86416,True,1119.00000,0.88889,-15.19129,10,True,Kallisto,50,75,0.96515,0.53581,True,3
True,0.87511,True,1177.00000,0.90524,-20.24725,10,True,Kallisto,50,75,0.95922,0.59775,True,4
True,0.84356,True,13213.00000,0.95106,-29.21132,0,True,Kallisto,50,100,0.86347,0.95776,True,0
True,0.74589,True,2129.00000,0.98505,-11.05876,0,True,Kallisto,50,100,0.91639,0.97576,True,1
True,0.76161,True,1464.00000,0.98601,-11.16108,0,True,Kallisto,50,100,0.92828,0.98827,True,2
True,0.75985,True,1091.00000,0.98236,-10.74255,0,True,Kallisto,50,100,0.92576,0.99274,True,3
True,0.80861,True,1092.00000,0.98010,-18.57909,0,True,Kallisto,50,100,0.95055,0.99312,True,4
True,0.93252,True,13263.00000,0.90013,-41.77073,10,True,Kallisto,50,100,0.84800,0.77280,True,0
True,0.89384,True,2110.00000,0.91813,-22.50654,10,True,Kallisto,50,100,0.93223,0.65324,True,1
True,0.89599,True,1423.00000,0.90552,-18.74564,10,True,Kallisto,50,100,0.94448,0.59783,True,2
True,0.87777,True,1039.00000,0.89744,-16.39450,10,True,Kallisto,50,100,0.95765,0.55208,True,3
True,0.91623,True,1134.00000,0.88486,-20.81248,10,True,Kallisto,50,100,0.96208,0.60360,True,4
True,0.85045,True,13093.00000,0.96001,-26.94609,0,True,Express,50,50,0.87459,0.95242,True,0
True,0.79233,True,2138.00000,0.98029,-10.44507,0,True,Express,50,50,0.90833,0.99256,True,1
True,0.77484,True,1399.00000,0.98051,-7.65227,0,True,Express,50,50,0.95211,0.99286,True,2
True,0.79926,True,1086.00000,0.98430,-6.52883,0,True,Express,50,50,0.94475,0.99502,True,3
True,0.81228,True,1140.00000,0.98705,-12.93979,0,True,Express,50,50,0.95175,0.99543,True,4
True,0.87543,True,13021.00000,0.94308,-30.36522,10,True,Express,50,50,0.85585,0.85933,True,0
True,0.79099,True,2153.00000,0.96236,-12.21558,10,True,Express,50,50,0.91175,0.86064,True,1
True,0.79892,True,1482.00000,0.95653,-7.89601,10,True,Express,50,50,0.95344,0.76901,True,2
True,0.75975,True,1103.00000,0.93673,-2.62534,10,True,Express,50,50,0.96555,0.69391,True,3
True,0.81256,True,1131.00000,0.95186,-9.69219,10,True,Express,50,50,0.96286,0.71450,True,4
True,0.85805,True,13054.00000,0.95554,-23.26388,0,True,Express,50,75,0.86433,0.94910,True,0
True,0.80215,True,2138.00000,0.97683,-7.20506,0,True,Express,50,75,0.90739,0.99263,True,1
True,0.78339,True,1505.00000,0.98381,-2.20788,0,True,Express,50,75,0.93090,0.99459,True,2
True,0.80185,True,1080.00000,0.98348,-2.25437,0,True,Express,50,75,0.94630,0.99630,True,3
True,0.82629,True,1088.00000,0.98665,-11.57708,0,True,Express,50,75,0.94761,0.99423,True,4
True,0.87046,True,13340.00000,0.93946,-29.45570,10,True,Express,50,75,0.84423,0.86243,True,0
True,0.79498,True,2151.00000,0.96924,-12.67247,10,True,Express,50,75,0.89121,0.87269,True,1
True,0.78709,True,1503.00000,0.96343,-5.27739,10,True,Express,50,75,0.93480,0.78028,True,2
True,0.80071,True,1119.00000,0.94665,-3.93926,10,True,Express,50,75,0.95800,0.71237,True,3
True,0.83517,True,1177.00000,0.94306,-11.31962,10,True,Express,50,75,0.95242,0.72603,True,4
True,0.86211,True,13213.00000,0.95543,-24.92500,0,True,Express,50,100,0.85090,0.94903,True,0
True,0.80178,True,2129.00000,0.97783,-6.08611,0,True,Express,50,100,0.89056,0.99242,True,1
True,0.80738,True,1464.00000,0.98088,-5.75485,0,True,Express,50,100,0.91803,0.99567,True,2
True,0.78918,True,1091.00000,0.98229,-5.12766,0,True,Express,50,100,0.92117,0.99630,True,3
True,0.81593,True,1092.00000,0.97971,-9.56192,0,True,Express,50,100,0.94872,0.99395,True,4
True,0.86911,True,13263.00000,0.93729,-29.16093,10,True,Express,50,100,0.83186,0.86133,True,0
True,0.80758,True,2110.00000,0.96484,-10.65396,10,True,Express,50,100,0.89242,0.87478,True,1
True,0.80534,True,1423.00000,0.96325,-5.06330,10,True,Express,50,100,0.92481,0.79213,True,2
True,0.81906,True,1039.00000,0.95296,-1.64615,10,True,Express,50,100,0.94321,0.72269,True,3
True,0.80864,True,1134.00000,0.95181,-7.23839,10,True,Express,50,100,0.94621,0.73900,True,4
True,0.86183,True,13093.00000,0.95269,-35.64638,0,True,Sailfish,50,50,0.89009,0.95868,True,0
True,0.77128,True,2138.00000,0.98304,-20.10232,0,True,Sailfish,50,50,0.93499,0.97890,True,1
True,0.75911,True,1399.00000,0.98110,-18.61076,0,True,Sailfish,50,50,0.95997,0.98929,True,2
True,0.77808,True,1086.00000,0.98693,-18.72602,0,True,Sailfish,50,50,0.94843,0.99146,True,3
True,0.80965,True,1140.00000,0.98913,-27.20629,0,True,Sailfish,50,50,0.94649,0.99432,True,4
True,0.97189,True,13021.00000,0.89849,-54.57829,10,True,Sailfish,50,50,0.85600,0.77739,True,0
True,0.94380,True,2153.00000,0.91322,-36.88078,10,True,Sailfish,50,50,0.94473,0.64265,True,1
True,0.93725,True,1482.00000,0.89952,-33.50577,10,True,Sailfish,50,50,0.95884,0.58325,True,2
True,0.94742,True,1103.00000,0.87625,-31.85505,10,True,Sailfish,50,50,0.96646,0.52560,True,3
True,0.94430,True,1131.00000,0.89575,-36.21014,10,True,Sailfish,50,50,0.95933,0.59533,True,4
True,0.85277,True,13054.00000,0.94874,-34.03033,0,True,Sailfish,50,75,0.87682,0.95972,True,0
True,0.77736,True,2138.00000,0.98386,-18.57060,0,True,Sailfish,50,75,0.93124,0.97990,True,1
True,0.74884,True,1505.00000,0.98779,-15.73484,0,True,Sailfish,50,75,0.94286,0.98949,True,2
True,0.75648,True,1080.00000,0.98589,-17.08436,0,True,Sailfish,50,75,0.94722,0.99360,True,3
True,0.81066,True,1088.00000,0.98674,-27.19188,0,True,Sailfish,50,75,0.94393,0.99313,True,4
True,0.95367,True,13340.00000,0.90769,-47.30488,10,True,Sailfish,50,75,0.85780,0.77812,True,0
True,0.93073,True,2151.00000,0.93091,-28.43047,10,True,Sailfish,50,75,0.93538,0.64772,True,1
True,0.91883,True,1503.00000,0.91710,-25.57719,10,True,Sailfish,50,75,0.95343,0.58996,True,2
True,0.91242,True,1119.00000,0.88964,-24.85267,10,True,Sailfish,50,75,0.96425,0.54282,True,3
True,0.90909,True,1177.00000,0.90572,-30.43719,10,True,Sailfish,50,75,0.95667,0.60122,True,4
True,0.87664,True,13213.00000,0.95170,-37.97822,0,True,Sailfish,50,100,0.85976,0.95805,True,0
True,0.78347,True,2129.00000,0.98472,-21.30326,0,True,Sailfish,50,100,0.91264,0.97662,True,1
True,0.79372,True,1464.00000,0.98575,-22.54742,0,True,Sailfish,50,100,0.92691,0.98858,True,2
True,0.81393,True,1091.00000,0.98197,-22.06152,0,True,Sailfish,50,100,0.92026,0.99245,True,3
True,0.84158,True,1092.00000,0.97976,-29.21216,0,True,Sailfish,50,100,0.94414,0.99326,True,4
True,0.96871,True,13263.00000,0.90154,-52.98383,10,True,Sailfish,50,100,0.84438,0.77749,True,0
True,0.94787,True,2110.00000,0.91833,-37.25907,10,True,Sailfish,50,100,0.92938,0.66053,True,1
True,0.93675,True,1423.00000,0.90746,-35.36328,10,True,Sailfish,50,100,0.93956,0.60846,True,2
True,0.94418,True,1039.00000,0.89757,-32.40596,10,True,Sailfish,50,100,0.94899,0.56113,True,3
True,0.94356,True,1134.00000,0.88701,-37.67253,10,True,Sailfish,50,100,0.95414,0.61591,True,4
True,0.84992,True,13060.00000,0.93781,-18.66195,0,True,Cufflinks,30,50,0.87818,0.95336,False,0
True,0.81052,True,2148.00000,0.97198,1.32735,0,True,Cufflinks,30,50,0.92039,0.97337,False,1
True,0.80275,True,1455.00000,0.96706,1.39132,0,True,Cufflinks,30,50,0.93952,0.98659,False,2
True,0.83033,True,1055.00000,0.97989,0.18227,0,True,Cufflinks,30,50,0.95450,0.99348,False,3
True,0.85936,True,1095.00000,0.95294,-10.77360,0,True,Cufflinks,30,50,0.94338,0.99491,False,4
True,0.85814,True,13133.00000,0.92279,-19.85190,10,True,Cufflinks,30,50,0.86248,0.88119,False,0
True,0.80355,True,2087.00000,0.95165,-1.61584,10,True,Cufflinks,30,50,0.91327,0.87712,False,1
True,0.81844,True,1432.00000,0.94066,5.10554,10,True,Cufflinks,30,50,0.92598,0.82259,False,2
True,0.83348,True,1123.00000,0.94244,7.56813,10,True,Cufflinks,30,50,0.95459,0.80017,False,3
True,0.84277,True,1113.00000,0.91816,-5.96446,10,True,Cufflinks,30,50,0.93890,0.81768,False,4
True,0.84970,True,13187.00000,0.93632,-19.42193,0,True,Cufflinks,30,75,0.83817,0.95466,False,0
True,0.82491,True,2176.00000,0.96690,-0.21001,0,True,Cufflinks,30,75,0.89936,0.97497,False,1
True,0.82479,True,1444.00000,0.96983,-2.09869,0,True,Cufflinks,30,75,0.89335,0.98660,False,2
True,0.83710,True,1062.00000,0.97042,-2.93484,0,True,Cufflinks,30,75,0.90772,0.98979,False,3
True,0.84000,True,1075.00000,0.95533,-13.16790,0,True,Cufflinks,30,75,0.90047,0.99451,False,4
True,0.86410,True,13098.00000,0.92141,-21.85971,10,True,Cufflinks,30,75,0.83837,0.88819,False,0
True,0.82206,True,2085.00000,0.95203,-0.07287,10,True,Cufflinks,30,75,0.88681,0.88369,False,1
True,0.83232,True,1485.00000,0.95062,-1.88634,10,True,Cufflinks,30,75,0.91448,0.83325,False,2
True,0.83043,True,1032.00000,0.95601,-0.53246,10,True,Cufflinks,30,75,0.93023,0.80486,False,3
True,0.85976,True,1148.00000,0.92798,-8.32782,10,True,Cufflinks,30,75,0.92683,0.82553,False,4
True,0.85440,True,13111.00000,0.92806,-19.64393,0,True,Cufflinks,30,100,0.83312,0.95710,False,0
True,0.82438,True,2141.00000,0.96696,-2.82216,0,True,Cufflinks,30,100,0.86268,0.97718,False,1
True,0.83989,True,1474.00000,0.96790,-1.67130,0,True,Cufflinks,30,100,0.88331,0.98646,False,2
True,0.82895,True,1064.00000,0.97165,0.69104,0,True,Cufflinks,30,100,0.90320,0.99050,False,3
True,0.86053,True,1097.00000,0.95317,-12.94078,0,True,Cufflinks,30,100,0.89790,0.99505,False,4
True,0.85591,True,13158.00000,0.92526,-22.06839,10,True,Cufflinks,30,100,0.82376,0.89751,False,0
True,0.81822,True,2184.00000,0.95284,-2.21662,10,True,Cufflinks,30,100,0.86996,0.89909,False,1
True,0.82609,True,1426.00000,0.94596,-1.60951,10,True,Cufflinks,30,100,0.89762,0.84670,False,2
True,0.81562,True,1101.00000,0.95428,1.42908,10,True,Cufflinks,30,100,0.91644,0.81563,False,3
True,0.84594,True,1097.00000,0.92860,-10.64731,10,True,Cufflinks,30,100,0.91249,0.83872,False,4
True,0.86187,True,13060.00000,0.94263,-32.23751,0,True,Salmon,30,50,0.86294,0.95180,False,0
True,0.77933,True,2148.00000,0.97380,-15.73151,0,True,Salmon,30,50,0.90177,0.97473,False,1
True,0.76632,True,1455.00000,0.97600,-14.89855,0,True,Salmon,30,50,0.92921,0.97835,False,2
True,0.76114,True,1055.00000,0.98664,-12.01010,0,True,Salmon,30,50,0.95545,0.97719,False,3
True,0.82648,True,1095.00000,0.98061,-21.17778,0,True,Salmon,30,50,0.95251,0.98624,False,4
True,0.94738,True,13133.00000,0.90117,-46.05678,10,True,Salmon,30,50,0.84482,0.77876,False,0
True,0.91711,True,2087.00000,0.91366,-28.64503,10,True,Salmon,30,50,0.91902,0.65225,False,1
True,0.90014,True,1432.00000,0.89649,-20.67907,10,True,Salmon,30,50,0.94763,0.58228,False,2
True,0.89492,True,1123.00000,0.86386,-17.56589,10,True,Salmon,30,50,0.95904,0.53912,False,3
True,0.91015,True,1113.00000,0.89179,-27.75782,10,True,Salmon,30,50,0.94340,0.58557,False,4
True,0.86054,True,13187.00000,0.94348,-31.73431,0,True,Salmon,30,75,0.82976,0.94933,False,0
True,0.78676,True,2176.00000,0.97123,-17.16334,0,True,Salmon,30,75,0.89017,0.97583,False,1
True,0.77632,True,1444.00000,0.98184,-14.12077,0,True,Salmon,30,75,0.88504,0.97975,False,2
True,0.75989,True,1062.00000,0.98628,-11.21915,0,True,Salmon,30,75,0.91243,0.97448,False,3
True,0.81674,True,1075.00000,0.98224,-20.77721,0,True,Salmon,30,75,0.91721,0.98395,False,4
True,0.93365,True,13098.00000,0.89214,-43.65819,10,True,Salmon,30,75,0.83058,0.77644,False,0
True,0.89161,True,2085.00000,0.91264,-24.90254,10,True,Salmon,30,75,0.90360,0.65664,False,1
True,0.89562,True,1485.00000,0.89513,-19.65459,10,True,Salmon,30,75,0.93401,0.59328,False,2
True,0.87112,True,1032.00000,0.90744,-17.66177,10,True,Salmon,30,75,0.95252,0.55126,False,3
True,0.89373,True,1148.00000,0.89796,-22.31370,10,True,Salmon,30,75,0.94077,0.59784,False,4
True,0.85966,True,13111.00000,0.93641,-30.29391,0,True,Salmon,30,100,0.82518,0.94759,False,0
True,0.81411,True,2141.00000,0.97044,-17.40088,0,True,Salmon,30,100,0.84960,0.97367,False,1
True,0.78697,True,1474.00000,0.98172,-13.28362,0,True,Salmon,30,100,0.87924,0.97757,False,2
True,0.78477,True,1064.00000,0.97805,-10.18794,0,True,Salmon,30,100,0.89756,0.97645,False,3
True,0.85141,True,1097.00000,0.98329,-20.85448,0,True,Salmon,30,100,0.90611,0.98294,False,4
True,0.93806,True,13158.00000,0.90352,-43.74391,10,True,Salmon,30,100,0.82703,0.78889,False,0
True,0.90888,True,2184.00000,0.92048,-26.56863,10,True,Salmon,30,100,0.88507,0.68506,False,1
True,0.89271,True,1426.00000,0.92063,-24.13789,10,True,Salmon,30,100,0.91234,0.62445,False,2
True,0.88465,True,1101.00000,0.90259,-18.83451,10,True,Salmon,30,100,0.93824,0.57907,False,3
True,0.90520,True,1097.00000,0.90482,-28.15337,10,True,Salmon,30,100,0.92890,0.62612,False,4
True,0.85031,True,13060.00000,0.95260,-32.93223,0,True,RSEM,30,50,0.87864,0.96026,False,0
True,0.75372,True,2148.00000,0.98380,-15.82010,0,True,RSEM,30,50,0.92039,0.98060,False,1
True,0.76976,True,1455.00000,0.98301,-16.80662,0,True,RSEM,30,50,0.93883,0.98543,False,2
True,0.78389,True,1055.00000,0.98657,-16.18586,0,True,RSEM,30,50,0.95640,0.99108,False,3
True,0.82283,True,1095.00000,0.98253,-24.79096,0,True,RSEM,30,50,0.94977,0.98721,False,4
True,0.92652,True,13133.00000,0.93590,-40.73262,10,True,RSEM,30,50,0.85723,0.87342,False,0
True,0.87877,True,2087.00000,0.96765,-26.06284,10,True,RSEM,30,50,0.91184,0.85966,False,1
True,0.86732,True,1432.00000,0.95827,-19.40051,10,True,RSEM,30,50,0.93436,0.77802,False,2
True,0.86020,True,1123.00000,0.94390,-16.50128,10,True,RSEM,30,50,0.95280,0.71764,False,3
True,0.89039,True,1113.00000,0.94254,-26.64281,10,True,RSEM,30,50,0.94340,0.72362,False,4
True,0.85751,True,13187.00000,0.95169,-33.91937,0,True,RSEM,30,75,0.84189,0.96020,False,0
True,0.76195,True,2176.00000,0.97953,-17.66725,0,True,RSEM,30,75,0.90349,0.97769,False,1
True,0.77008,True,1444.00000,0.98578,-18.31686,0,True,RSEM,30,75,0.89404,0.98470,False,2
True,0.77966,True,1062.00000,0.98460,-17.50127,0,True,RSEM,30,75,0.90866,0.98313,False,3
True,0.82419,True,1075.00000,0.98147,-26.02208,0,True,RSEM,30,75,0.91256,0.98436,False,4
True,0.88349,True,13098.00000,0.93004,-37.95825,10,True,RSEM,30,75,0.83303,0.88048,False,0
