bias,error-frac,errors,expressed-tpms,log-tpm-rho,log10 real TPM,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.90145,True,2557.00000,0.32154,1,-30.09256,10,True,Salmon,50,75,0.90966,1.00000,True
True,0.90731,True,2913.00000,0.48688,2,-35.47863,10,True,Salmon,50,75,0.96601,1.00000,True
True,0.90173,True,3287.00000,0.57802,3,-35.09281,10,True,Salmon,50,75,0.98388,1.00000,True
True,0.90981,True,5677.00000,0.86857,4,-36.24746,10,True,Salmon,50,75,0.99577,1.00000,True
True,0.92727,True,4716.00000,0.59532,0,-43.43819,0,True,Salmon,50,100,0.56849,0.95726,True
True,0.83219,True,2628.00000,0.55013,1,-27.64767,0,True,Salmon,50,100,0.91553,1.00000,True
True,0.81100,True,2873.00000,0.62311,2,-26.23320,0,True,Salmon,50,100,0.96972,1.00000,True
True,0.80907,True,3221.00000,0.66035,3,-25.94291,0,True,Salmon,50,100,0.98665,1.00000,True
True,0.78202,True,5551.00000,0.87690,4,-22.83790,0,True,Salmon,50,100,0.99297,1.00000,True
True,0.95315,True,4803.00000,0.33940,0,-40.47588,10,True,Salmon,50,100,0.61024,0.72075,True
True,0.92006,True,2577.00000,0.35956,1,-33.76530,10,True,Salmon,50,100,0.89756,1.00000,True
True,0.91364,True,2918.00000,0.46491,2,-34.74182,10,True,Salmon,50,100,0.96127,1.00000,True
True,0.90660,True,3287.00000,0.57643,3,-37.12909,10,True,Salmon,50,100,0.98357,1.00000,True
True,0.92088,True,5384.00000,0.86733,4,-37.50778,10,True,Salmon,50,100,0.99350,1.00000,True
True,0.90120,True,4757.00000,0.68149,0,-38.42198,0,True,RSEM,50,50,0.69161,0.97227,True
True,0.83455,True,2472.00000,0.61893,1,-29.28678,0,True,RSEM,50,50,0.96076,1.00000,True
True,0.80943,True,2928.00000,0.64330,2,-27.00688,0,True,RSEM,50,50,0.98463,1.00000,True
True,0.80756,True,3201.00000,0.69270,3,-26.50497,0,True,RSEM,50,50,0.99406,1.00000,True
True,0.80993,True,5498.00000,0.87932,4,-28.38884,0,True,RSEM,50,50,0.99691,1.00000,True
True,0.92076,True,4657.00000,0.48097,0,-35.71533,10,True,RSEM,50,50,0.66889,0.84717,True
True,0.87594,True,2539.00000,0.50068,1,-32.30879,10,True,RSEM,50,50,0.93423,1.00000,True
True,0.87727,True,2860.00000,0.58986,2,-30.32627,10,True,RSEM,50,50,0.97587,1.00000,True
True,0.86424,True,3300.00000,0.66026,3,-30.82783,10,True,RSEM,50,50,0.98970,1.00000,True
True,0.85237,True,5534.00000,0.87929,4,-31.67691,10,True,RSEM,50,50,0.99765,1.00000,True
True,0.90492,True,4712.00000,0.64399,0,-38.69661,0,True,RSEM,50,75,0.65110,0.97260,True
True,0.83106,True,2563.00000,0.61860,1,-26.28686,0,True,RSEM,50,75,0.94889,1.00000,True
True,0.79917,True,2888.00000,0.65171,2,-26.99069,0,True,RSEM,50,75,0.98061,1.00000,True
True,0.78772,True,3274.00000,0.70362,3,-25.95007,0,True,RSEM,50,75,0.98900,1.00000,True
True,0.78869,True,5428.00000,0.88330,4,-26.26115,0,True,RSEM,50,75,0.99595,1.00000,True
True,0.92360,True,4856.00000,0.49893,0,-34.00129,10,True,RSEM,50,75,0.64889,0.85902,True
True,0.82675,True,2557.00000,0.48874,1,-22.54697,10,True,RSEM,50,75,0.93508,1.00000,True
True,0.82218,True,2913.00000,0.60701,2,-26.64660,10,True,RSEM,50,75,0.97357,1.00000,True
True,0.79708,True,3287.00000,0.66764,3,-25.43277,10,True,RSEM,50,75,0.98753,1.00000,True
True,0.78774,True,5677.00000,0.88288,4,-25.46740,10,True,RSEM,50,75,0.99612,1.00000,True
True,0.93215,True,4716.00000,0.62979,0,-46.22938,0,True,RSEM,50,100,0.58227,0.97234,True
True,0.85198,True,2628.00000,0.58164,1,-31.68558,0,True,RSEM,50,100,0.93341,1.00000,True
True,0.83223,True,2873.00000,0.65679,2,-30.99060,0,True,RSEM,50,100,0.97529,1.00000,True
True,0.82676,True,3221.00000,0.68291,3,-30.60630,0,True,RSEM,50,100,0.99038,1.00000,True
True,0.81012,True,5551.00000,0.89134,4,-28.94445,0,True,RSEM,50,100,0.99550,1.00000,True
True,0.94483,True,4803.00000,0.52316,0,-50.43551,10,True,RSEM,50,100,0.57485,0.86995,True
True,0.92239,True,2577.00000,0.51045,1,-37.00093,10,True,RSEM,50,100,0.91579,1.00000,True
True,0.92975,True,2918.00000,0.58271,2,-36.78591,10,True,RSEM,50,100,0.96950,1.00000,True
True,0.92151,True,3287.00000,0.65950,3,-37.26207,10,True,RSEM,50,100,0.98692,1.00000,True
True,0.93499,True,5384.00000,0.88416,4,-36.60956,10,True,RSEM,50,100,0.99499,1.00000,True
True,0.89027,True,4757.00000,0.64463,0,-31.08008,0,True,Kallisto,50,50,0.69603,0.96627,True
True,0.81189,True,2472.00000,0.59357,1,-21.21986,0,True,Kallisto,50,50,0.94903,1.00000,True
True,0.80089,True,2928.00000,0.61818,2,-19.09977,0,True,Kallisto,50,50,0.98429,1.00000,True
True,0.78444,True,3201.00000,0.66759,3,-18.30232,0,True,Kallisto,50,50,0.99344,1.00000,True
True,0.78665,True,5498.00000,0.87247,4,-19.46063,0,True,Kallisto,50,50,0.99764,1.00000,True
True,0.95469,True,4657.00000,0.29425,0,-39.92048,10,True,Kallisto,50,50,0.65729,0.71760,True
True,0.93620,True,2539.00000,0.31579,1,-39.67060,10,True,Kallisto,50,50,0.90193,1.00000,True
True,0.93112,True,2860.00000,0.42938,2,-38.75315,10,True,Kallisto,50,50,0.95944,1.00000,True
True,0.93182,True,3300.00000,0.54421,3,-39.32718,10,True,Kallisto,50,50,0.98242,1.00000,True
True,0.93892,True,5534.00000,0.85882,4,-40.59170,10,True,Kallisto,50,50,0.99584,1.00000,True
True,0.89898,True,4712.00000,0.61906,0,-30.78575,0,True,Kallisto,50,75,0.65641,0.96780,True
True,0.82442,True,2563.00000,0.59958,1,-16.78091,0,True,Kallisto,50,75,0.94187,1.00000,True
True,0.81787,True,2888.00000,0.64427,2,-18.56818,0,True,Kallisto,50,75,0.97819,1.00000,True
True,0.80177,True,3274.00000,0.69439,3,-16.32101,0,True,Kallisto,50,75,0.98931,1.00000,True
True,0.78943,True,5428.00000,0.88147,4,-16.75919,0,True,Kallisto,50,75,0.99705,1.00000,True
True,0.94522,True,4856.00000,0.33153,0,-35.12964,10,True,Kallisto,50,75,0.64600,0.72194,True
True,0.89949,True,2557.00000,0.32752,1,-28.71530,10,True,Kallisto,50,75,0.90497,1.00000,True
True,0.89701,True,2913.00000,0.47842,2,-34.57012,10,True,Kallisto,50,75,0.96292,1.00000,True
True,0.90204,True,3287.00000,0.58385,3,-33.84607,10,True,Kallisto,50,75,0.98235,1.00000,True
True,0.90823,True,5677.00000,0.87193,4,-35.36441,10,True,Kallisto,50,75,0.99560,1.00000,True
True,0.92027,True,4716.00000,0.60892,0,-38.14872,0,True,Kallisto,50,100,0.59436,0.96620,True
True,0.82078,True,2628.00000,0.57466,1,-22.69411,0,True,Kallisto,50,100,0.92884,1.00000,True
True,0.79360,True,2873.00000,0.64953,2,-21.79089,0,True,Kallisto,50,100,0.97668,1.00000,True
True,0.79044,True,3221.00000,0.67957,3,-21.78795,0,True,Kallisto,50,100,0.99007,1.00000,True
True,0.76347,True,5551.00000,0.89121,4,-19.34562,0,True,Kallisto,50,100,0.99586,1.00000,True
True,0.95191,True,4803.00000,0.33362,0,-38.80540,10,True,Kallisto,50,100,0.61045,0.72329,True
True,0.91269,True,2577.00000,0.35082,1,-32.60132,10,True,Kallisto,50,100,0.90182,1.00000,True
True,0.91021,True,2918.00000,0.47211,2,-33.25353,10,True,Kallisto,50,100,0.96025,1.00000,True
True,0.90326,True,3287.00000,0.57956,3,-35.22847,10,True,Kallisto,50,100,0.98418,1.00000,True
True,0.91586,True,5384.00000,0.86867,4,-36.02031,10,True,Kallisto,50,100,0.99387,1.00000,True
True,0.90835,True,4757.00000,0.58122,0,-43.15292,0,True,Express,50,50,0.61362,0.96500,True
True,0.84466,True,2472.00000,0.53857,1,-22.49757,0,True,Express,50,50,0.94822,1.00000,True
True,0.81045,True,2928.00000,0.60392,2,-19.04461,0,True,Express,50,50,0.98600,1.00000,True
True,0.80662,True,3201.00000,0.67218,3,-16.82933,0,True,Express,50,50,0.99688,1.00000,True
True,0.78992,True,5498.00000,0.88356,4,-16.73453,0,True,Express,50,50,0.99945,1.00000,True
True,0.92914,True,4657.00000,0.37773,0,-43.38867,10,True,Express,50,50,0.59416,0.83474,True
True,0.87633,True,2539.00000,0.41169,1,-26.35030,10,True,Express,50,50,0.90272,1.00000,True
True,0.83287,True,2860.00000,0.53329,2,-23.30642,10,True,Express,50,50,0.97937,1.00000,True
True,0.81515,True,3300.00000,0.63093,3,-19.45996,10,True,Express,50,50,0.99515,1.00000,True
True,0.79852,True,5534.00000,0.87696,4,-19.67586,10,True,Express,50,50,0.99928,1.00000,True
True,0.91617,True,4712.00000,0.54921,0,-49.06166,0,True,Express,50,75,0.58001,0.96281,True
True,0.85564,True,2563.00000,0.50505,1,-18.88729,0,True,Express,50,75,0.94226,1.00000,True
True,0.83934,True,2888.00000,0.58984,2,-16.83322,0,True,Express,50,75,0.98546,1.00000,True
True,0.80574,True,3274.00000,0.67024,3,-13.39562,0,True,Express,50,75,0.99511,1.00000,True
True,0.78998,True,5428.00000,0.88590,4,-11.30810,0,True,Express,50,75,0.99945,1.00000,True
True,0.94028,True,4856.00000,0.38740,0,-54.05730,10,True,Express,50,75,0.55807,0.84086,True
True,0.86664,True,2557.00000,0.39378,1,-24.43034,10,True,Express,50,75,0.90066,1.00000,True
True,0.85204,True,2913.00000,0.53585,2,-24.07479,10,True,Express,50,75,0.97288,1.00000,True
True,0.81168,True,3287.00000,0.64154,3,-19.92485,10,True,Express,50,75,0.99179,1.00000,True
True,0.78422,True,5677.00000,0.88251,4,-17.87974,10,True,Express,50,75,0.99877,1.00000,True
True,0.93321,True,4716.00000,0.54960,0,-63.04773,0,True,Express,50,100,0.53796,0.96283,True
True,0.86416,True,2628.00000,0.45281,1,-20.53438,0,True,Express,50,100,0.92085,1.00000,True
True,0.83223,True,2873.00000,0.59890,2,-17.40314,0,True,Express,50,100,0.97772,1.00000,True
True,0.81341,True,3221.00000,0.65743,3,-14.47271,0,True,Express,50,100,0.99690,1.00000,True
True,0.78346,True,5551.00000,0.88567,4,-10.66284,0,True,Express,50,100,0.99928,1.00000,True
True,0.94816,True,4803.00000,0.41447,0,-69.72834,10,True,Express,50,100,0.52092,0.84245,True
True,0.87544,True,2577.00000,0.40501,1,-24.69117,10,True,Express,50,100,0.89212,1.00000,True
True,0.84270,True,2918.00000,0.51584,2,-20.60692,10,True,Express,50,100,0.97190,1.00000,True
True,0.81107,True,3287.00000,0.62046,3,-18.64186,10,True,Express,50,100,0.99392,1.00000,True
True,0.78195,True,5384.00000,0.88321,4,-15.74329,10,True,Express,50,100,0.99944,1.00000,True
True,0.89720,True,4757.00000,0.64834,0,-39.81119,0,True,Sailfish,50,50,0.67522,0.96726,True
True,0.83900,True,2472.00000,0.59497,1,-30.31397,0,True,Sailfish,50,50,0.94862,1.00000,True
True,0.80977,True,2928.00000,0.61798,2,-27.91084,0,True,Sailfish,50,50,0.98327,1.00000,True
True,0.81068,True,3201.00000,0.66767,3,-27.20034,0,True,Sailfish,50,50,0.99438,1.00000,True
True,0.81029,True,5498.00000,0.87226,4,-28.57391,0,True,Sailfish,50,50,0.99782,1.00000,True
True,0.96307,True,4657.00000,0.29470,0,-49.72326,10,True,Sailfish,50,50,0.63753,0.72246,True
True,0.95589,True,2539.00000,0.31672,1,-48.04248,10,True,Sailfish,50,50,0.89996,1.00000,True
True,0.95629,True,2860.00000,0.43226,2,-47.39251,10,True,Sailfish,50,50,0.95909,1.00000,True
True,0.95636,True,3300.00000,0.54778,3,-47.55346,10,True,Sailfish,50,50,0.98273,1.00000,True
True,0.97326,True,5534.00000,0.86020,4,-48.92469,10,True,Sailfish,50,50,0.99602,1.00000,True
True,0.90153,True,4712.00000,0.62210,0,-40.06921,0,True,Sailfish,50,75,0.63943,0.96815,True
True,0.83418,True,2563.00000,0.60197,1,-27.62204,0,True,Sailfish,50,75,0.94226,1.00000,True
True,0.81094,True,2888.00000,0.64167,2,-28.33931,0,True,Sailfish,50,75,0.97888,1.00000,True
True,0.79627,True,3274.00000,0.69236,3,-26.80105,0,True,Sailfish,50,75,0.98931,1.00000,True
True,0.78943,True,5428.00000,0.88149,4,-26.98663,0,True,Sailfish,50,75,0.99705,1.00000,True
True,0.95222,True,4856.00000,0.33477,0,-42.56120,10,True,Sailfish,50,75,0.63633,0.72533,True
True,0.93039,True,2557.00000,0.32582,1,-35.73091,10,True,Sailfish,50,75,0.90340,1.00000,True
True,0.92688,True,2913.00000,0.48224,2,-41.33014,10,True,Sailfish,50,75,0.96361,1.00000,True
True,0.94280,True,3287.00000,0.58384,3,-40.24821,10,True,Sailfish,50,75,0.98327,1.00000,True
True,0.95015,True,5677.00000,0.87151,4,-42.05417,10,True,Sailfish,50,75,0.99595,1.00000,True
True,0.93299,True,4716.00000,0.61015,0,-46.92363,0,True,Sailfish,50,100,0.57994,0.96651,True
True,0.85122,True,2628.00000,0.57420,1,-31.82739,0,True,Sailfish,50,100,0.92808,1.00000,True
True,0.83258,True,2873.00000,0.64712,2,-31.25110,0,True,Sailfish,50,100,0.97564,1.00000,True
True,0.83328,True,3221.00000,0.67789,3,-30.92914,0,True,Sailfish,50,100,0.99038,1.00000,True
True,0.81193,True,5551.00000,0.88987,4,-29.05325,0,True,Sailfish,50,100,0.99586,1.00000,True
True,0.95982,True,4803.00000,0.34106,0,-52.71086,10,True,Sailfish,50,100,0.59359,0.72943,True
True,0.95421,True,2577.00000,0.35739,1,-46.00956,10,True,Sailfish,50,100,0.89911,1.00000,True
True,0.94825,True,2918.00000,0.47760,2,-46.00493,10,True,Sailfish,50,100,0.96196,1.00000,True
True,0.96258,True,3287.00000,0.58166,3,-47.58398,10,True,Sailfish,50,100,0.98479,1.00000,True
True,0.97177,True,5384.00000,0.86875,4,-48.33658,10,True,Sailfish,50,100,0.99424,1.00000,True
True,0.90713,True,4533.00000,0.62309,0,-27.59269,0,True,Cufflinks,30,50,0.64571,0.96289,False
True,0.82709,True,2562.00000,0.54132,1,-12.68458,0,True,Cufflinks,30,50,0.93130,1.00000,False
True,0.83492,True,2944.00000,0.59257,2,-11.14062,0,True,Cufflinks,30,50,0.97181,1.00000,False
True,0.81732,True,3268.00000,0.61887,3,-10.85765,0,True,Cufflinks,30,50,0.98409,1.00000,False
True,0.81112,True,5506.00000,0.84879,4,-9.74969,0,True,Cufflinks,30,50,0.99219,1.00000,False
True,0.92046,True,4727.00000,0.47600,0,-27.52527,10,True,Cufflinks,30,50,0.63169,0.86793,False
True,0.86161,True,2529.00000,0.44027,1,-13.74550,10,True,Cufflinks,30,50,0.90273,1.00000,False
True,0.82865,True,2883.00000,0.54189,2,-12.16934,10,True,Cufflinks,30,50,0.96462,1.00000,False
True,0.82765,True,3284.00000,0.58378,3,-12.39787,10,True,Cufflinks,30,50,0.97838,1.00000,False
True,0.79707,True,5465.00000,0.84563,4,-10.74943,10,True,Cufflinks,30,50,0.99048,1.00000,False
True,0.92616,True,4672.00000,0.60098,0,-51.76944,0,True,Cufflinks,30,75,0.52205,0.96375,False
True,0.83661,True,2644.00000,0.52065,1,-12.56387,0,True,Cufflinks,30,75,0.90620,1.00000,False
True,0.81333,True,2850.00000,0.56693,2,-9.09231,0,True,Cufflinks,30,75,0.95368,1.00000,False
True,0.81060,True,3263.00000,0.62724,3,-9.08856,0,True,Cufflinks,30,75,0.98406,1.00000,False
True,0.81251,True,5515.00000,0.85145,4,-9.17187,0,True,Cufflinks,30,75,0.99148,1.00000,False
True,0.93733,True,4691.00000,0.48303,0,-41.38548,10,True,Cufflinks,30,75,0.55361,0.87507,False
True,0.84927,True,2594.00000,0.44364,1,-12.78457,10,True,Cufflinks,30,75,0.88820,1.00000,False
True,0.83368,True,2874.00000,0.55307,2,-13.16239,10,True,Cufflinks,30,75,0.95442,1.00000,False
True,0.83131,True,3207.00000,0.61677,3,-12.82693,10,True,Cufflinks,30,75,0.97911,1.00000,False
True,0.81175,True,5482.00000,0.84119,4,-12.73966,10,True,Cufflinks,30,75,0.99015,1.00000,False
True,0.93086,True,4672.00000,0.58909,0,-71.86508,0,True,Cufflinks,30,100,0.50300,0.96574,False
True,0.83980,True,2603.00000,0.52974,1,-12.18285,0,True,Cufflinks,30,100,0.89205,1.00000,False
True,0.83183,True,2890.00000,0.57614,2,-11.36494,0,True,Cufflinks,30,100,0.95848,1.00000,False
True,0.81921,True,3175.00000,0.64100,3,-9.59082,0,True,Cufflinks,30,100,0.97669,1.00000,False
True,0.80963,True,5547.00000,0.84876,4,-8.64259,0,True,Cufflinks,30,100,0.98702,1.00000,False
True,0.94967,True,4749.00000,0.46056,0,-70.47295,10,True,Cufflinks,30,100,0.50390,0.88569,False
True,0.85058,True,2570.00000,0.41264,1,-12.03676,10,True,Cufflinks,30,100,0.87860,1.00000,False
True,0.81287,True,2891.00000,0.54716,2,-10.95914,10,True,Cufflinks,30,100,0.95642,1.00000,False
True,0.80997,True,3168.00000,0.63393,3,-13.05346,10,True,Cufflinks,30,100,0.97569,1.00000,False
True,0.79474,True,5588.00000,0.85383,4,-11.24964,10,True,Cufflinks,30,100,0.98819,1.00000,False
True,0.92213,True,4533.00000,0.61102,0,-38.76048,0,True,Salmon,30,50,0.59696,0.95989,False
True,0.84660,True,2562.00000,0.54192,1,-28.91505,0,True,Salmon,30,50,0.91413,1.00000,False
True,0.81216,True,2944.00000,0.60332,2,-26.57650,0,True,Salmon,30,50,0.97249,1.00000,False
True,0.81885,True,3268.00000,0.62209,3,-26.45525,0,True,Salmon,30,50,0.98684,1.00000,False
True,0.78769,True,5506.00000,0.86476,4,-23.73736,0,True,Salmon,30,50,0.99419,1.00000,False
True,0.95473,True,4727.00000,0.31073,0,-45.24924,10,True,Salmon,30,50,0.60207,0.72448,False
True,0.92250,True,2529.00000,0.29642,1,-37.12118,10,True,Salmon,30,50,0.87584,1.00000,False
True,0.92542,True,2883.00000,0.44427,2,-38.75136,10,True,Salmon,30,50,0.95734,1.00000,False
True,0.92692,True,3284.00000,0.54303,3,-38.86775,10,True,Salmon,30,50,0.98386,1.00000,False
True,0.93413,True,5465.00000,0.87002,4,-39.62644,10,True,Salmon,30,50,0.99634,1.00000,False
True,0.93664,True,4672.00000,0.58429,0,-100.00000,0,True,Salmon,30,75,0.49615,0.95812,False
True,0.84228,True,2644.00000,0.52623,1,-27.84252,0,True,Salmon,30,75,0.89259,1.00000,False
True,0.82421,True,2850.00000,0.57691,2,-24.06818,0,True,Salmon,30,75,0.95579,1.00000,False
True,0.79804,True,3263.00000,0.67206,3,-23.02800,0,True,Salmon,30,75,0.98498,1.00000,False
True,0.78150,True,5515.00000,0.87898,4,-21.93526,0,True,Salmon,30,75,0.99655,1.00000,False
True,0.95715,True,4691.00000,0.30566,0,-48.27312,10,True,Salmon,30,75,0.56555,0.72560,False
True,0.91403,True,2594.00000,0.30705,1,-32.82232,10,True,Salmon,30,75,0.87278,1.00000,False
True,0.90571,True,2874.00000,0.45806,2,-35.27133,10,True,Salmon,30,75,0.94433,1.00000,False
True,0.89554,True,3207.00000,0.58053,3,-36.42708,10,True,Salmon,30,75,0.97786,1.00000,False
True,0.91335,True,5482.00000,0.86102,4,-37.99082,10,True,Salmon,30,75,0.99343,1.00000,False
True,0.93921,True,4672.00000,0.58423,0,-100.00000,0,True,Salmon,30,100,0.47496,0.95654,False
True,0.84940,True,2603.00000,0.53719,1,-25.60568,0,True,Salmon,30,100,0.87361,1.00000,False
True,0.81799,True,2890.00000,0.60717,2,-24.63423,0,True,Salmon,30,100,0.95779,1.00000,False
True,0.80724,True,3175.00000,0.66392,3,-22.69436,0,True,Salmon,30,100,0.98016,1.00000,False
True,0.79629,True,5547.00000,0.86046,4,-20.79256,0,True,Salmon,30,100,0.99333,1.00000,False
True,0.95810,True,4749.00000,0.30343,0,-55.26781,10,True,Salmon,30,100,0.53548,0.74309,False
True,0.92568,True,2570.00000,0.31731,1,-34.67840,10,True,Salmon,30,100,0.86498,1.00000,False
True,0.90522,True,2891.00000,0.49731,2,-35.14045,10,True,Salmon,30,100,0.95192,1.00000,False
True,0.91288,True,3168.00000,0.60866,3,-37.74911,10,True,Salmon,30,100,0.97759,1.00000,False
True,0.91804,True,5588.00000,0.87352,4,-37.60540,10,True,Salmon,30,100,0.99374,1.00000,False
True,0.91529,True,4533.00000,0.65532,0,-40.00118,0,True,RSEM,30,50,0.63159,0.96782,False
True,0.83958,True,2562.00000,0.58946,1,-27.22399,0,True,RSEM,30,50,0.93833,1.00000,False
True,0.79959,True,2944.00000,0.63984,2,-25.57118,0,True,RSEM,30,50,0.97690,1.00000,False
True,0.80171,True,3268.00000,0.66338,3,-25.80115,0,True,RSEM,30,50,0.99113,1.00000,False
True,0.78060,True,5506.00000,0.88384,4,-25.13647,0,True,RSEM,30,50,0.99619,1.00000,False
True,0.93548,True,4727.00000,0.46027,0,-44.28657,10,True,RSEM,30,50,0.60440,0.84696,False
True,0.90589,True,2529.00000,0.44087,1,-34.64386,10,True,RSEM,30,50,0.90233,1.00000,False
True,0.88900,True,2883.00000,0.58076,2,-33.41011,10,True,RSEM,30,50,0.97052,1.00000,False
True,0.90469,True,3284.00000,0.64076,3,-33.22550,10,True,RSEM,30,50,0.98538,1.00000,False
True,0.90650,True,5465.00000,0.88715,4,-33.54227,10,True,RSEM,30,50,0.99652,1.00000,False
True,0.93536,True,4672.00000,0.62747,0,-57.77843,0,True,RSEM,30,75,0.51819,0.96678,False
True,0.83888,True,2644.00000,0.55904,1,-28.44239,0,True,RSEM,30,75,0.91452,1.00000,False
True,0.81193,True,2850.00000,0.61564,2,-25.60417,0,True,RSEM,30,75,0.96175,1.00000,False
True,0.79344,True,3263.00000,0.70002,3,-24.75452,0,True,RSEM,30,75,0.98835,1.00000,False
True,0.77987,True,5515.00000,0.89268,4,-24.67541,0,True,RSEM,30,75,0.99728,1.00000,False
True,0.94223,True,4691.00000,0.46428,0,-55.00080,10,True,RSEM,30,75,0.53272,0.85560,False
True,0.86739,True,2594.00000,0.44857,1,-28.81987,10,True,RSEM,30,75,0.89244,1.00000,False
True,0.84621,True,2874.00000,0.58472,2,-29.32902,10,True,RSEM,30,75,0.95825,1.00000,False
True,0.81696,True,3207.00000,0.66138,3,-30.11174,10,True,RSEM,30,75,0.98503,1.00000,False
True,0.81977,True,5482.00000,0.87434,4,-30.26918,10,True,RSEM,30,75,0.99453,1.00000,False
True,0.94692,True,4672.00000,0.61950,0,-100.00000,0,True,RSEM,30,100,0.48973,0.96849,False
True,0.83596,True,2603.00000,0.57190,1,-27.50115,0,True,RSEM,30,100,0.90280,1.00000,False
True,0.80865,True,2890.00000,0.62759,2,-26.20887,0,True,RSEM,30,100,0.96609,1.00000,False
True,0.78835,True,3175.00000,0.69096,3,-24.86174,0,True,RSEM,30,100,0.98551,1.00000,False
True,0.78835,True,5547.00000,0.87666,4,-24.34778,0,True,RSEM,30,100,0.99387,1.00000,False
True,0.95367,True,4749.00000,0.46523,0,-100.00000,10,True,RSEM,30,100,0.49231,0.87536,False
True,0.91323,True,2570.00000,0.45023,1,-35.11976,10,True,RSEM,30,100,0.88677,1.00000,False
True,0.91629,True,2891.00000,0.58928,2,-35.42718,10,True,RSEM,30,100,0.96541,1.00000,False
True,0.92487,True,3168.00000,0.68113,3,-37.08611,10,True,RSEM,30,100,0.98264,1.00000,False
True,0.92788,True,5588.00000,0.88707,4,-35.88085,10,True,RSEM,30,100,0.99463,1.00000,False
True,0.91264,True,4533.00000,0.61803,0,-35.36673,0,True,Kallisto,30,50,0.62034,0.96582,False
True,0.83489,True,2562.00000,0.55991,1,-22.41515,0,True,Kallisto,30,50,0.92428,1.00000,False
True,0.79280,True,2944.00000,0.60138,2,-19.72934,0,True,Kallisto,30,50,0.97418,1.00000,False
True,0.79988,True,3268.00000,0.64201,3,-20.47221,0,True,Kallisto,30,50,0.99082,1.00000,False
True,0.78097,True,5506.00000,0.88048,4,-18.83471,0,True,Kallisto,30,50,0.99655,1.00000,False
True,0.95790,True,4727.00000,0.29395,0,-45.46707,10,True,Kallisto,30,50,0.59488,0.72554,False
True,0.92329,True,2529.00000,0.28989,1,-36.79043,10,True,Kallisto,30,50,0.86833,1.00000,False
True,0.92022,True,2883.00000,0.43589,2,-38.40058,10,True,Kallisto,30,50,0.95352,1.00000,False
True,0.92783,True,3284.00000,0.53027,3,-39.30184,10,True,Kallisto,30,50,0.98569,1.00000,False
True,0.93651,True,5465.00000,0.86831,4,-39.09833,10,True,Kallisto,30,50,0.99634,1.00000,False
True,0.92894,True,4672.00000,0.60217,0,-52.32233,0,True,Kallisto,30,75,0.52140,0.96648,False
True,0.83396,True,2644.00000,0.54094,1,-21.95692,0,True,Kallisto,30,75,0.90280,1.00000,False
True,0.81263,True,2850.00000,0.60920,2,-18.09722,0,True,Kallisto,30,75,0.96211,1.00000,False
True,0.79191,True,3263.00000,0.69291,3,-17.17456,0,True,Kallisto,30,75,0.98927,1.00000,False
True,0.78078,True,5515.00000,0.89067,4,-17.27132,0,True,Kallisto,30,75,0.99819,1.00000,False
True,0.96205,True,4691.00000,0.30243,0,-48.39925,10,True,Kallisto,30,75,0.56534,0.72830,False
True,0.91635,True,2594.00000,0.29576,1,-31.19025,10,True,Kallisto,30,75,0.86662,1.00000,False
True,0.90049,True,2874.00000,0.45685,2,-34.83566,10,True,Kallisto,30,75,0.94537,1.00000,False
True,0.89991,True,3207.00000,0.57417,3,-35.51598,10,True,Kallisto,30,75,0.98098,1.00000,False
True,0.91335,True,5482.00000,0.86020,4,-37.04490,10,True,Kallisto,30,75,0.99453,1.00000,False
True,0.93622,True,4672.00000,0.60140,0,-100.00000,0,True,Kallisto,30,100,0.49636,0.96588,False
True,0.82520,True,2603.00000,0.56235,1,-19.59251,0,True,Kallisto,30,100,0.90012,1.00000,False
True,0.80277,True,2890.00000,0.62590,2,-18.40058,0,True,Kallisto,30,100,0.96713,1.00000,False
True,0.80693,True,3175.00000,0.68822,3,-16.85594,0,True,Kallisto,30,100,0.98583,1.00000,False
True,0.79845,True,5547.00000,0.87540,4,-15.76553,0,True,Kallisto,30,100,0.99549,1.00000,False
True,0.95599,True,4749.00000,0.31101,0,-53.08385,10,True,Kallisto,30,100,0.54159,0.74589,False
True,0.92179,True,2570.00000,0.31469,1,-33.35192,10,True,Kallisto,30,100,0.86693,1.00000,False
True,0.90003,True,2891.00000,0.49676,2,-34.28475,10,True,Kallisto,30,100,0.95538,1.00000,False
True,0.91225,True,3168.00000,0.60429,3,-36.78190,10,True,Kallisto,30,100,0.97885,1.00000,False
True,0.91374,True,5588.00000,0.87666,4,-36.57617,10,True,Kallisto,30,100,0.99374,1.00000,False
True,0.93272,True,4533.00000,0.55405,0,-62.70462,0,True,Express,30,50,0.54092,0.95479,False
True,0.86807,True,2562.00000,0.48785,1,-26.20080,0,True,Express,30,50,0.91452,1.00000,False
True,0.84001,True,2944.00000,0.58945,2,-22.15622,0,True,Express,30,50,0.98200,1.00000,False
True,0.82038,True,3268.00000,0.64177,3,-20.00840,0,True,Express,30,50,0.99694,1.00000,False
True,0.79186,True,5506.00000,0.88840,4,-16.53264,0,True,Express,30,50,0.99946,1.00000,False
True,0.94880,True,4727.00000,0.35067,0,-62.98485,10,True,Express,30,50,0.53988,0.83109,False
True,0.88849,True,2529.00000,0.36613,1,-27.82261,10,True,Express,30,50,0.87110,1.00000,False
